sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
47.6,rl_0,2.286839599793435,0.0,3.395233154296875,0.0,3
48.0,rl_0,2.286839599793435,0.0,3.365324020385742,0.0,4
48.4,rl_0,3.27825810916207,0.0,3.3533711433410645,6.196365683553969,5
48.8,rl_0,4.269676618530705,0.0,2.944281578063965,0.0,6
49.2,rl_0,5.132424279736131,0.0,2.3215713500976562,-0.8041928010200616,7
49.6,rl_0,5.995171940941556,0.0,3.416804313659668,0.0,8
50.0,rl_0,6.233517129963746,0.0,2.9947047233581543,-3.9025154511452165,9
50.4,rl_0,6.471862318985937,0.0,2.513127326965332,0.0,10
50.8,rl_0,6.537958614581215,0.0,2.4087934494018555,-1.076555583918204,11
51.2,rl_0,6.604054910176493,0.0,2.9435462951660156,0.0,12
51.6,rl_0,6.79,0.0,3.112290382385254,0.7490549639264321,13
52.0,rl_0,6.79,0.0,3.4185237884521484,-1.1621568113969194,14
52.4,rl_0,6.79,0.0,3.2221851348876953,0.0,15
52.8,rl_0,6.79,0.0,2.3086509704589844,0.0,16
53.2,rl_0,7.659251144765462,0.0,2.2140331268310547,5.432819654784137,17
53.6,rl_0,8.528502289530923,0.0,3.1216282844543457,-5.551115123125783e-15,18
54.0,rl_0,9.021772555750186,0.0,3.655965805053711,-2.3498804909137414,19
54.4,rl_0,9.515042821969448,0.0,3.8893051147460938,0.0,19
54.8,rl_0,9.445496793574424,0.0,3.938973903656006,-3.5176018413392907,19
55.2,rl_0,9.3759507651794,0.0,4.0,0.0,19
55.6,rl_0,8.799823316093075,0.0,4.0,-3.1661338793206317,19
56.0,rl_0,8.22369586700675,0.0,4.0,0.0,19
56.4,rl_0,9.82369586700675,0.0,4.0,13.600796556789529,19
56.8,rl_0,11.42369586700675,0.0,4.0,0.0,19
57.2,rl_0,13.023695867006749,0.0,4.0,0.0,19
57.6,rl_0,13.89,0.0,4.0,-4.585599168792176,19
58.0,rl_0,13.89,0.0,4.0,-5.414400831207821,19
58.4,rl_0,13.89,0.0,4.0,0.0,19
58.8,rl_0,13.89,0.0,4.0,0.0,19
59.2,rl_0,13.89,0.0,4.0,0.0,19
59.6,rl_0,13.89,0.0,4.0,0.0,19
60.0,rl_0,13.89,0.0,4.0,0.0,19
60.4,rl_0,13.89,0.0,4.0,0.0,19
60.8,rl_0,13.89,0.0,4.0,0.0,19
61.2,rl_0,13.89,0.0,4.0,0.0,19
61.6,rl_0,13.89,0.0,4.0,0.0,19
62.0,rl_0,13.89,0.0,4.0,0.0,19
62.4,rl_0,13.89,0.0,4.0,0.0,19
62.8,rl_0,13.89,0.0,4.0,0.0,19
63.2,rl_0,13.89,0.0,4.0,0.0,19
63.6,rl_0,13.89,0.0,4.0,0.0,19
64.0,rl_0,13.89,0.0,4.0,0.0,19
64.4,rl_0,13.89,0.0,4.0,0.0,19
64.8,rl_0,13.89,0.0,4.0,0.0,19
65.2,rl_0,13.89,0.0,4.0,0.0,19
65.6,rl_0,13.89,0.0,4.0,0.0,19
66.0,rl_0,13.89,0.0,4.0,0.0,19
66.4,rl_0,13.89,0.0,4.0,0.0,19
66.8,rl_0,13.89,0.0,4.0,0.0,19
67.2,rl_0,13.89,0.0,4.0,0.0,19
67.6,rl_0,12.49,0.0,4.0,-8.750000000000002,20
68.0,rl_0,11.09,0.0,4.0,0.0,21
68.4,rl_0,10.065478971554178,0.0,4.0,2.3467435722136165,22
68.8,rl_0,9.040957943108356,0.0,4.0,0.0,23
69.2,rl_0,8.525046441580425,0.0,3.999976634979248,3.1788095432368157,24
69.6,rl_0,8.009134940052494,0.0,3.999791145324707,0.0,25
70.0,rl_0,7.660100203871434,0.0,3.9971108436584473,1.0429797834179466,26
70.4,rl_0,7.311065467690375,0.0,3.986642837524414,0.0,27
70.8,rl_0,7.247475783400526,0.0,3.7116308212280273,1.7840315743200719,28
71.2,rl_0,7.183886099110678,0.0,3.290590286254883,0.0,29
71.6,rl_0,7.103187246342265,0.0,3.0987682342529297,-0.10693230299103074,30
72.0,rl_0,7.022488393573852,0.0,2.846255302429199,0.0,31
72.4,rl_0,6.715203490054101,0.0,2.7477798461914062,-1.4161628171958596,32
72.8,rl_0,6.40791858653435,0.0,2.4301600456237793,0.0,33
73.2,rl_0,6.247498639451977,0.0,2.331470489501953,0.9179059777336074,34
73.6,rl_0,6.087078692369603,0.0,2.3736977577209473,0.0,35
74.0,rl_0,6.643956612883565,0.0,3.540222644805908,4.483111672477096,36
74.4,rl_0,6.79,0.0,3.762521266937256,-2.567715833734546,37
74.8,rl_0,6.79,0.0,3.8203611373901367,-0.9127711694777163,38
75.2,rl_0,6.79,0.0,3.8865108489990234,0.0,38
75.6,rl_0,8.39,0.0,2.3755388259887695,10.000000000000002,38
76.0,rl_0,9.99,0.0,3.6106810569763184,-4.440892098500626e-15,38
76.4,rl_0,11.59,0.0,3.9964070320129395,0.0,38
76.8,rl_0,13.19,0.0,3.9999990463256836,0.0,38
