sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
63.6,rl_0,1.8679182315541174,0.0,3.422706127166748,-1.3877787807814457e-15,3
64.0,rl_0,1.8679182315541172,0.0,3.4054970741271973,0.0,4
64.4,rl_0,2.8453459078089747,0.0,3.3951621055603027,6.10892297659286,5
64.8,rl_0,3.822773584063832,0.0,3.2626447677612305,0.0,6
65.2,rl_0,4.808369626475287,0.0,2.558640956878662,0.05105228847873122,7
65.6,rl_0,5.793965668886742,0.0,2.3130335807800293,3.3306690738754696e-15,8
66.0,rl_0,5.465344313779086,0.0,3.2053442001342773,-8.213858734494439,9
66.4,rl_0,5.136722958671431,0.0,3.1307592391967773,0.0,10
66.8,rl_0,3.7367229586714323,0.0,3.083277702331543,-6.696116530577145,11
67.2,rl_0,2.3367229586714338,0.0,2.9720373153686523,0.0,12
67.6,rl_0,0.9367229586714338,0.0,1.913301944732666,-7.771561172376096e-15,12
68.0,rl_0,0.0,0.4,0.1133124828338623,2.8954815083035377,12
68.8,rl_0,0.0,1.2,-0.17310166358947754,5.854518491696461,12
69.2,rl_0,0.0,1.6,1.2737274169921875,0.0,12
69.6,rl_0,0.0,2.0,1.2239036560058594,0.0,12
70.0,rl_0,0.0,2.4,1.235884189605713,0.0,12
70.4,rl_0,0.0,2.8,1.245039463043213,0.0,12
70.8,rl_0,0.0,3.2,1.29866361618042,0.0,12
71.2,rl_0,0.0,3.6,1.2814607620239258,0.0,12
71.6,rl_0,0.0,4.0,1.3586602210998535,0.0,13
72.0,rl_0,0.0,4.4,3.999603271484375,0.0,14
72.4,rl_0,0.0,4.8,3.999837875366211,0.0,15
72.8,rl_0,0.0,5.2,3.9999375343322754,0.0,16
73.2,rl_0,0.0,5.6,3.999945640563965,0.0,17
73.6,rl_0,0.0,6.0,3.9997153282165527,0.0,17
74.0,rl_0,0.0,6.4,3.996591091156006,0.0,17
74.4,rl_0,0.0,6.8,3.8986873626708984,0.0,17
74.8,rl_0,1.342956303432584,0.0,1.7918214797973633,8.393476896453649,17
75.2,rl_0,2.685912606865168,0.0,3.9932308197021484,0.0,17
75.6,rl_0,4.285912606865168,0.0,3.9340438842773438,1.6065231035463479,17
76.0,rl_0,5.885912606865167,0.0,3.9981260299682617,0.0,17
76.4,rl_0,6.79,0.0,3.9999642372131348,-4.349453792907292,17
76.8,rl_0,6.79,0.0,3.999998092651367,-5.650546207092704,17
77.2,rl_0,8.39,0.0,3.9999966621398926,10.000000000000002,17
77.6,rl_0,9.99,0.0,4.0,-4.440892098500626e-15,17
78.0,rl_0,11.59,0.0,4.0,0.0,17
78.4,rl_0,13.19,0.0,4.0,0.0,17
78.8,rl_0,13.89,0.0,4.0,-5.624999999999991,18
79.2,rl_0,13.89,0.0,4.0,-4.375000000000006,19
79.6,rl_0,13.89,0.0,4.0,0.0,20
80.0,rl_0,13.89,0.0,4.0,0.0,21
80.4,rl_0,13.790036955955157,0.0,4.0,-0.6247690252802696,22
80.8,rl_0,13.690073911910314,0.0,4.0,0.0,23
81.2,rl_0,13.187642024537288,0.0,4.0,-2.5154302708011445,24
81.6,rl_0,12.685210137164262,0.0,4.0,0.0,25
82.0,rl_0,12.778867375657697,0.0,4.0,3.7255570366653834,26
82.4,rl_0,12.872524614151132,0.0,4.0,0.0,27
82.8,rl_0,12.427571790659513,0.0,4.0,-3.366312887406586,28
83.2,rl_0,11.982618967167895,0.0,4.0,0.0,29
83.6,rl_0,11.111357070137002,0.0,4.0,-2.664431709620463,30
84.0,rl_0,10.24009517310611,0.0,4.0,0.0,31
84.4,rl_0,9.718013270212005,0.0,4.0,2.182374963354927,32
84.8,rl_0,9.1959313673179,0.0,4.0,0.0,33
85.2,rl_0,8.627060792247654,0.0,4.0,-0.29242920110088555,34
85.6,rl_0,8.058190217177408,0.0,4.0,0.0,35
86.0,rl_0,7.696144428379285,0.0,3.9999914169311523,1.2926549142007693,36
86.4,rl_0,7.334098639581162,0.0,3.9999256134033203,0.0,37
86.8,rl_0,7.22489601140702,0.0,3.9983439445495605,1.5802697538998822,38
87.2,rl_0,7.115693383232879,0.0,3.993534564971924,0.0,39
87.6,rl_0,7.1245047077923225,0.0,3.9752678871154785,0.7375872045849108,40
88.0,rl_0,7.133316032351766,0.0,3.9530563354492188,0.0,41
88.4,rl_0,7.095936269521439,0.0,3.896768093109131,-0.28869429618607056,42
88.8,rl_0,7.058556506691112,0.0,3.7460174560546875,0.0,43
89.2,rl_0,7.124632199176887,0.0,3.094668388366699,0.6465965957256403,44
89.6,rl_0,7.190707891662662,0.0,2.5509729385375977,0.0,45
90.0,rl_0,6.976966132575047,0.0,2.4361352920532227,-1.748859072333686,46
90.4,rl_0,6.763224373487432,0.0,2.2784337997436523,0.0,47
90.8,rl_0,6.364151693331444,0.0,2.2505292892456055,-1.158318256677332,48
91.2,rl_0,5.9650790131754565,0.0,2.573887825012207,0.0,49
91.6,rl_0,6.589819141784346,0.0,2.6274161338806152,6.398830054780485,50
92.0,rl_0,7.214559270393236,0.0,2.6286110877990723,0.0,51
92.4,rl_0,7.119407135196618,0.0,2.9227981567382812,-4.4993266487844235,51
92.8,rl_0,7.024255,0.0,2.3900933265686035,0.0,51
93.2,rl_0,6.79,0.0,2.994009017944336,-0.869392905021138,51
93.6,rl_0,6.555745,0.0,2.765909194946289,0.0,51
94.0,rl_0,6.79,0.0,2.790771484375,2.9281875000000013,51
94.4,rl_0,7.024255,0.0,2.4584407806396484,0.0,51
94.8,rl_0,8.624255,0.0,2.5084991455078125,8.535906249999996,51
95.2,rl_0,10.224255,0.0,3.6755590438842773,0.0,51
95.6,rl_0,11.824254999999999,0.0,3.998455047607422,0.0,51
