sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
22.8,rl_0,1.3109290605051158,0.0,3.4181814193725586,4.729556628156973,3
23.2,rl_0,2.067658121010232,0.0,3.744863510131836,1.6653345369377348e-15,4
23.6,rl_0,2.103152414059127,0.0,3.423386573791504,-4.507717296601379,5
24.0,rl_0,2.1386467071080224,0.0,3.096543312072754,0.0,6
24.4,rl_0,1.7412667906096346,0.0,3.0550079345703125,-2.705463809670519,7
24.8,rl_0,1.3438868741112469,0.0,2.600299835205078,0.0,8
25.2,rl_0,0.720910807191179,0.0,2.410440444946289,-1.4099759401355005,9
25.6,rl_0,0.09793474027111104,0.4,1.6680173873901367,0.0,10
26.0,rl_0,0.03839230566706836,0.8,1.3529348373413086,3.5214602019751573,11
26.4,rl_0,0.0,1.2,2.935944080352783,0.1321883058560895,12
26.8,rl_0,0.018545546254138172,1.6,2.983513832092285,0.3558615745075408,13
27.2,rl_0,0.037091092508276344,2.0,3.1073708534240723,0.0,14
27.6,rl_0,0.006215437396661968,2.4,3.1081886291503906,-0.3088825085359534,15
28.0,rl_0,0.0,2.8,3.0027966499328613,0.15412636071845254,16
28.4,rl_0,0.0,3.2,3.0565385818481445,0.0388464837291373,17
28.8,rl_0,0.0,3.6,3.0702271461486816,0.0,18
29.2,rl_0,0.0,4.0,3.0702271461486816,0.0,19
29.6,rl_0,0.0,4.4,3.0702271461486816,0.0,20
30.0,rl_0,0.0,4.8,3.0702271461486816,0.0,21
30.4,rl_0,0.0,5.2,3.0702271461486816,0.0,22
30.8,rl_0,0.0,5.6,3.0702271461486816,0.0,23
31.2,rl_0,0.0,6.0,3.0702271461486816,0.0,24
31.6,rl_0,0.0,6.4,3.0702271461486816,0.0,25
32.0,rl_0,0.0,6.8,3.0702271461486816,0.0,26
32.4,rl_0,0.0,7.2,3.0702271461486816,0.0,27
32.8,rl_0,0.0,7.6,3.0702271461486816,0.0,28
33.2,rl_0,0.0,8.0,3.0702271461486816,0.0,29
33.6,rl_0,0.0,8.4,3.0702271461486816,0.0,30
34.0,rl_0,0.0,8.8,3.0702271461486816,0.0,31
34.4,rl_0,0.0,9.2,3.105477809906006,0.0,32
34.8,rl_0,0.20790356834444054,0.0,3.131653308868408,1.2993973021527532,33
35.2,rl_0,0.4158071366888811,0.0,3.493675708770752,0.0,34
35.6,rl_0,1.3477877484189467,0.0,3.509901523590088,4.525481521160155,35
36.0,rl_0,2.279768360149012,0.0,3.7691354751586914,0.0,36
36.4,rl_0,3.2278710856938324,0.0,3.998462200164795,0.10076321134221744,37
36.8,rl_0,4.175973811238652,0.0,3.8935999870300293,-3.3306690738754696e-15,38
37.2,rl_0,4.170957432047648,0.0,3.569607734680176,-5.956994404598899,39
37.6,rl_0,4.165941052856644,0.0,3.4986047744750977,0.0,40
38.0,rl_0,4.750726253705042,0.0,3.3990793228149414,3.686259875246267,41
38.4,rl_0,5.335511454553441,0.0,2.903982639312744,0.0,42
38.8,rl_0,5.514443281405055,0.0,2.609499931335449,-2.5365835874799014,43
39.2,rl_0,5.693375108256669,0.0,2.6586427688598633,0.0,44
39.6,rl_0,6.617183164331499,0.0,2.7784080505371094,4.6554764326451,45
40.0,rl_0,6.79,0.0,3.592508316040039,-4.693695127539559,46
40.4,rl_0,7.461389097138759,0.0,3.999652862548828,3.1160766341891133,47
40.8,rl_0,8.132778194277517,0.0,3.999993324279785,-5.551115123125783e-15,48
41.2,rl_0,8.962785487146977,0.0,3.363485813140869,0.9913637233168904,49
41.6,rl_0,9.792792780016438,0.0,3.7940850257873535,0.0,50
42.0,rl_0,9.227196096592436,0.0,3.9714560508728027,-8.722524851834134,51
42.4,rl_0,8.661599413168435,0.0,3.2536959648132324,0.0,52
42.8,rl_0,8.611046936629855,0.0,3.012265682220459,3.2190262930338776,53
43.2,rl_0,8.560494460091274,0.0,3.2785749435424805,0.0,54
43.6,rl_0,9.358391694500467,0.0,3.3932952880859375,5.302810693423587,55
44.0,rl_0,10.15628892890966,0.0,3.976871967315674,0.0,56
44.4,rl_0,10.204498602426657,0.0,3.9999022483825684,-4.685547255576227,57
44.8,rl_0,10.252708275943654,0.0,3.9999256134033203,0.0,58
45.2,rl_0,9.186039484810806,0.0,3.9999923706054688,-6.96799040406153,59
45.6,rl_0,8.119370693677958,0.0,3.996584415435791,0.0,60
46.0,rl_0,7.146085514694117,0.0,3.9107799530029297,0.5836475759312953,61
46.4,rl_0,6.172800335710276,0.0,3.066824436187744,0.0,62
46.8,rl_0,5.4821006543338076,0.0,2.319368362426758,1.7661593600460768,63
47.2,rl_0,4.791400972957339,0.0,2.0692124366760254,0.0,64
47.6,rl_0,4.666505259542556,0.0,2.0061235427856445,3.5362747997605357,65
48.0,rl_0,4.5416095461277735,0.0,2.3698177337646484,0.0,66
48.4,rl_0,4.988353787386679,0.0,2.3062567710876465,3.572749716710549,67
48.8,rl_0,5.435098028645584,0.0,2.5412211418151855,0.0,67
49.2,rl_0,7.035098028645583,0.0,2.4249424934387207,7.20784849213184,67
49.6,rl_0,8.635098028645583,0.0,3.222813606262207,0.0,67
50.0,rl_0,10.235098028645583,0.0,3.6137380599975586,0.0,67
50.4,rl_0,11.835098028645582,0.0,3.9989633560180664,0.0,67
50.8,rl_0,12.862549014322791,0.0,4.0,-3.5784313395174405,67
51.2,rl_0,13.89,0.0,4.0,0.0,67
51.6,rl_0,13.89,0.0,4.0,-6.421568660482557,67
52.0,rl_0,13.89,0.0,4.0,0.0,67
52.4,rl_0,13.89,0.0,4.0,0.0,67
52.8,rl_0,13.89,0.0,4.0,0.0,67
53.2,rl_0,13.89,0.0,4.0,0.0,67
53.6,rl_0,13.89,0.0,4.0,0.0,67
54.0,rl_0,13.89,0.0,4.0,0.0,67
54.4,rl_0,13.89,0.0,4.0,0.0,67
54.8,rl_0,13.89,0.0,4.0,0.0,67
55.2,rl_0,13.89,0.0,4.0,0.0,67
55.6,rl_0,13.89,0.0,4.0,0.0,67
56.0,rl_0,13.89,0.0,4.0,0.0,67
56.4,rl_0,13.89,0.0,4.0,0.0,67
56.8,rl_0,13.89,0.0,4.0,0.0,67
57.2,rl_0,13.89,0.0,4.0,0.0,67
57.6,rl_0,13.89,0.0,4.0,0.0,67
58.0,rl_0,13.89,0.0,4.0,0.0,67
58.4,rl_0,13.89,0.0,4.0,0.0,67
58.8,rl_0,13.89,0.0,4.0,0.0,67
59.2,rl_0,13.89,0.0,4.0,0.0,67
59.6,rl_0,13.162642824873165,0.0,4.0,-4.54598234454272,67
60.0,rl_0,12.43528564974633,0.0,4.0,0.0,67
60.4,rl_0,11.03528564974633,0.0,4.0,-4.204017655457282,67
60.8,rl_0,9.63528564974633,0.0,4.0,0.0,67
61.2,rl_0,8.235285649746329,0.0,3.9999852180480957,0.0,67
61.6,rl_0,6.835285649746329,0.0,3.982415199279785,0.0,67
62.0,rl_0,5.435285649746328,0.0,2.6984786987304688,0.0,67
62.4,rl_0,4.035285649746328,0.0,3.233839988708496,0.0,67
62.8,rl_0,5.425401655907396,0.0,3.2044148445129395,17.438225038506676,67
63.2,rl_0,6.815517662068464,0.0,3.236367702484131,0.0,67
63.6,rl_0,5.4155176620684635,0.0,3.350742816925049,-17.438225038506676,67
64.0,rl_0,4.015517662068463,0.0,2.6233420372009277,0.0,67
64.4,rl_0,5.615517662068463,0.0,2.6142578125,18.75,67
64.8,rl_0,6.79,0.0,3.4510550498962402,-2.65948538792789,67
65.2,rl_0,8.39,0.0,2.811701774597168,2.6594853879278944,67
65.6,rl_0,9.99,0.0,3.5813045501708984,-4.440892098500626e-15,67
66.0,rl_0,11.59,0.0,3.987982749938965,0.0,67
