sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
34.4,rl_0,3.482758366206074,0.0,2.8080968856811523,0.0,3
34.8,rl_0,3.482758366206074,0.0,2.8058676719665527,0.0,4
35.2,rl_0,3.972180902751963,0.0,2.799710273742676,3.058890853411805,5
35.6,rl_0,4.461603439297852,0.0,2.7815990447998047,0.0,6
36.0,rl_0,4.834482790454237,0.0,3.4817886352539062,-0.7283949086843988,7
36.4,rl_0,5.207362141610622,0.0,3.3162083625793457,0.0,8
36.8,rl_0,4.622670886471303,0.0,3.151811122894287,-5.984816289348149,9
37.2,rl_0,4.037979631331984,0.0,3.4041004180908203,0.0,10
37.6,rl_0,2.6379796313319837,0.0,3.4481992721557617,-5.095679655379259,11
38.0,rl_0,1.2379796313319835,0.0,2.031327724456787,2.220446049250313e-15,12
38.4,rl_0,0.0,0.4,0.1896052360534668,1.0126273041751033,13
39.2,rl_0,0.0,1.2,-0.8755483627319336,7.737372695824896,13
39.6,rl_0,0.0,1.6,3.604928970336914,0.0,13
40.0,rl_0,0.0,2.0,2.3932018280029297,0.0,13
40.4,rl_0,0.0,2.4,1.0406403541564941,0.0,13
40.8,rl_0,0.0,2.8,1.165207862854004,0.0,14
41.2,rl_0,0.0,3.2,3.999985694885254,0.0,15
41.6,rl_0,0.0,3.6,3.9999876022338867,0.0,16
42.0,rl_0,0.0,4.0,3.9999423027038574,0.0,17
42.4,rl_0,1.3447400035709143,0.0,3.999258041381836,8.404625022318214,17
42.8,rl_0,2.6894800071418286,0.0,3.99996280670166,0.0,17
43.2,rl_0,4.289480007141829,0.0,3.9895477294921875,1.595374977681786,17
43.6,rl_0,5.889480007141829,0.0,3.9527459144592285,2.220446049250313e-15,17
44.0,rl_0,6.79,0.0,3.996598720550537,-4.371750044636434,17
44.4,rl_0,6.79,0.0,3.9996676445007324,-5.628249955363567,17
44.8,rl_0,8.39,0.0,3.9998269081115723,10.000000000000002,17
45.2,rl_0,9.99,0.0,3.999997615814209,-4.440892098500626e-15,17
45.6,rl_0,11.59,0.0,4.0,0.0,17
46.0,rl_0,13.19,0.0,4.0,0.0,18
46.4,rl_0,13.89,0.0,4.0,-5.624999999999991,19
46.8,rl_0,13.89,0.0,4.0,-4.375000000000006,20
47.2,rl_0,13.89,0.0,4.0,0.0,21
47.6,rl_0,13.89,0.0,4.0,0.0,22
48.0,rl_0,13.228812934258768,0.0,4.0,-4.132419160882705,23
48.4,rl_0,12.567625868517535,0.0,4.0,0.0,24
48.8,rl_0,11.872762421558658,0.0,4.0,-0.2104773826102746,24
49.2,rl_0,11.177898974599781,0.0,4.0,0.0,24
49.6,rl_0,12.575532876695878,0.0,4.0,13.078108431593582,24
50.0,rl_0,13.89,0.0,4.0,-0.5197923674498339,24
50.4,rl_0,13.89,0.0,4.0,-8.215419520650768,24
50.8,rl_0,13.89,0.0,4.0,0.0,24
51.2,rl_0,13.89,0.0,4.0,0.0,24
51.6,rl_0,13.89,0.0,4.0,0.0,24
52.0,rl_0,13.89,0.0,4.0,0.0,24
52.4,rl_0,13.89,0.0,4.0,0.0,24
52.8,rl_0,13.89,0.0,4.0,0.0,24
53.2,rl_0,13.89,0.0,4.0,0.0,25
53.6,rl_0,13.89,0.0,4.0,0.0,26
54.0,rl_0,13.89,0.0,4.0,0.0,27
54.4,rl_0,13.510016889575505,0.0,4.0,-2.374894440153097,28
54.8,rl_0,13.13003377915101,0.0,4.0,0.0,29
55.2,rl_0,11.730033779151011,0.0,4.0,-6.375105559846894,30
55.6,rl_0,10.330033779151012,0.0,4.0,0.0,31
56.0,rl_0,8.930033779151012,0.0,3.999997615814209,-1.1102230246251565e-14,31
56.4,rl_0,7.530033779151012,0.0,3.9970364570617676,0.0,31
56.8,rl_0,7.277144389575506,0.0,3.0553159713745117,7.169441315153091,31
57.2,rl_0,6.79,0.0,3.999999523162842,-1.4640937500000006,31
57.6,rl_0,6.79,0.0,3.999997615814209,3.0446524348469115,31
58.0,rl_0,6.79,0.0,4.0,0.0,31
58.4,rl_0,8.39,0.0,3.999875068664551,10.000000000000002,31
58.8,rl_0,9.99,0.0,4.0,-4.440892098500626e-15,31
59.2,rl_0,11.59,0.0,4.0,0.0,31
59.6,rl_0,13.19,0.0,4.0,0.0,31
