sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
2.4,rl_0,9.754691179119922,0.0,0.0,0
2.8,rl_0,8.537120852708012,-3.0439258160297733,-7.609814540074433,0
3.2,rl_0,7.319550526296103,-3.0439258160297733,0.0,0
3.6,rl_0,6.119550526296102,-3.0000000000000027,0.10981454007442659,0
4.0,rl_0,4.919550526296101,-3.0000000000000027,0.0,0
4.4,rl_0,5.971902763148051,2.630880592129874,14.077201480324693,0
4.8,rl_0,7.024255,2.630880592129874,0.0,0
5.2,rl_0,6.311448027511239,-1.7820174312219028,-11.032245058379441,0
5.6,rl_0,5.598641055022478,-1.7820174312219028,0.0,0
6.0,rl_0,5.741453336310685,0.3570307032205178,5.3476203361060515,0
6.4,rl_0,5.884265617598892,0.3570307032205178,0.0,0
6.8,rl_0,7.247699928601385,3.4085857775062323,7.628887685714286,0
7.2,rl_0,8.611134239603878,3.4085857775062323,0.0,0
7.6,rl_0,10.15847254334122,3.868345759343357,1.1493999545928113,0
8.0,rl_0,11.705810847078563,3.868345759343357,0.0,0
8.4,rl_0,12.637644720124603,2.3295846826151,-3.8469026918206417,0
8.8,rl_0,13.569478593170643,2.3295846826151,0.0,0
9.2,rl_0,13.536827054396273,-0.08162884693592609,-6.028033823877565,0
9.6,rl_0,13.504175515621903,-0.08162884693592609,0.0,0
10.0,rl_0,13.038869845451881,-1.163264175425054,-2.7040883212228195,0
10.4,rl_0,12.57356417528186,-1.163264175425054,0.0,0
10.8,rl_0,11.422563146840258,-2.8775025711040048,-4.285595989197377,0
11.2,rl_0,10.271562118398656,-2.8775025711040048,0.0,0
11.6,rl_0,9.071562118398656,-2.9999999999999982,-0.30624357223998366,0
12.0,rl_0,7.871562118398657,-2.9999999999999982,0.0,0
12.4,rl_0,7.294419986807077,-1.4428553289789492,3.8928616775526224,0
12.8,rl_0,6.717277855215498,-1.4428553289789492,0.0,0
13.2,rl_0,6.540803195030902,-0.4411866504614892,2.5041716962936498,0
13.6,rl_0,6.364328534846306,-0.4411866504614892,0.0,0
14.0,rl_0,6.149488750417829,-0.5370994610711932,-0.23978202652426006,0
14.4,rl_0,5.934648965989352,-0.5370994610711932,0.0,0
14.8,rl_0,6.768854112682044,2.0855128667317313,6.556530819507311,0
15.2,rl_0,7.603059259374737,2.0855128667317313,0.0,0
15.6,rl_0,8.530013619867264,2.317385901231317,0.5796825862489641,0
16.0,rl_0,9.45696798035979,2.317385901231317,0.0,0
16.4,rl_0,10.35423664501041,2.2431716616265485,-0.18553559901192118,0
