sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
4.8,rl_0,0.4376,0.0,0.0,2
5.2,rl_0,1.8885353528159115,3.6273383820397784,9.068345955099446,3
5.6,rl_0,3.3394707056318227,3.627338382039778,-1.1102230246251565e-15,4
6.0,rl_0,4.441700839306862,2.755575334187599,-2.1794076196304477,5
6.4,rl_0,5.543930972981902,2.755575334187599,0.0,6
6.8,rl_0,5.7612919930775455,0.5434025502391093,-5.5304319598712235,7
7.2,rl_0,5.978653013173189,0.5434025502391093,0.0,8
7.6,rl_0,6.677276360084412,1.7465583672780571,3.0078895425973693,9
8.0,rl_0,7.375899706995635,1.7465583672780571,0.0,10
8.4,rl_0,6.99835729960896,-0.9438560184666867,-6.726035964361859,11
8.8,rl_0,6.620814892222286,-0.9438560184666867,0.0,12
9.2,rl_0,6.23261614063859,-0.9704968789592394,-0.06660215123138191,12
9.6,rl_0,5.844417389054894,-0.9704968789592394,0.0,12
10.0,rl_0,7.265924630259276,3.5537681030109547,11.310662454925486,12
10.4,rl_0,8.687431871463659,3.553768103010957,5.551115123125783e-15,12
10.8,rl_0,10.098608683926168,3.5279420311562726,-0.06456517963671082,13
11.2,rl_0,11.509785496388677,3.5279420311562726,0.0,14
11.6,rl_0,12.07696043555677,1.417937347920235,-5.275011708090093,15
12.0,rl_0,12.644135374724865,1.417937347920235,0.0,16
12.4,rl_0,13.010260638697902,0.9153131599325937,-1.2565604699691035,17
12.8,rl_0,13.37638590267094,0.9153131599325937,0.0,18
13.2,rl_0,12.262828062063546,-2.783894601518484,-9.248019403627694,19
13.6,rl_0,11.149270221456153,-2.783894601518484,0.0,20
14.0,rl_0,10.48432186747254,-1.6623708849590324,2.803809291398629,21
14.4,rl_0,9.819373513488927,-1.6623708849590324,0.0,22
14.8,rl_0,9.206015280390092,-1.5333955827470858,0.3224382555298666,23
15.2,rl_0,8.592657047291258,-1.5333955827470858,0.0,24
15.6,rl_0,8.055232704796227,-1.3435608562375778,0.47458681627376986,25
16.0,rl_0,7.517808362301196,-1.3435608562375778,0.0,26
16.4,rl_0,7.109750053547723,-1.0201457718836826,0.808537710884738,27
16.8,rl_0,6.70169174479425,-1.0201457718836826,0.0,27
17.2,rl_0,6.6002251538831,-0.25366647727787406,1.9161982365145214,27
17.6,rl_0,6.49875856297195,-0.25366647727787406,0.0,27
18.0,rl_0,6.654498167281151,0.3893490107730013,1.6075387201271885,27
18.4,rl_0,6.8102377715903515,0.3893490107730013,0.0,27
18.8,rl_0,8.171285953317879,3.4026204543188188,7.533178608864543,27
19.2,rl_0,9.532334135045406,3.4026204543188188,0.0,27
19.6,rl_0,10.373857460488674,2.1038083136081687,-3.2470303517766252,27
