sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
12.8,rl_0,2.311239461479261,0.0,0.0,2
13.2,rl_0,1.8505989404199361,-1.1516013026483123,-2.8790032566207806,3
13.6,rl_0,1.3899584193606112,-1.1516013026483123,0.0,4
14.0,rl_0,2.405370209696988,2.5385294758409414,9.225326946223133,5
14.4,rl_0,3.4207820000333644,2.5385294758409414,0.0,6
14.8,rl_0,4.3502406190347,2.3236465475033397,-0.5372073208440042,7
15.2,rl_0,5.279699238036036,2.3236465475033397,0.0,8
15.6,rl_0,2.949295139852877,-5.826010245457898,-20.374141982403096,9
16.0,rl_0,0.618891041669718,-5.826010245457898,0.0,10
16.4,rl_0,0.44619099670100953,-0.4317501124217711,13.485650332590318,11
16.8,rl_0,0.2734909517323011,-0.4317501124217711,0.0,12
17.2,rl_0,0.2771488464417224,0.009144736773553236,1.1022371229883106,13
17.6,rl_0,0.2808067411511437,0.009144736773553236,0.0,14
18.0,rl_0,0.24437658616388597,-0.09107538746814428,-0.25055031060424376,15
18.4,rl_0,0.20794643117662825,-0.09107538746814428,0.0,16
18.8,rl_0,0.0,-0.5198660779415706,-1.0719767261835658,17
19.2,rl_0,0.0,0.0,1.2996651948539264,18
19.6,rl_0,0.0,0.0,0.0,19
20.0,rl_0,0.0,0.0,0.0,20
20.4,rl_0,0.0,0.0,0.0,21
20.8,rl_0,0.0,0.0,0.0,22
21.2,rl_0,0.0,0.0,0.0,23
21.6,rl_0,0.0,0.0,0.0,24
22.0,rl_0,0.0,0.0,0.0,25
22.4,rl_0,0.0,0.0,0.0,26
22.8,rl_0,0.0,0.0,0.0,27
23.2,rl_0,0.0,0.0,0.0,28
23.6,rl_0,0.0,0.0,0.0,29
24.0,rl_0,0.0,0.0,0.0,30
24.4,rl_0,0.15717959253673483,0.39294898134183703,0.9823724533545926,31
24.8,rl_0,0.31435918507346966,0.39294898134183703,0.0,32
25.2,rl_0,1.6021531207173139,3.2194848391096103,7.066339644419433,33
25.6,rl_0,2.889947056361158,3.21948483910961,-1.1102230246251565e-15,34
26.0,rl_0,4.195658947026807,3.2642797266641232,0.1119872188862836,35
26.4,rl_0,5.501370837692456,3.2642797266641232,0.0,36
26.8,rl_0,6.686932269372722,2.963903579200664,-0.750940368658648,37
27.2,rl_0,7.872493701052988,2.963903579200664,0.0,38
27.6,rl_0,7.165530594537427,-1.767407766288902,-11.828278363723914,39
28.0,rl_0,6.458567488021866,-1.767407766288902,0.0,40
28.4,rl_0,5.787065684636415,-1.6787545084636268,0.22163314456318806,41
28.8,rl_0,5.1155638812509645,-1.6787545084636268,0.0,41
29.2,rl_0,6.123716955520548,2.5203826856739586,10.497842985343963,41
29.6,rl_0,7.131870029790131,2.5203826856739586,0.0,41
30.0,rl_0,8.183718973482334,2.6296223592305057,0.27309918389136767,42
30.4,rl_0,9.235567917174535,2.6296223592305035,-5.551115123125783e-15,42
30.8,rl_0,8.872012062969752,-0.908889635511958,-8.846279986856153,42
31.2,rl_0,8.508456208764969,-0.908889635511958,0.0,42
31.6,rl_0,8.715450429843884,0.5174855526972877,3.5659379705231142,42
32.0,rl_0,8.922444650922799,0.5174855526972877,0.0,42
32.4,rl_0,9.456842738828307,1.3359952197637703,2.0462741676662066,42
32.8,rl_0,9.991240826733815,1.3359952197637703,0.0,42
33.2,rl_0,10.707087472266657,1.7896166138321057,1.1340534851708384,42
