sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
13.6,rl_0,1.0891,0.0,0.0,2
14.0,rl_0,1.1530542072416257,0.15988551810406426,0.39971379526016065,3
14.4,rl_0,1.2170084144832514,0.15988551810406426,0.0,4
14.8,rl_0,1.9563792941073022,1.8484271990601269,4.221354202390156,5
15.2,rl_0,2.695750173731353,1.8484271990601275,1.6653345369377348e-15,6
15.6,rl_0,3.902071326696654,3.015802882413252,2.9184392083828112,7
16.0,rl_0,5.108392479661955,3.015802882413252,0.0,8
16.4,rl_0,6.2347535997602375,2.8159028002457065,-0.49975020541886406,9
16.8,rl_0,7.36111471985852,2.8159028002457065,0.0,10
17.2,rl_0,4.51219375408364,-7.1223024144372005,-24.845513036707263,11
17.6,rl_0,1.6632727883087597,-7.1223024144372005,0.0,12
18.0,rl_0,1.1784379513009235,-1.2120870925195903,14.775538304794024,13
18.4,rl_0,0.6936031142930874,-1.2120870925195903,0.0,13
18.8,rl_0,0.44977361230815804,-0.6095737549623234,1.5062833438931673,13
19.2,rl_0,0.20594411032322868,-0.6095737549623234,0.0,14
19.6,rl_0,0.16562429879018847,-0.10079952883260052,1.271935565324307,15
20.0,rl_0,0.12530448725714827,-0.10079952883260052,0.0,16
20.4,rl_0,0.056090601263812656,-0.17303471498333903,-0.18058796537684627,17
20.8,rl_0,0.0,-0.14022650315953164,0.08202052955951847,17
21.2,rl_0,0.0,0.0,0.35056625789882906,17
21.6,rl_0,0.0,0.0,0.0,17
22.0,rl_0,0.0,0.0,0.0,17
22.4,rl_0,0.0,0.0,0.0,17
22.8,rl_0,0.0,0.0,0.0,17
23.2,rl_0,0.0,0.0,0.0,17
23.6,rl_0,0.0,0.0,0.0,17
24.0,rl_0,0.0,0.0,0.0,17
24.4,rl_0,0.0,0.0,0.0,17
24.8,rl_0,0.0,0.0,0.0,17
25.2,rl_0,0.0,0.0,0.0,17
25.6,rl_0,0.0,0.0,0.0,17
26.0,rl_0,0.0,0.0,0.0,17
26.4,rl_0,0.0,0.0,0.0,17
26.8,rl_0,0.0,0.0,0.0,17
27.2,rl_0,0.0,0.0,0.0,17
27.6,rl_0,0.0,0.0,0.0,17
28.0,rl_0,0.0,0.0,0.0,17
28.4,rl_0,0.0,0.0,0.0,18
28.8,rl_0,0.0,0.0,0.0,19
29.2,rl_0,0.0,0.0,0.0,20
29.6,rl_0,0.0,0.0,0.0,21
30.0,rl_0,0.0,0.0,0.0,22
30.4,rl_0,0.0,0.0,0.0,22
30.8,rl_0,0.19312753920407535,0.4828188480101884,1.2070471200254709,22
31.2,rl_0,0.3862550784081507,0.4828188480101884,0.0,22
31.6,rl_0,1.8949082885301978,3.7716330253051176,8.222035443237322,22
32.0,rl_0,3.4035614986522447,3.771633025305117,-1.1102230246251565e-15,22
32.4,rl_0,4.7731071517462915,3.423864132735117,-0.869422231425,22
32.8,rl_0,6.142652804840338,3.423864132735117,0.0,22
33.2,rl_0,7.311979255106232,2.9233161256647344,-1.2513700176759568,22
33.6,rl_0,8.481305705372126,2.9233161256647344,0.0,22
34.0,rl_0,7.67908537196386,-2.005550833520664,-12.322167397963497,22
34.4,rl_0,6.876865038555595,-2.005550833520664,0.0,22
34.8,rl_0,6.349351540262604,-1.318783745732477,1.7169177194704677,22
35.2,rl_0,5.821838041969613,-1.318783745732477,0.0,22
35.6,rl_0,6.799577486650213,2.444348611701499,9.40783089358494,22
36.0,rl_0,7.777316931330812,2.444348611701499,0.0,22
36.4,rl_0,8.809835227895789,2.5812957414124416,0.34236782427735646,22
36.8,rl_0,9.842353524460766,2.5812957414124416,0.0,22
37.2,rl_0,9.559730239165805,-0.7065582132374004,-8.219634886624604,22
37.6,rl_0,9.277106953870845,-0.7065582132374004,0.0,22
38.0,rl_0,9.526807553393756,0.6242514988072756,3.32702428011169,22
38.4,rl_0,9.776508152916666,0.6242514988072756,0.0,22
38.8,rl_0,9.90754329121572,0.32758784574763666,-0.7416591326490973,22
39.2,rl_0,10.038578429514775,0.32758784574763666,0.0,22
39.6,rl_0,9.040483674292371,-2.4952368880560094,-7.057061834509115,22
40.0,rl_0,8.042388919069968,-2.4952368880560094,0.0,22
40.4,rl_0,7.511175735946518,-1.3280329578086247,2.9180098256184617,22
40.8,rl_0,6.979962552823068,-1.3280329578086247,0.0,22
41.2,rl_0,7.196775923435455,0.5420334265309679,4.6751659608489815,22
41.6,rl_0,7.413589294047842,0.5420334265309679,0.0,22
42.0,rl_0,6.855956332740332,-1.3940824032687749,-4.840289574499357,22
42.4,rl_0,6.298323371432822,-1.3940824032687749,0.0,22
42.8,rl_0,6.573554258045677,0.6880772165321369,5.2053990495022795,22
43.2,rl_0,6.848785144658532,0.6880772165321369,0.0,22
43.6,rl_0,7.374753325090108,1.3149204510789403,1.5671080863670084,22
44.0,rl_0,7.900721505521684,1.3149204510789403,0.0,22
44.4,rl_0,8.489530519823298,1.472022535754034,0.3927552116877342,22
44.8,rl_0,9.078339534124911,1.472022535754034,0.0,22
45.2,rl_0,8.78113294733197,-0.7430164669823514,-5.537597506840963,22
