sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
14.4,rl_0,0.17265813784412257,4.0,-2.8162746492145394,3
14.8,rl_0,0.0,4.0,1.7371612876887736,4
15.2,rl_0,0.13417038343393445,4.0,1.9176782579878562,5
15.6,rl_0,0.2683407668678689,4.0,0.0,6
16.0,rl_0,1.2349837825163519,4.0,5.202953951340927,7
16.4,rl_0,2.2016267981648348,4.0,0.0,8
16.8,rl_0,2.202636748406589,4.0,-6.0352066587920525,9
17.2,rl_0,2.2036466986483436,4.0,0.0,10
17.6,rl_0,1.7854119824268222,4.0,-2.620279165395474,11
18.0,rl_0,1.3671772662053008,4.0,0.0,12
18.4,rl_0,0.1671772662053006,4.0,-4.886033023615492,13
18.8,rl_0,0.0,4.0,6.455142086216871,14
19.2,rl_0,0.0,4.0,1.0448579137831286,15
19.6,rl_0,0.0,4.0,0.0,16
20.0,rl_0,0.0,4.0,0.0,17
20.4,rl_0,0.0,4.0,0.0,18
20.8,rl_0,0.0,4.0,0.0,19
21.2,rl_0,0.0,4.0,0.0,20
21.6,rl_0,0.0,4.0,0.0,21
22.0,rl_0,0.0,4.0,0.0,22
22.4,rl_0,0.0,4.0,0.0,23
22.8,rl_0,0.0,4.0,0.0,24
23.2,rl_0,0.0,4.0,0.0,25
23.6,rl_0,0.0,4.0,0.0,26
24.0,rl_0,0.0,4.0,0.0,27
24.4,rl_0,0.0,4.0,0.0,28
24.8,rl_0,0.0,4.0,0.0,29
25.2,rl_0,0.0,4.0,0.0,30
25.6,rl_0,0.0,4.0,0.0,31
26.0,rl_0,0.0,4.0,0.0,32
26.4,rl_0,0.0,4.0,0.0,33
26.8,rl_0,0.0,4.0,0.0,34
27.2,rl_0,0.0,4.0,0.0,35
27.6,rl_0,0.0,4.0,0.0,36
28.0,rl_0,0.0,4.0,0.0,37
28.4,rl_0,0.0,4.0,0.0,38
28.8,rl_0,0.0,4.0,0.0,39
29.2,rl_0,0.0,4.0,0.0,40
29.6,rl_0,0.0,4.0,0.0,41
30.0,rl_0,0.0,4.0,0.0,42
30.4,rl_0,0.0,4.0,0.0,43
30.8,rl_0,0.0,4.0,0.0,44
31.2,rl_0,0.0,4.0,0.0,45
31.6,rl_0,0.0,4.0,0.0,46
32.0,rl_0,0.0,4.0,0.0,47
32.4,rl_0,0.0,4.0,0.0,48
32.8,rl_0,0.0,4.0,0.0,49
33.2,rl_0,0.0,4.0,0.0,50
33.6,rl_0,0.0,4.0,0.0,51
34.0,rl_0,0.0,4.0,0.0,52
34.4,rl_0,0.0,4.0,0.0,53
34.8,rl_0,0.0,4.0,0.0,54
35.2,rl_0,0.17131543450714865,4.0,1.0707214656696789,55
35.6,rl_0,0.3426308690142973,4.0,0.0,56
36.0,rl_0,1.7620876311482063,4.0,7.800883297667253,57
36.4,rl_0,3.1815443932821155,4.0,0.0,58
36.8,rl_0,4.123615803111333,4.0,-2.983658451904323,59
37.2,rl_0,5.065687212940551,4.0,3.3306690738754696e-15,60
37.6,rl_0,5.699391750612294,4.0,-1.9272929509842163,61
38.0,rl_0,6.333096288284038,4.0,0.0,62
38.4,rl_0,6.239753452109799,4.0,-4.5440460865373895,62
38.8,rl_0,6.14641061593556,4.0,0.0,62
39.2,rl_0,6.090498730807363,4.0,0.23394344403776524,62
39.6,rl_0,6.034586845679167,4.0,0.0,62
40.0,rl_0,6.163836650915561,4.0,1.1572605647786949,62
40.4,rl_0,6.293086456151956,4.0,0.0,62
40.8,rl_0,6.369247230526358,4.0,-0.33180644288745564,62
41.2,rl_0,6.445408004900759,4.0,0.0,62
41.6,rl_0,6.7964397866716775,4.0,1.7179437962282273,62
42.0,rl_0,7.147471568442596,4.0,0.0,62
42.4,rl_0,7.845188509173721,4.0,2.1667822435012973,62
42.8,rl_0,8.542905449904847,4.0,0.0,62
43.2,rl_0,8.524110891266766,4.0,-4.478196871057543,62
43.6,rl_0,8.505316332628684,3.999999761581421,0.0,62
44.0,rl_0,8.963896548308362,3.999999761581421,2.9835923394859964,62
44.4,rl_0,9.42247676398804,3.999999761581421,0.0,62
44.8,rl_0,9.73641224241038,3.999999761581421,-0.9040296078583698,62
45.2,rl_0,10.050347720832718,4.0,0.0,62
45.6,rl_0,10.633000574787577,4.0,1.6794835970782462,62
46.0,rl_0,11.215653428742435,4.0,0.0,62
46.4,rl_0,11.385494262971172,4.0,-2.5800751232882613,62
46.8,rl_0,11.555335097199908,4.0,0.0,62
47.2,rl_0,12.017788255139308,4.0,1.8288270231916481,62
47.6,rl_0,12.480241413078708,4.0,0.0,62
48.0,rl_0,12.739865835003561,4.0,-1.2676796000909207,62
48.4,rl_0,12.999490256928414,4.0,0.0,62
48.8,rl_0,13.487485047172154,4.0,1.4273148019930404,62
49.2,rl_0,13.89,4.0,-0.5342489838493281,62
49.6,rl_0,13.89,4.0,-2.515718455174043,62
50.0,rl_0,13.89,4.0,0.0,62
50.4,rl_0,13.89,4.0,0.0,63
50.8,rl_0,13.89,4.0,0.0,64
51.2,rl_0,13.755171017907006,4.0,-0.8426811380812138,65
51.6,rl_0,13.620342035814012,4.0,0.0,66
52.0,rl_0,12.420342035814013,4.0,-6.657318861918782,66
52.4,rl_0,11.220342035814014,4.0,0.0,66
52.8,rl_0,10.020342035814014,4.0,0.0,66
53.2,rl_0,8.820342035814015,4.0,0.0,66
53.6,rl_0,7.620342035814015,4.0,-5.551115123125783e-15,66
54.0,rl_0,6.420342035814015,4.0,0.0,66
54.4,rl_0,7.770675626858496,4.0,15.939584944028011,66
54.8,rl_0,9.121009217902978,4.0,0.0,66
55.2,rl_0,7.921009217902978,4.0,-15.939584944028011,66
55.6,rl_0,6.721009217902978,4.0,0.0,66
56.0,rl_0,6.79,4.0,7.931192388106389,66
56.4,rl_0,6.858990782097022,4.0,0.0,66
56.8,rl_0,7.4736311886234015,4.0,3.4103101526834823,66
57.2,rl_0,8.08827159514978,4.0,0.0,66
57.6,rl_0,8.334809502958873,4.0,-2.300640616983046,66
58.0,rl_0,8.581347410767965,4.0,0.0,66
58.4,rl_0,8.581347410767965,4.0,0.0,66
