sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
8.8,rl_0,0.27777397616336413,4.0,-3.3100599483255637,3
9.2,rl_0,0.0,4.0,1.5739725973045382,4
9.6,rl_0,0.172182634808925,4.0,2.8122288185768065,5
10.0,rl_0,0.34436526961785,4.0,0.0,6
10.4,rl_0,1.7638569970199725,4.0,7.795681828707483,7
10.8,rl_0,3.183348724422095,4.0,0.0,8
11.2,rl_0,4.090941823123222,4.0,-3.1993664293812207,9
11.6,rl_0,4.9985349218243496,4.0,3.3306690738754696e-15,10
12.0,rl_0,5.299918737073043,4.0,-3.7888080215777107,11
12.4,rl_0,5.601302552321737,4.0,0.0,12
12.8,rl_0,4.401302552321737,4.0,-9.383648845304338,13
13.2,rl_0,3.201302552321737,4.0,0.0,14
13.6,rl_0,2.0013025523217367,4.0,0.0,15
14.0,rl_0,0.8013025523217365,4.0,0.0,16
14.4,rl_0,0.0,4.0,2.4918590479891476,17
14.8,rl_0,0.0,4.0,5.008140952010853,18
15.2,rl_0,0.0,4.0,0.0,19
15.6,rl_0,0.0,4.0,0.0,20
16.0,rl_0,0.0,4.0,0.0,21
16.4,rl_0,0.0,4.0,0.0,22
16.8,rl_0,0.0,4.0,0.0,23
17.2,rl_0,0.0,4.0,0.0,24
17.6,rl_0,0.0,4.0,0.0,25
18.0,rl_0,0.0,4.0,0.0,26
18.4,rl_0,0.0,4.0,0.0,27
18.8,rl_0,0.0,4.0,0.0,28
19.2,rl_0,0.0,4.0,0.0,29
19.6,rl_0,0.0,4.0,0.0,30
20.0,rl_0,0.0,4.0,0.0,31
20.4,rl_0,0.0,4.0,0.0,32
20.8,rl_0,0.0,4.0,0.0,33
21.2,rl_0,0.0,4.0,0.0,34
21.6,rl_0,0.0,4.0,0.0,35
22.0,rl_0,0.0,4.0,0.0,36
22.4,rl_0,0.0,4.0,0.0,37
22.8,rl_0,0.0,4.0,0.0,38
23.2,rl_0,0.0,4.0,0.0,39
23.6,rl_0,0.0,4.0,0.0,40
24.0,rl_0,0.0,4.0,0.0,41
24.4,rl_0,0.0,4.0,0.0,42
24.8,rl_0,0.0,4.0,0.0,43
25.2,rl_0,0.0,4.0,0.0,44
25.6,rl_0,0.0,4.0,0.0,45
26.0,rl_0,0.0,4.0,0.0,46
26.4,rl_0,0.0,4.0,0.0,47
26.8,rl_0,0.0,4.0,0.0,48
27.2,rl_0,0.0,4.0,0.0,49
27.6,rl_0,0.0,4.0,0.0,50
28.0,rl_0,0.0,4.0,0.0,51
28.4,rl_0,0.0,4.0,0.0,52
28.8,rl_0,0.0,4.0,0.0,53
29.2,rl_0,0.0,4.0,0.0,54
29.6,rl_0,0.0,4.0,0.0,55
30.0,rl_0,0.0,4.0,0.0,56
30.4,rl_0,0.0,4.0,0.0,57
30.8,rl_0,0.0,4.0,0.0,58
31.2,rl_0,0.0,4.0,0.0,59
31.6,rl_0,0.0,4.0,0.0,60
32.0,rl_0,0.0,4.0,0.0,61
32.4,rl_0,0.0,4.0,0.0,62
32.8,rl_0,0.09238336945976966,4.0,0.5773960591235603,63
33.2,rl_0,0.18476673891953932,4.0,0.0,64
33.6,rl_0,1.783587979140406,4.0,9.415236692256855,65
34.0,rl_0,3.3824092193612723,4.0,-1.1102230246251565e-15,66
34.4,rl_0,4.679578041198857,4.0,-1.88532761489551,67
34.8,rl_0,5.976746863036442,4.0,0.0,68
35.2,rl_0,6.79,4.0,-3.0244730304626652,68
35.6,rl_0,6.79,4.0,-5.082832106022239,68
36.0,rl_0,6.4115924934763004,4.0,-2.365046915773122,68
36.4,rl_0,6.033184986952601,4.0,0.0,68
36.8,rl_0,6.4205582660001275,4.0,4.786129909820163,68
37.2,rl_0,6.807931545047654,4.0,0.0,68
37.6,rl_0,7.354968314059357,4.0,0.9978968122761,68
38.0,rl_0,7.902005083071059,4.0,0.0,68
38.4,rl_0,8.672760027761768,4.0,1.3982385979937895,68
38.8,rl_0,9.443514972452476,4.0,-5.551115123125783e-15,68
39.2,rl_0,9.35383348601202,4.0,-5.377727694569778,68
39.6,rl_0,9.264151999571563,4.0,0.0,68
40.0,rl_0,9.651177428764381,4.0,2.9794182227079635,68
40.4,rl_0,10.038202857957199,4.0,0.0,68
40.8,rl_0,10.400963330924089,4.0,-0.1516559764120462,68
41.2,rl_0,10.76372380389098,4.0,0.0,68
41.6,rl_0,11.359886417129795,4.0,1.4587633766995345,68
42.0,rl_0,11.95604903036861,4.0,0.0,68
42.4,rl_0,12.128870881173006,4.0,-2.645879765215131,68
42.8,rl_0,12.3016927319774,4.0,0.0,68
43.2,rl_0,12.748608207589392,4.0,1.713085155047478,69
43.6,rl_0,13.195523683201383,4.0,0.0,70
44.0,rl_0,13.45562818191671,4.0,-1.1675686056041523,71
44.4,rl_0,13.715732680632037,4.0,0.0,72
44.8,rl_0,13.89,4.0,-0.5364823709210209,73
45.2,rl_0,13.89,4.0,-1.0891707460497724,74
45.6,rl_0,13.662038706678892,4.0,-1.4247580832569273,75
46.0,rl_0,13.434077413357784,4.0,0.0,76
46.4,rl_0,13.249987508534858,4.0,0.2741961781136393,77
46.8,rl_0,13.065897603711932,4.0,0.0,78
47.2,rl_0,12.355325631547798,4.0,-3.290512920882549,79
47.6,rl_0,11.644753659383664,4.0,0.0,80
48.0,rl_0,10.444753659383665,4.0,-3.0589251739741585,81
48.4,rl_0,9.244753659383665,4.0,0.0,82
48.8,rl_0,8.390604959735573,4.0,2.161570627199416,82
49.2,rl_0,7.53645626008748,4.0,0.0,82
49.6,rl_0,6.8742328909968125,4.0,1.1995333159839083,82
50.0,rl_0,6.212009521906145,4.0,0.0,82
