sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
2.0,rl_0,4.073359693908417,4.0,8.912873086927604,0
2.4,rl_0,5.499419387816834,4.0,3.3306690738754696e-15,0
2.8,rl_0,5.873059555554484,4.0,-6.5776220385672985,0
3.2,rl_0,6.246699723292133,4.0,0.0,0
3.6,rl_0,7.712119513584224,4.0,6.82362264096526,0
4.0,rl_0,9.177539303876316,4.0,0.0,0
4.4,rl_0,10.502353235824161,4.0,-0.8787866146515333,0
4.8,rl_0,9.30235323582416,4.0,-15.780087074674043,0
5.2,rl_0,8.102353235824161,4.0,1.1102230246251565e-14,0
5.6,rl_0,6.902353235824162,4.0,0.0,0
6.0,rl_0,7.057310854439067,4.0,8.468485116343155,0
6.4,rl_0,7.212268473053973,4.0,0.0,0
6.8,rl_0,8.305884750751964,4.0,5.866616619269288,0
7.2,rl_0,9.399501028449956,4.0,0.0,0
7.6,rl_0,10.429149032338108,4.0,-0.3998017113114982,0
8.0,rl_0,11.45879703622626,4.0,0.0,0
8.4,rl_0,11.180851577365228,4.0,-8.172459142182397,0
8.8,rl_0,10.902906118504196,4.0,0.0,0
9.2,rl_0,10.876077069219562,4.0,1.5694775598524835,0
9.6,rl_0,10.849248019934928,4.0,0.0,0
10.0,rl_0,11.175047666176225,4.0,2.20392934703707,0
10.4,rl_0,11.500847312417521,4.0,0.0,0
10.8,rl_0,11.945309649546296,4.0,0.7416418180467343,1
11.2,rl_0,12.38977198667507,4.0,0.0,2
11.6,rl_0,12.373543775517275,4.0,-2.8793159267910595,3
12.0,rl_0,12.35731556435948,4.0,0.0,4
12.4,rl_0,12.599373299435106,4.0,1.614287163958883,5
12.8,rl_0,12.841431034510732,4.0,0.0,6
13.2,rl_0,12.958565297836087,4.0,-0.7807716984391977,7
13.6,rl_0,13.075699561161441,4.0,0.0,8
14.0,rl_0,13.331435723247342,4.0,0.866261867253415,9
14.4,rl_0,13.587171885333243,4.0,0.0,10
14.8,rl_0,13.697558629509366,4.0,-0.9084338619361088,11
15.2,rl_0,13.80794537368549,4.0,0.0,12
15.6,rl_0,13.572661189524199,4.0,-2.1604433021088387,13
16.0,rl_0,13.337377005362908,4.0,0.0,14
16.4,rl_0,12.137377005362907,4.0,-6.029473848991939,15
16.8,rl_0,10.937377005362908,4.0,1.1102230246251565e-14,16
17.2,rl_0,9.737377005362909,4.0,0.0,17
17.6,rl_0,8.53737700536291,4.0,0.0,18
18.0,rl_0,7.389359549748069,4.0,0.3248909024072433,19
18.4,rl_0,6.241342094133229,4.0,0.0,20
18.8,rl_0,5.577069932676362,4.0,3.023408088487334,21
19.2,rl_0,4.912797771219495,4.0,0.0,22
19.6,rl_0,5.815607183672915,4.0,9.794259836939295,23
20.0,rl_0,6.718416596126335,4.0,0.0,24
20.4,rl_0,6.79,4.0,-5.195162553623472,25
20.8,rl_0,6.79,4.0,-0.4473962742104043,26
21.2,rl_0,6.79,4.0,0.0,26
21.6,rl_0,6.79,4.0,0.0,26
22.0,rl_0,6.607089579379304,4.0,-1.1431901288793511,26
22.4,rl_0,6.424179158758608,4.0,0.0,26
22.8,rl_0,6.788269565259518,4.0,3.41875516951004,26
23.2,rl_0,7.152359971760428,4.0,0.0,26
23.6,rl_0,7.81967157019147,4.0,1.8951324495633193,26
24.0,rl_0,7.81967157019147,4.0,1.8951324495633193,26
