sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
5.2,rl_0,1.3783383336768884,4.0,-2.7550781203352868,3
5.6,rl_0,0.9375258344232424,4.0,0.0,4
6.0,rl_0,2.0829520549911815,4.0,9.913991998884905,5
6.4,rl_0,3.2283782755591206,4.0,0.0,6
6.8,rl_0,4.30429783010268,4.0,-0.43441666265237266,7
7.2,rl_0,5.380217384646239,4.0,0.0,8
7.6,rl_0,5.1320713440301695,4.0,-8.275409969747681,9
8.0,rl_0,4.8839253034141,4.0,0.0,10
8.4,rl_0,4.396324561610323,4.0,-1.4965918824231705,11
8.8,rl_0,3.9087238198065455,4.0,0.0,12
9.2,rl_0,5.1227904183814985,4.0,10.635420877367062,13
9.6,rl_0,6.3368570169564515,4.0,0.0,14
10.0,rl_0,6.79,4.0,-4.755772597071278,15
10.4,rl_0,6.79,4.0,-2.832143644022178,16
10.8,rl_0,6.79,4.0,0.0,17
11.2,rl_0,6.79,4.0,0.0,18
11.6,rl_0,7.035588744887006,4.0,1.5349296555437875,18
12.0,rl_0,7.281177489774012,3.999999761581421,0.0,18
12.4,rl_0,7.568279977971231,3.999999761581421,0.2594608956888289,18
12.8,rl_0,7.855382466168449,3.999999761581421,0.0,18
13.2,rl_0,8.419425554858718,4.0,1.7308787530815606,18
13.6,rl_0,8.983468643548985,4.0,-5.551115123125783e-15,18
14.0,rl_0,8.977277808098554,4.0,-3.5639620258793636,18
14.4,rl_0,8.971086972648123,4.0,0.0,18
14.8,rl_0,9.340327864788204,4.0,2.3464482974406953,18
15.2,rl_0,9.709568756928284,4.0,0.0,18
15.6,rl_0,9.97632844611016,4.0,-0.6405075184887865,18
16.0,rl_0,10.243088135292034,4.0,0.0,19
16.4,rl_0,10.715446800084528,4.0,1.284993597566375,20
16.8,rl_0,11.187805464877023,4.0,0.0,21
17.2,rl_0,11.302421008833571,4.0,-2.235894505224667,22
17.6,rl_0,11.417036552790119,4.0,0.0,23
18.0,rl_0,11.789460936557527,4.0,1.6113052488178736,24
18.4,rl_0,12.161885320324934,4.0,0.0,25
18.8,rl_0,12.372516392713786,4.0,-1.0112081961159758,26
19.2,rl_0,12.583147465102638,4.0,0.0,27
19.6,rl_0,12.995265222512366,4.0,1.2592917813804783,28
20.0,rl_0,13.407382979922094,4.0,0.0,29
20.4,rl_0,13.596257173809644,4.0,-1.3952722720136146,30
20.8,rl_0,13.785131367697193,4.0,0.0,31
21.2,rl_0,13.89,4.0,-0.5250347599046412,32
21.6,rl_0,13.89,4.0,-0.6554289518925449,33
22.0,rl_0,13.317266484656546,4.0,-3.5795844708965907,34
22.4,rl_0,12.744532969313092,4.0,0.0,35
22.8,rl_0,11.544532969313092,4.0,-3.920415529103405,36
23.2,rl_0,10.344532969313093,4.0,0.0,37
23.6,rl_0,9.318545833030825,4.0,1.0875803982358212,38
24.0,rl_0,8.292558696748557,4.0,0.0,39
24.4,rl_0,7.34360626623968,4.0,0.48146691108369444,40
24.8,rl_0,6.394653835730804,4.0,0.0,41
25.2,rl_0,7.00208334369724,4.0,9.727387115470709,42
25.6,rl_0,7.609512851663677,4.0,0.0,43
26.0,rl_0,6.79,4.0,-8.91838974768821,44
26.4,rl_0,5.970487148336323,4.0,0.0,45
26.8,rl_0,6.79,4.0,10.24391064579596,45
27.2,rl_0,6.79,4.0,-5.12195532289798,45
27.6,rl_0,7.432397172505457,4.0,4.014982328159105,45
28.0,rl_0,8.074794345010915,4.0,5.551115123125783e-15,45
28.4,rl_0,7.876012188514957,4.0,-5.257370806258848,45
28.8,rl_0,7.677230032018999,4.0,0.0,45
29.2,rl_0,7.983286632345663,4.0,3.1552422301413863,45
29.6,rl_0,7.983286632345663,4.0,3.1552422301413863,45
