sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
12.8,rl_0,0.0,4.0,-1.1843343495500964,3
13.2,rl_0,0.0,4.0,1.1843343495500964,4
13.6,rl_0,0.17787761158703314,4.0,1.111735072418957,5
14.0,rl_0,0.35575522317406627,4.0,0.0,6
14.4,rl_0,1.8425545175052598,4.0,8.180760517151002,6
14.8,rl_0,3.3293538118364534,4.0,0.0,6
15.2,rl_0,4.592135206909379,4.0,-1.4001118703641735,6
15.6,rl_0,5.854916601982305,4.0,0.0,7
16.0,rl_0,5.525019074416684,4.0,-9.95424326649092,8
16.4,rl_0,5.1951215468510625,4.0,0.0,8
16.8,rl_0,6.523722049797343,4.0,10.365612690699388,9
17.2,rl_0,7.852322552743624,4.0,0.0,10
17.6,rl_0,8.82049521674745,4.0,-2.252673993390347,10
18.0,rl_0,7.620495216747449,4.0,-13.55107915002391,10
18.4,rl_0,6.79,4.0,2.3094048953284427,10
18.8,rl_0,5.959504783252551,4.0,0.0,10
19.2,rl_0,5.780227765701803,4.0,4.070113744979387,10
19.6,rl_0,5.600950748151056,4.0,0.0,10
20.0,rl_0,6.656276972757905,4.0,7.716270263484981,10
20.4,rl_0,7.711603197364755,4.0,0.0,10
20.8,rl_0,8.75855458122748,4.0,-0.05234275465077487,10
21.2,rl_0,9.805505965090205,4.0,-5.551115123125783e-15,10
21.6,rl_0,8.673420979409745,4.0,-13.618977309644908,11
22.0,rl_0,7.541335993729284,4.0,0.0,12
22.4,rl_0,7.399975897928587,4.0,6.192030561748523,13
22.8,rl_0,7.25861580212789,4.0,0.0,14
23.2,rl_0,8.289318527937722,4.0,7.3253926350658025,15
23.6,rl_0,9.320021253747553,4.0,0.0,16
24.0,rl_0,10.28218214306879,4.0,-0.42838647805372165,17
24.4,rl_0,11.244343032390026,4.0,0.0,18
24.8,rl_0,10.044343032390024,4.0,-13.513505558257732,19
25.2,rl_0,8.844343032390025,4.0,1.1102230246251565e-14,20
25.6,rl_0,7.644343032390025,4.0,-5.551115123125783e-15,21
26.0,rl_0,6.444343032390025,4.0,0.0,22
26.4,rl_0,6.432010037878278,4.0,7.422918784301585,23
26.8,rl_0,6.419677043366532,4.0,0.0,24
27.2,rl_0,6.5674390525731905,4.0,1.0005937732400327,24
27.6,rl_0,6.715201061779849,4.0,0.0,24
28.0,rl_0,8.204315424271382,4.0,8.38345220803046,24
28.4,rl_0,9.693429786762914,4.0,0.0,24
28.8,rl_0,11.129389093408978,4.0,-0.3322190990341811,24
29.2,rl_0,12.565348400055042,4.0,0.0,24
29.6,rl_0,13.047299407818967,4.0,-5.962551868013366,24
30.0,rl_0,13.529250415582892,4.0,0.0,24
30.4,rl_0,13.89,4.0,-0.7575088959176024,24
30.8,rl_0,13.89,4.0,-2.2546849026069293,24
31.2,rl_0,13.880897452286307,4.0,-0.05689092321058409,24
31.6,rl_0,13.871794904572614,4.0,0.0,24
32.0,rl_0,12.671794904572614,4.0,-7.443109076789411,24
32.4,rl_0,11.471794904572615,4.0,0.0,24
32.8,rl_0,10.311775294936936,4.0,0.24987743977700205,24
33.2,rl_0,9.151755685301257,4.0,0.0,24
33.6,rl_0,7.9902897595656635,4.0,-0.009039475624467164,24
34.0,rl_0,6.82882383383007,4.0,0.0,24
34.4,rl_0,8.116543098762946,4.0,15.307407441677938,24
34.8,rl_0,9.404262363695823,4.0,0.0,24
35.2,rl_0,10.016093379152618,4.0,-4.224301559225507,24
35.6,rl_0,8.816093379152619,4.0,-11.323943846604966,24
36.0,rl_0,7.616093379152619,4.0,-5.551115123125783e-15,24
36.4,rl_0,6.416093379152619,4.0,0.0,24
36.8,rl_0,6.112436962482144,4.0,5.602147395809537,24
37.2,rl_0,5.80878054581167,4.0,0.0,24
37.6,rl_0,6.973901519304981,4.0,9.179858688523655,24
38.0,rl_0,8.139022492798292,4.0,0.0,24
38.4,rl_0,9.25785519905447,4.0,-0.2893016702320783,24
38.8,rl_0,9.25785519905447,4.0,-0.2893016702320783,24
