sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
10.8,rl_0,0.23612116505774697,4.0,-2.9643815494535195,3
11.2,rl_0,0.0,4.0,1.4886242678426012,4
11.6,rl_0,0.16541094320775107,4.0,2.509575676659362,5
12.0,rl_0,0.33082188641550214,4.0,0.0,6
12.4,rl_0,1.744405721333364,4.0,7.80108057318819,7
12.8,rl_0,3.1579895562512257,4.0,0.0,8
13.2,rl_0,4.451381640506506,4.0,-0.7511984416411333,9
13.6,rl_0,5.744773724761787,4.0,3.3306690738754696e-15,10
14.0,rl_0,5.498882655686894,4.0,-9.620519708313585,11
14.4,rl_0,5.252991586612001,4.0,0.0,12
14.8,rl_0,6.5586026812069464,4.0,9.696888522936487,13
15.2,rl_0,7.8642137758018915,4.0,0.0,14
15.6,rl_0,8.778872421636448,4.0,-2.443452804752427,15
16.0,rl_0,7.578872421636448,4.0,-13.21661653646598,16
16.4,rl_0,6.79,4.0,2.569547364772201,17
16.8,rl_0,6.001127578363552,4.0,0.0,17
17.2,rl_0,5.841854023856944,4.0,3.9349929195614974,17
17.6,rl_0,5.682580469350335,4.0,0.0,17
18.0,rl_0,6.68988472961877,4.0,7.29111134234402,17
18.4,rl_0,7.697188989887205,4.0,0.0,17
18.8,rl_0,8.695150659684243,4.0,-0.05839119044622754,18
19.2,rl_0,9.69311232948128,4.0,-5.551115123125783e-15,19
19.6,rl_0,9.36321771129877,4.0,-8.299101799872176,20
20.0,rl_0,9.033323093116259,4.0,0.0,21
20.4,rl_0,9.12522315714178,4.0,2.636216763800203,22
20.8,rl_0,9.217123221167302,4.0,0.0,23
21.2,rl_0,9.626978813410524,4.0,1.9872220513606265,24
21.6,rl_0,10.036834405653746,4.0,0.0,25
22.0,rl_0,10.318486582795419,4.0,-0.8012713443846797,26
22.4,rl_0,10.600138759937092,4.0,0.0,27
22.8,rl_0,9.400138759937093,4.0,-9.260326107135452,28
23.2,rl_0,8.200138759937094,4.0,0.0,29
23.6,rl_0,7.0001387599370934,4.0,-5.551115123125783e-15,30
24.0,rl_0,5.800138759937093,4.0,0.0,31
24.4,rl_0,5.920350737529354,4.0,8.25132485995163,32
24.8,rl_0,6.040562715121615,4.0,0.0,33
25.2,rl_0,6.248679035929002,4.0,0.5494021450945408,34
25.6,rl_0,6.456795356736389,4.0,0.0,35
26.0,rl_0,6.79,4.0,0.781802015351396,36
26.4,rl_0,6.79,4.0,-2.0825290203975664,37
26.8,rl_0,7.654976393516568,4.0,5.406102459478551,37
27.2,rl_0,8.519952787033137,4.0,5.551115123125783e-15,37
27.6,rl_0,9.106327040087022,4.0,-1.7412633778917774,37
28.0,rl_0,9.692701293140907,4.0,0.0,37
28.4,rl_0,10.394736268414624,4.0,0.722879513873953,37
28.8,rl_0,10.394736268414624,4.0,0.722879513873953,37
