sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
21.6,0.228,0.0,0.0,5.96,3.838,27.021,-6.794,-0.0
22.0,1.478,0.0,3.126,7.012,1.425,27.021,-6.794,1.743
22.4,2.728,0.0,3.126,7.204,-0.467,27.021,-6.794,1.702
22.8,3.542,0.0,2.035,6.726,-1.922,27.021,-6.794,1.124
23.2,4.357,0.0,2.035,5.689,-3.264,27.021,-6.794,1.122
23.6,3.208,0.0,-2.871,4.508,-2.643,27.021,-6.794,-1.352
24.0,2.06,0.0,-2.871,3.613,-1.831,27.021,-6.794,-1.353
24.4,2.181,0.0,0.305,2.796,-2.181,1.931,-11.966,0.224
24.8,2.303,0.0,0.305,1.906,-2.269,2.051,-12.15,0.224
25.2,1.612,0.0,-1.728,1.143,-1.544,2.131,-12.333,-0.79
25.6,0.921,0.0,-1.728,0.641,-0.921,1.953,-12.246,-0.787
26.0,0.665,0.0,-0.639,0.324,-0.665,1.551,-12.158,-0.238
26.4,0.41,0.0,-0.639,0.109,-0.41,1.115,-12.587,-0.226
26.8,0.099,0.0,-0.776,0.007,-0.099,0.738,-13.016,-0.255
27.2,0.0,0.0,-0.249,0.001,0.0,0.425,-13.389,1.376
27.6,0.0,0.0,0.0,0.001,0.0,0.256,-13.762,0.0
28.0,0.0,0.0,0.0,0.001,0.0,0.163,-13.776,0.0
28.4,0.0,0.0,0.0,0.001,0.0,0.077,-13.791,0.0
28.8,0.0,0.0,0.0,0.001,0.0,0.017,-13.91,0.0
29.2,0.0,0.0,0.0,0.001,0.0,0.003,-14.0,0.0
29.6,0.0,0.0,0.0,0.001,0.0,0.003,-13.998,0.0
30.0,0.0,0.0,0.0,0.001,0.0,0.002,-13.997,0.0
30.4,0.0,0.0,0.0,0.001,0.0,0.001,-13.999,0.0
30.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
31.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
31.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
32.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
32.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
32.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
33.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
33.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
34.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
34.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
34.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
35.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
35.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
36.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
36.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
36.8,0.0,0.0,0.0,0.311,1.552,0.001,-14.0,0.0
37.2,0.421,0.0,1.054,1.158,2.682,0.085,-14.0,0.783
37.6,0.843,0.0,1.054,2.282,2.936,0.324,-13.928,0.659
38.0,2.01,0.0,2.919,3.358,2.443,0.851,-13.855,1.607
38.4,3.178,0.0,2.919,4.238,1.956,1.718,-13.291,1.589
38.8,3.975,0.0,1.992,4.996,1.838,2.752,-12.727,1.1
39.2,4.772,0.0,1.992,5.575,1.056,3.83,-11.914,1.099
39.6,4.736,0.0,-0.09,6.008,1.106,4.734,-3.891,0.048
40.0,4.7,0.0,-0.09,6.666,2.186,5.281,-2.986,0.123
40.4,5.489,0.0,1.972,7.592,2.442,5.616,-2.081,1.357
40.8,6.278,0.0,1.972,8.668,2.938,6.006,-1.682,1.479
41.2,6.441,0.4,0.408,54.309,2.782,23.475,-3.722,0.524
41.6,6.604,0.8,0.408,55.149,1.419,6.826,-8.459,0.291
42.0,7.553,0.0,2.372,55.287,-0.73,7.434,-8.425,1.407
42.4,8.502,0.0,2.372,0.0,0.0,8.41,-8.402,1.345
42.8,9.925,-0.4,3.559,0.0,0.0,9.852,-8.38,2.027
43.2,11.349,-0.4,3.559,0.0,0.0,11.893,-8.553,1.969
43.6,11.031,-0.4,-0.793,48.599,-6.093,14.225,-8.725,-0.218
44.0,10.714,-0.4,-0.793,46.21,-5.849,16.276,-7.786,-0.175
44.4,11.967,0.0,3.131,48.829,-5.904,18.139,-6.846,1.83
44.8,13.219,0.0,3.131,46.357,-6.455,20.147,-6.007,1.926
