sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
37.6,3.288,0.0,0.0,1.557,1.317,15.65,-7.292,-0.0
38.0,3.015,0.0,-0.683,2.244,2.119,15.65,-7.292,-0.278
38.4,2.742,0.0,-0.683,3.253,2.922,15.65,-7.292,-0.277
38.8,3.58,0.0,2.096,4.263,2.131,15.65,-7.292,1.156
39.2,4.419,0.0,2.096,4.957,1.34,15.65,-7.292,1.154
39.6,4.555,0.0,0.342,5.413,0.935,1.571,-10.741,0.239
40.0,4.692,0.0,0.342,5.706,0.531,2.231,-11.315,0.239
40.4,4.165,0.0,-1.318,6.14,1.641,3.043,-11.888,-0.59
40.8,3.638,0.0,-1.318,7.018,2.751,3.625,-11.217,-0.59
41.2,2.481,0.0,-2.894,8.371,4.011,3.602,-10.547,-1.364
41.6,1.323,0.0,-2.894,10.227,5.272,3.024,-10.763,-1.365
42.0,1.359,0.0,0.089,12.467,5.925,2.309,-10.979,0.119
42.4,1.394,0.0,0.089,14.967,6.578,1.862,-12.032,0.119
42.8,0.42,0.0,-2.436,17.713,7.154,1.648,-13.084,-1.137
43.2,0.0,0.0,-1.05,20.627,7.177,1.281,-12.901,-0.894
43.6,0.043,0.0,0.107,23.565,7.513,0.814,-12.718,1.486
44.0,0.085,0.0,0.107,26.638,7.849,0.432,-13.248,0.566
44.4,0.0,0.0,-0.213,20.97,9.948,0.24,-13.778,4.388
44.8,0.0,0.0,0.0,24.416,7.278,0.15,-13.772,0.0
45.2,0.0,0.0,0.0,0.101,4.954,0.057,-13.766,0.0
45.6,0.0,0.0,0.0,0.101,6.396,0.003,-13.96,0.0
46.0,0.0,0.0,0.0,0.101,7.839,0.001,-14.0,0.0
46.4,0.0,0.0,0.0,0.101,8.91,0.001,-14.0,0.0
46.8,0.0,0.0,0.0,2.632,9.981,0.001,-14.0,0.0
47.2,0.0,0.0,0.0,6.625,9.981,0.001,-14.0,0.0
47.6,0.0,0.0,0.0,0.101,9.836,0.001,-14.0,0.0
48.0,0.0,0.0,0.0,0.101,10.231,0.001,-14.0,0.0
48.4,0.0,0.0,0.0,0.101,9.914,0.001,-14.0,0.0
48.8,0.0,0.0,0.0,3.363,9.598,0.001,-14.0,0.0
49.2,0.0,0.0,0.0,7.068,8.93,0.001,-14.0,0.0
49.6,0.0,0.0,0.0,0.101,9.801,0.001,-14.0,0.0
50.0,0.0,0.0,0.0,0.101,9.263,0.001,-14.0,0.0
50.4,0.0,0.0,0.0,0.101,8.725,0.001,-14.0,0.0
50.8,0.0,0.0,0.0,2.718,8.08,0.001,-14.0,0.0
51.2,0.0,0.0,0.0,5.821,7.435,0.001,-14.0,0.0
51.6,1.581,0.0,3.953,8.373,5.045,0.317,-6.79,2.192
52.0,3.162,0.0,3.953,9.913,2.656,1.18,-6.359,2.153
52.4,4.062,0.0,2.249,10.664,1.1,2.366,-5.927,1.291
52.8,4.961,0.0,2.249,10.793,-0.456,3.574,-4.669,1.414
53.2,5.523,0.0,1.404,10.362,-1.699,4.57,-3.41,1.106
53.6,6.085,0.0,1.404,9.434,-2.941,31.66,-1.001,1.094
54.0,5.267,0.4,-2.045,8.353,-2.465,28.905,-1.869,-0.837
54.4,4.449,0.8,-2.045,7.462,-1.988,26.236,-3.069,-0.938
54.8,4.447,1.0,-0.004,6.707,-1.789,5.706,-9.703,0.118
55.2,4.446,1.0,-0.004,6.031,-1.589,5.812,-9.934,0.117
55.6,4.274,1.0,-0.429,34.073,-1.126,5.812,-9.934,-0.127
56.0,4.102,1.0,-0.429,33.908,0.304,5.812,-9.934,-0.139
56.4,3.593,1.0,-1.274,34.384,2.072,5.812,-9.934,-0.544
56.8,3.083,1.0,-1.274,35.31,2.562,5.812,-9.934,-0.547
57.2,4.589,0.6,3.765,36.03,1.037,5.812,-9.934,2.029
57.6,6.095,0.2,3.765,36.363,0.626,5.812,-9.934,2.088
58.0,7.217,0.0,2.805,36.608,0.599,5.812,-9.934,1.54
58.4,8.339,0.0,2.805,36.829,0.508,5.812,-9.934,1.537
58.8,9.399,0.0,2.649,37.027,0.481,5.812,-9.934,1.557
59.2,10.458,0.0,2.649,37.169,0.232,5.812,-9.934,1.541
59.6,11.735,0.0,3.192,37.169,-0.233,5.812,-9.934,1.844
60.0,13.011,0.0,3.192,36.874,-1.244,5.812,-9.934,1.901
60.4,13.243,0.0,0.578,36.383,-1.209,5.812,-9.934,0.57
60.8,13.474,0.0,0.578,35.838,-1.517,5.812,-9.934,0.585
61.2,13.268,0.0,-0.513,35.257,-1.389,5.812,-9.934,-0.01
61.6,13.063,0.0,-0.513,34.587,-1.961,5.812,-9.934,-0.033
62.0,13.025,0.0,-0.096,33.654,-2.701,5.812,-9.934,0.183
62.4,12.986,0.0,-0.096,32.426,-3.44,5.812,-9.934,0.124
62.8,12.705,0.0,-0.704,30.951,-3.937,5.812,-9.934,-0.107
63.2,12.423,0.0,-0.704,29.432,-3.655,5.812,-9.934,0.017
63.6,12.239,0.0,-0.461,28.008,-3.47,5.812,-9.934,-0.106
64.0,12.054,0.0,-0.461,26.711,-3.01,5.812,-9.934,0.001
64.4,11.611,0.0,-1.109,25.651,-2.291,5.812,-9.934,-0.367
64.8,11.167,0.0,-1.109,0.0,0.0,5.812,-9.934,-0.38
65.2,11.735,0.0,1.42,23.884,-2.632,5.812,-9.934,0.941
65.6,12.303,0.0,1.42,22.854,-2.521,5.812,-9.934,1.004
66.0,11.718,0.0,-1.463,22.098,-1.257,5.812,-9.934,-0.522
66.4,11.132,0.0,-1.463,59.457,1.343,5.812,-9.934,-0.551
66.8,11.766,0.0,1.584,59.864,0.692,30.77,-7.088,1.014
67.2,12.4,0.0,1.584,60.011,0.042,32.553,-5.662,1.063
67.6,12.549,0.0,0.374,59.958,-0.307,33.932,-4.285,0.461
68.0,12.699,0.0,0.374,59.765,-0.656,34.821,-2.908,0.423
68.4,12.583,0.0,-0.291,59.47,-0.821,35.461,-3.014,0.064
68.8,12.466,0.0,-0.291,59.109,-0.985,36.098,-3.12,0.062
69.2,12.908,0.0,1.104,58.72,-0.961,36.789,-2.959,0.787
69.6,13.349,0.0,1.104,58.34,-0.938,37.592,-2.798,0.765
70.0,13.36,-0.4,0.026,57.83,-1.612,38.693,-3.998,0.487
70.4,13.37,-0.8,0.026,57.05,-2.287,40.278,-5.198,0.118
70.8,13.133,-1.0,-0.594,0.0,0.0,42.196,-5.89,-0.083
71.2,12.895,-1.0,-0.594,0.0,0.0,44.296,-6.582,-0.105
71.6,12.709,-1.0,-0.466,39.791,-3.543,28.721,-6.235,-0.022
72.0,12.522,-1.0,-0.466,38.18,-4.514,30.448,-5.171,-0.032
72.4,13.114,-0.6,1.478,36.024,-6.262,31.874,-4.323,1.011
72.8,13.705,-0.2,1.478,33.481,-6.455,33.198,-3.476,1.088
73.2,13.289,-0.25,-1.04,31.061,-5.641,34.094,-2.009,-0.203
73.6,12.873,-0.25,-1.04,28.8,-5.667,34.236,-0.543,-0.271
74.0,11.753,-0.65,-2.802,26.668,-4.989,33.86,-0.952,-1.162
74.4,10.632,-0.65,-2.802,25.098,-2.864,33.2,-1.361,-1.267
74.8,9.921,-0.25,-1.777,24.295,-1.149,32.144,-0.806,-0.739
75.2,9.211,-0.2,-1.777,24.157,0.459,30.581,-0.251,-0.653
75.6,8.174,0.0,-2.59,24.728,2.394,28.573,-0.323,-1.16
76.0,7.138,0.0,-2.59,0.0,0.0,26.18,-0.396,-1.135
76.4,6.454,0.0,-1.712,0.0,0.0,23.697,5.614,-0.729
76.8,5.769,0.0,-1.712,0.0,0.0,21.42,4.414,-0.607
77.2,6.164,0.0,0.987,0.0,0.0,19.519,3.44,0.948
77.6,6.558,0.0,0.987,0.0,0.0,18.166,-4.743,0.952
78.0,7.609,0.0,2.626,0.0,0.0,17.398,-5.248,1.626
78.4,8.659,0.0,2.626,0.0,0.0,17.251,-5.753,1.438
78.8,10.029,0.0,3.425,0.0,0.0,17.93,-6.953,1.851
79.2,11.399,0.0,3.425,0.0,0.0,19.637,-8.153,1.855
