sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
43.6,2.844,0.0,0.0,0.974,1.551,15.81,-8.191,-0.0
44.0,2.561,0.0,-0.709,1.688,2.021,15.81,-8.191,-0.29
44.4,2.277,0.0,-0.709,2.59,2.491,15.81,-8.191,-0.289
44.8,2.809,0.0,1.331,3.519,2.15,15.81,-8.191,0.759
45.2,3.342,0.0,1.331,4.31,1.809,15.81,-8.191,0.757
45.6,3.954,0.0,1.53,4.855,0.912,0.255,-11.886,0.859
46.0,4.566,0.0,1.53,5.04,0.015,1.119,-11.917,0.858
46.4,4.662,0.0,0.241,5.22,0.884,2.138,-11.947,0.186
46.8,4.759,0.0,0.241,5.747,1.752,3.109,-11.489,0.186
47.2,5.476,0.0,1.793,6.381,1.417,4.06,-11.031,0.995
47.6,6.193,0.0,1.793,6.88,1.082,5.04,-10.202,0.995
48.0,6.055,0.0,-0.345,7.545,2.243,5.805,-2.163,-0.05
48.4,5.917,0.0,-0.345,8.675,3.405,6.379,-2.313,0.14
48.8,5.859,0.0,-0.145,10.165,4.047,6.974,-2.463,0.334
49.2,5.801,0.0,-0.145,30.066,3.055,15.72,-6.754,0.237
49.6,5.304,0.0,-1.244,31.194,2.581,15.248,-7.785,-0.463
50.0,4.806,0.0,-1.244,32.296,2.93,6.953,-8.088,-0.533
50.4,4.859,0.0,0.133,16.753,3.52,6.566,-8.312,0.16
50.8,4.912,0.0,0.133,4.26,1.923,6.29,-8.538,0.166
51.2,5.16,0.4,0.619,5.068,2.113,6.165,-8.763,0.391
51.6,5.408,0.8,0.619,5.789,1.493,6.309,-9.391,0.461
52.0,5.353,1.0,-0.136,6.322,1.175,6.743,-10.018,0.078
52.4,5.299,1.0,-0.136,6.778,1.103,7.216,-9.692,0.021
52.8,5.576,0.6,0.691,7.139,0.701,7.602,-9.366,0.471
53.2,5.852,0.2,0.691,38.152,-3.358,70.672,-6.029,0.43
53.6,5.873,0.6,0.054,37.105,-1.875,69.655,-5.159,0.113
54.0,5.895,0.6,0.054,36.61,-0.603,68.298,-4.288,0.174
54.4,5.701,1.0,-0.485,36.666,0.886,66.507,-3.162,-0.165
54.8,5.507,1.0,-0.485,37.378,2.676,64.188,-2.036,-0.104
55.2,6.271,0.6,1.91,14.907,-3.831,61.633,-1.412,1.1
55.6,7.035,0.2,1.91,13.256,-4.424,59.134,-0.788,1.09
56.0,6.626,0.0,-1.022,11.72,-3.254,56.565,-0.707,-0.425
56.4,6.217,0.0,-1.022,10.653,-2.084,53.801,-0.626,-0.431
