sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
32.8,2.697,0.0,0.0,0.255,1.986,12.628,-7.488,-0.0
33.2,2.397,0.0,-0.749,1.218,2.825,12.628,-7.488,-0.309
33.6,2.098,0.0,-0.749,2.404,3.105,12.628,-7.488,-0.308
34.0,2.821,0.0,1.809,3.497,2.362,12.628,-7.488,1.01
34.4,3.545,0.0,1.809,4.386,2.083,12.628,-7.488,1.006
34.8,3.801,0.0,0.64,5.257,2.271,0.144,-12.07,0.395
35.2,4.057,0.0,0.64,6.088,1.883,0.965,-12.178,0.394
35.6,4.981,0.0,2.309,6.629,0.827,2.066,-12.286,1.264
36.0,5.904,0.0,2.309,6.919,0.619,3.407,-11.535,1.264
36.4,6.256,0.0,0.878,7.239,0.984,4.702,-10.784,0.519
36.8,6.607,0.0,0.878,7.85,2.069,5.799,-2.624,0.531
37.2,6.249,0.0,-0.894,9.037,3.863,6.514,-1.675,-0.254
37.6,5.892,0.0,-0.894,10.728,4.596,7.005,-2.217,-0.099
38.0,5.78,0.0,-0.28,12.664,5.084,7.619,-2.76,0.246
38.4,5.668,0.0,-0.28,14.658,4.884,11.245,-7.295,0.114
38.8,7.217,0.4,3.871,16.24,3.024,28.633,-6.507,2.179
39.2,8.765,0.8,3.871,17.05,1.025,9.221,-8.55,2.204
39.6,9.824,0.0,2.647,17.157,-0.485,10.922,-9.365,1.573
40.0,10.883,0.0,2.647,16.573,-2.436,13.182,-9.232,1.489
40.4,10.163,-0.4,-1.802,15.564,-2.608,15.458,-9.099,-0.741
40.8,9.442,-0.4,-1.802,14.712,-1.651,17.364,-8.825,-0.805
41.2,8.951,-0.4,-1.227,14.197,-0.925,18.918,-8.551,-0.428
41.6,8.461,-0.4,-1.227,14.013,0.006,19.987,-7.384,-0.499
42.0,8.958,0.0,1.244,14.004,-0.052,20.591,-6.216,0.803
42.4,9.455,0.0,1.244,13.644,-1.75,20.991,-5.372,0.864
42.8,9.272,0.0,-0.459,12.74,-2.766,21.116,-4.527,-0.103
43.2,9.089,0.0,-0.459,11.535,-3.26,20.809,-3.579,-0.052
43.6,7.889,0.0,-3.0,10.335,-2.738,19.847,-2.631,-1.369
44.0,6.689,0.0,-3.0,9.53,-1.289,18.297,-3.044,-1.357
44.4,6.507,0.0,-0.455,9.101,-0.858,16.636,-3.456,-0.14
44.8,6.325,0.0,-0.455,8.957,0.141,15.163,-4.346,-0.111
45.2,6.055,0.4,-0.675,9.231,1.228,39.034,-4.637,-0.262
45.6,5.785,0.8,-0.675,9.99,2.569,37.371,-3.207,-0.189
46.0,6.823,1.0,2.595,11.024,2.602,35.289,-1.776,1.502
46.4,7.861,1.0,2.595,12.114,2.848,33.442,-2.305,1.499
