sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
62.4,1.085,0.0,0.0,0.467,1.127,15.084,-8.078,-0.0
62.8,0.914,0.0,-0.427,1.006,1.568,15.084,-8.078,-0.138
63.2,0.744,0.0,-0.427,1.721,2.009,15.084,-8.078,-0.133
63.6,1.526,0.0,1.957,2.238,0.577,15.084,-8.078,1.109
64.0,2.309,0.0,1.957,2.183,-0.855,15.084,-8.078,1.092
64.4,2.012,0.0,-0.742,1.752,-1.3,15.084,-8.078,-0.305
64.8,1.715,0.0,-0.742,1.143,-1.715,15.084,-8.078,-0.303
65.2,1.067,0.0,-1.621,0.594,-1.026,15.084,-8.078,-0.735
65.6,0.419,0.0,-1.621,0.322,-0.336,15.084,-8.078,-0.728
66.0,0.285,0.0,-0.334,0.201,-0.269,15.084,-8.078,-0.049
66.4,0.151,0.0,-0.334,0.114,-0.151,15.084,-8.078,-0.008
66.8,0.118,0.0,-0.083,0.061,-0.118,15.084,-8.078,0.212
67.2,0.084,0.0,-0.083,0.02,-0.084,15.084,-8.078,0.28
67.6,0.01,0.0,-0.185,0.001,-0.01,15.084,-8.078,0.514
68.0,0.0,0.0,-0.026,0.001,0.0,15.084,-8.078,38.701
68.4,0.0,0.0,0.0,0.001,-0.0,15.084,-8.078,379.55
68.8,0.0,0.0,0.0,0.001,-0.0,15.084,-8.078,126.551
69.2,0.0,0.0,-0.001,0.001,-0.0,15.084,-8.078,163.945
69.6,0.0,0.0,-0.0,0.001,0.0,15.084,-8.078,6458.41
70.0,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
70.4,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
70.8,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
71.2,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
71.6,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
72.0,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
72.4,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
72.8,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
73.2,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
73.6,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
74.0,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
74.4,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
74.8,0.0,0.0,0.0,0.001,0.0,15.084,-8.078,0.0
