sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
25.6,1.962,0.0,0.0,0.494,1.596,33.681,-2.613,-0.0
26.0,1.772,0.0,-0.475,1.276,2.313,33.681,-2.613,-0.172
26.4,1.582,0.0,-0.475,2.344,3.029,33.681,-2.613,-0.17
26.8,2.225,0.0,1.608,3.549,2.997,33.681,-2.613,0.909
27.2,2.868,0.0,1.608,4.742,2.964,33.681,-2.613,0.904
27.6,4.109,0.0,3.102,5.768,2.169,33.681,-2.613,1.68
28.0,5.35,0.0,3.102,6.477,1.373,0.984,-11.966,1.678
28.4,4.739,0.0,-1.528,7.043,1.457,2.117,-11.609,-0.692
28.8,4.127,0.0,-1.528,7.643,1.542,2.862,-11.251,-0.693
29.2,5.171,0.0,2.61,8.02,0.345,3.545,-10.864,1.421
29.6,6.215,0.0,2.61,7.918,-0.852,4.491,-10.477,1.421
30.0,5.67,0.0,-1.365,7.998,1.251,5.261,-2.278,-0.587
30.4,5.124,0.0,-1.365,8.919,3.354,5.416,-1.288,-0.511
30.8,5.426,0.0,0.757,10.333,3.715,5.446,-1.891,0.708
31.2,5.729,0.0,0.757,11.891,4.077,5.838,-2.494,0.782
31.6,6.27,0.0,1.353,13.481,3.872,17.755,-7.278,1.025
32.0,6.812,0.0,1.353,14.989,3.667,17.563,-6.68,0.867
32.4,8.372,0.0,3.901,16.141,2.095,17.747,-7.059,2.147
32.8,9.933,0.0,3.901,16.665,0.523,34.194,-7.474,2.19
33.2,10.012,0.0,0.199,16.95,0.904,35.612,-7.672,0.297
33.6,10.092,0.0,0.199,17.388,1.285,37.047,-7.396,0.249
34.0,11.159,0.0,2.667,17.559,-0.428,38.6,-7.12,1.564
34.4,12.225,0.0,2.667,17.045,-2.141,40.521,-7.102,1.652
34.8,11.625,0.0,-1.501,16.136,-2.405,42.529,-7.085,-0.538
35.2,11.024,0.0,-1.501,15.121,-2.668,44.035,-5.799,-0.57
35.6,9.824,0.0,-3.0,14.164,-2.117,44.667,-4.512,-1.331
36.0,8.624,0.0,-3.0,13.428,-1.566,44.253,-2.969,-1.306
36.4,8.046,0.0,-1.444,12.775,-1.699,42.866,-1.426,-0.609
36.8,7.469,0.0,-1.444,12.068,-1.833,40.915,-1.303,-0.578
37.2,7.072,0.0,-0.992,11.386,-1.579,38.72,-1.181,-0.397
37.6,6.675,0.0,-0.992,10.805,-1.326,36.382,-1.385,-0.368
38.0,6.468,0.0,-0.518,10.34,-0.719,34.006,-1.589,-0.18
38.4,6.261,0.0,-0.518,10.174,-0.111,31.552,-1.414,-0.143
38.8,6.684,0.0,1.06,81.425,0.538,29.072,-1.24,0.632
39.2,7.108,0.0,1.06,81.477,-0.281,26.805,-1.634,0.687
39.6,8.647,0.0,3.847,20.512,3.977,25.089,-2.029,2.116
40.0,10.186,0.0,3.847,21.766,2.29,24.124,-2.312,2.091
40.4,11.708,0.0,3.805,22.401,0.884,23.884,-2.596,2.292
40.8,13.23,0.0,3.805,22.473,-0.521,24.519,-3.641,2.356
41.2,12.944,0.0,-0.715,22.326,-0.215,8.086,-12.556,-0.262
41.6,12.658,0.0,-0.715,22.301,0.092,12.34,-11.111,-0.101
42.0,13.066,0.0,1.021,22.104,-1.081,16.122,-10.077,0.801
42.4,13.475,0.0,1.021,21.437,-2.255,19.654,-9.043,0.794
42.8,12.861,0.0,-1.533,20.499,-2.434,22.86,-8.648,-0.531
43.2,12.248,0.0,-1.533,19.49,-2.613,25.662,-8.252,-0.553
43.6,11.95,0.0,-0.746,18.357,-3.053,28.236,-8.419,-0.178
44.0,11.651,0.0,-0.746,17.047,-3.494,30.757,-8.586,-0.174
44.4,10.456,0.0,-2.988,15.649,-3.498,32.695,-6.998,-1.263
44.8,9.26,0.0,-2.988,14.249,-3.503,33.52,-5.41,-1.332
45.2,8.691,0.0,-1.423,12.929,-3.098,33.452,-4.296,-0.582
45.6,8.122,0.0,-1.423,11.77,-2.693,32.71,-3.182,-0.551
46.0,7.007,0.0,-2.787,10.894,-1.687,31.327,-2.772,-1.282
46.4,5.892,0.0,-2.787,10.42,-0.681,29.333,-2.363,-1.261
46.8,5.657,0.0,-0.589,10.231,-0.265,27.077,-2.806,-0.21
47.2,5.421,0.0,-0.589,10.208,0.151,24.904,-3.25,-0.204
47.6,5.539,0.0,0.295,10.528,1.45,22.844,-3.488,0.26
48.0,5.657,0.0,0.295,11.368,2.749,20.926,3.484,0.224
48.4,5.721,0.0,0.16,12.644,3.629,19.23,2.794,0.232
48.8,5.785,0.0,0.16,14.271,4.508,17.835,2.103,0.373
49.2,6.174,0.0,0.973,0.0,0.0,16.706,1.924,0.951
49.6,6.563,0.0,0.973,0.0,0.0,15.803,-5.464,0.909
50.0,7.761,0.0,2.995,0.0,0.0,15.293,-5.661,1.74
50.4,8.959,0.0,2.995,0.0,0.0,15.34,-5.857,1.625
50.8,9.892,0.0,2.334,0.0,0.0,16.05,-6.838,1.283
51.2,10.826,0.0,2.334,0.0,0.0,17.525,-7.819,1.285
