sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
58.0,1.704,0.0,0.0,0.72,1.265,22.615,-7.573,-0.0
58.4,1.448,0.0,-0.639,1.485,2.563,22.615,-7.573,-0.251
58.8,1.193,0.0,-0.639,2.771,3.862,22.615,-7.573,-0.248
59.2,2.307,0.0,2.785,3.915,1.86,22.615,-7.573,1.529
59.6,3.421,0.0,2.785,4.259,-0.142,22.615,-7.573,1.518
60.0,3.536,0.0,0.287,4.017,-1.068,22.615,-7.573,0.211
60.4,3.651,0.0,0.287,3.404,-1.994,0.333,-12.068,0.211
60.8,2.714,0.0,-2.343,2.663,-1.71,0.854,-12.171,-1.093
61.2,1.777,0.0,-2.343,2.036,-1.427,1.041,-12.275,-1.093
61.6,1.616,0.0,-0.402,1.476,-1.374,1.136,-12.808,-0.134
62.0,1.455,0.0,-0.402,0.937,-1.322,1.38,-13.34,-0.133
62.4,0.846,0.0,-1.522,0.502,-0.846,1.531,-13.116,-0.684
62.8,0.237,0.0,-1.522,0.285,-0.237,1.35,-12.891,-0.673
63.2,0.263,0.0,0.064,0.185,-0.263,1.041,-13.066,0.2
63.6,0.288,0.0,0.064,0.075,-0.288,0.813,-13.241,0.189
64.0,0.064,0.0,-0.561,0.005,-0.064,0.602,-13.354,-0.105
64.4,0.0,0.0,-0.159,0.001,0.0,0.37,-13.468,2.84
64.8,0.0,0.0,0.0,0.001,0.0,0.185,-13.606,0.0
65.2,0.0,0.0,0.0,0.001,0.0,0.055,-13.744,0.0
65.6,0.0,0.0,0.0,0.001,0.0,0.002,-13.989,0.0
66.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
66.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
66.8,0.0,0.0,0.0,0.001,0.0,0.001,-13.999,0.0
67.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
67.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
68.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
68.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
68.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
69.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
69.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
70.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
70.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
70.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
71.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
71.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
72.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
72.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
72.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
73.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
73.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
74.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
74.4,0.0,0.0,0.0,0.285,1.418,0.001,-14.0,0.0
74.8,0.0,0.0,0.0,1.135,2.836,0.001,-14.0,0.0
75.2,0.92,0.0,2.301,2.339,3.181,0.185,-14.0,1.357
75.6,1.841,0.0,2.301,3.68,3.526,0.737,-14.0,1.283
76.0,2.41,0.0,1.422,5.158,3.86,1.48,-13.462,0.81
76.4,2.979,0.0,1.422,6.768,4.194,2.235,-12.923,0.806
76.8,2.106,0.0,-2.181,8.828,6.104,2.702,-12.33,-1.014
77.2,1.234,0.0,-2.181,11.652,8.014,2.584,-11.738,-1.013
77.6,1.164,0.0,-0.174,15.117,9.314,2.204,-11.965,-0.016
78.0,1.094,0.0,-0.174,0.321,9.857,1.887,-12.192,-0.015
78.4,0.006,0.0,-2.72,0.101,11.322,1.41,-12.323,-1.278
78.8,0.0,0.0,-0.016,2.422,11.705,0.766,-12.454,1599.207
79.2,0.0,0.0,0.001,7.152,11.946,0.276,-13.095,170.606
79.6,0.001,0.0,0.001,12.035,12.188,0.042,-13.736,56.903
80.0,0.0,0.0,-0.002,16.965,12.463,0.001,-14.0,621.538
80.4,0.0,0.0,0.0,22.005,12.737,0.001,-14.0,0.0
80.8,0.0,0.0,0.0,27.028,12.374,0.001,-14.0,0.0
81.2,0.0,0.0,0.0,31.905,12.011,0.001,-14.0,0.0
81.6,0.0,0.0,0.0,36.577,11.351,0.001,-14.0,0.0
82.0,0.0,0.0,0.0,40.986,10.691,0.001,-14.0,0.0
82.4,0.0,0.0,0.0,0.101,6.919,0.001,-14.0,0.0
82.8,0.0,0.0,0.0,0.101,7.825,0.001,-14.0,0.0
83.2,0.0,0.0,0.0,0.101,9.234,0.001,-14.0,0.0
83.6,0.0,0.0,0.0,0.101,10.643,0.001,-14.0,0.0
84.0,0.0,0.0,0.0,4.172,11.703,0.001,-14.0,0.0
84.4,0.0,0.0,0.0,9.121,12.763,0.001,-14.0,0.0
84.8,0.0,0.0,0.0,0.101,10.774,0.001,-14.0,0.0
85.2,0.0,0.0,0.0,0.101,11.329,0.001,-14.0,0.0
85.6,0.0,0.0,0.0,1.335,11.445,0.001,-14.0,0.0
86.0,0.0,0.0,0.0,5.936,11.561,0.001,-14.0,0.0
86.4,0.0,0.0,0.0,10.518,11.07,0.001,-14.0,0.0
86.8,0.0,0.0,0.0,14.848,10.578,0.001,-14.0,0.0
87.2,0.0,0.0,0.0,19.173,11.049,0.001,-14.0,0.0
87.6,0.0,0.0,0.0,23.687,11.52,0.001,-14.0,0.0
88.0,0.0,0.0,0.0,0.101,13.178,0.001,-14.0,0.0
88.4,0.0,0.0,0.0,0.101,12.751,0.001,-14.0,0.0
88.8,0.0,0.0,0.0,0.101,12.325,0.001,-14.0,0.0
89.2,0.0,0.0,0.0,4.611,12.602,0.001,-14.0,0.0
89.6,1.448,0.0,3.621,9.474,11.43,0.291,-6.79,2.023
90.0,2.897,0.0,3.621,13.795,10.175,1.16,-6.79,1.978
90.4,4.428,0.0,3.828,17.597,8.836,2.409,-5.712,2.12
90.8,5.959,0.0,3.828,20.585,6.105,3.84,-4.634,2.326
91.2,5.961,0.0,0.005,22.787,4.903,5.064,-3.148,0.425
91.6,5.963,0.0,0.005,24.677,4.546,71.664,-1.676,0.324
92.0,7.402,0.0,3.597,26.137,2.753,6.31,-8.837,2.093
92.4,8.841,0.0,3.597,26.939,1.26,7.486,-8.801,1.97
92.8,10.13,0.0,3.222,27.174,-0.083,9.209,-8.839,1.846
93.2,11.419,0.0,3.222,26.833,-1.623,11.462,-8.877,1.91
93.6,11.505,0.0,0.217,26.117,-1.96,13.98,-8.792,0.297
94.0,11.592,0.0,0.217,25.149,-2.875,16.5,-8.708,0.3
94.4,11.394,0.0,-0.496,23.873,-3.505,18.806,-7.837,-0.056
94.8,11.195,0.0,-0.496,22.316,-4.28,20.685,-6.966,-0.025
95.2,10.748,0.0,-1.117,20.499,-4.806,11.435,-4.92,-0.382
95.6,10.301,0.0,-1.117,18.628,-4.552,12.141,-5.558,-0.402
96.0,9.339,0.0,-2.405,16.961,-3.783,12.681,-5.501,-1.021
96.4,8.377,0.0,-2.405,15.73,-2.372,12.813,-5.443,-1.049
96.8,8.189,0.0,-0.471,14.909,-1.734,12.673,-5.289,-0.125
97.2,8.001,0.0,-0.471,14.186,-1.879,12.396,-5.135,-0.089
97.6,7.8,0.0,-0.502,13.408,-2.011,12.013,-5.151,-0.154
98.0,7.599,0.0,-0.502,12.599,-2.033,11.557,-5.167,-0.108
98.4,7.054,0.0,-1.364,11.851,-1.709,11.002,-5.406,-0.586
98.8,6.508,0.0,-1.364,11.453,-0.284,10.324,-5.644,-0.551
99.2,6.086,0.0,-1.055,11.599,1.016,9.646,0.839,-0.448
99.6,5.664,0.0,-1.055,12.371,2.842,9.089,0.112,-0.394
100.0,5.884,0.0,0.55,13.744,4.026,8.785,-0.62,0.569
100.4,6.104,0.0,0.55,0.0,0.0,8.861,-1.352,0.719
100.8,6.193,0.0,0.224,0.0,0.0,9.044,-8.058,0.497
101.2,6.283,0.0,0.224,0.0,0.0,9.062,-7.554,0.297
101.6,7.78,0.0,3.742,0.0,0.0,9.429,-8.219,2.021
102.0,9.277,0.0,3.742,0.0,0.0,10.661,-8.885,2.014
102.4,10.767,0.0,3.725,0.0,0.0,12.63,-8.916,2.009
102.8,12.257,0.0,3.725,0.0,0.0,15.207,-8.947,2.014
