sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
34.4,0.599,0.0,0.0,0.092,1.247,24.205,-6.077,-0.0
34.8,0.576,0.0,-0.058,0.638,1.485,24.205,-6.077,0.068
35.2,0.553,0.0,-0.058,1.28,1.722,24.205,-6.077,0.07
35.6,1.074,0.0,1.304,1.854,1.151,24.205,-6.077,0.779
36.0,1.596,0.0,1.304,2.201,0.58,24.205,-6.077,0.759
36.4,1.685,0.0,0.222,2.263,-0.27,24.205,-6.077,0.185
36.8,1.774,0.0,0.222,1.984,-1.121,24.205,-6.077,0.184
37.2,1.408,0.0,-0.916,1.453,-1.408,24.205,-6.077,-0.388
37.6,1.041,0.0,-0.916,0.963,-1.041,24.205,-6.077,-0.384
38.0,0.803,0.0,-0.597,0.594,-0.803,24.205,-6.077,-0.221
38.4,0.564,0.0,-0.597,0.321,-0.564,24.205,-6.077,-0.213
38.8,0.311,0.0,-0.631,0.328,0.6,24.205,-6.077,-0.213
39.2,0.059,0.0,-0.631,0.802,1.765,24.205,-6.077,-0.149
39.6,0.701,0.0,1.605,1.663,2.541,24.205,-6.077,1.001
40.0,1.343,0.0,1.605,2.835,3.318,24.205,-6.077,0.928
40.4,2.619,0.0,3.189,4.078,2.897,0.539,-12.631,1.737
40.8,3.894,0.0,3.189,5.152,2.477,1.299,-12.656,1.727
41.2,4.888,0.0,2.484,5.931,1.414,2.522,-12.68,1.356
41.6,5.881,0.0,2.484,6.284,0.352,3.983,-11.854,1.355
42.0,6.057,0.0,0.439,6.297,-0.285,5.347,-11.028,0.29
42.4,6.232,0.0,0.439,6.056,-0.922,6.476,-3.117,0.297
42.8,5.572,0.0,-1.651,6.047,0.878,7.228,-2.417,-0.668
43.2,4.911,0.0,-1.651,6.758,2.678,7.427,-1.677,-0.576
43.6,5.712,0.0,2.001,7.894,3.001,7.359,-0.937,1.435
44.0,6.512,0.0,2.001,9.159,3.324,14.75,-6.411,1.423
44.4,7.904,0.4,3.48,10.45,3.135,14.837,-7.611,2.058
44.8,9.296,0.8,3.48,11.666,2.945,8.748,-7.539,1.982
45.2,10.005,0.0,1.772,12.787,2.658,9.98,-7.321,1.125
45.6,10.713,0.0,1.772,13.793,2.371,11.388,-7.001,1.034
46.0,11.585,-0.4,2.18,14.488,1.104,12.984,-6.68,1.316
46.4,12.458,-0.4,2.18,14.676,-0.163,14.572,-5.216,1.291
46.8,11.959,-0.4,-1.248,14.47,-0.864,15.648,-3.751,-0.422
47.2,11.459,-0.4,-1.248,13.985,-1.565,16.125,-3.212,-0.4
47.6,10.877,0.0,-1.456,13.237,-2.171,16.169,-2.673,-0.52
48.0,10.295,0.0,-1.456,12.248,-2.777,15.837,-2.498,-0.524
48.4,9.274,0.0,-2.552,11.21,-2.411,15.115,-2.322,-1.118
48.8,8.253,0.0,-2.552,10.319,-2.045,14.049,-2.822,-1.102
49.2,7.575,0.0,-1.694,9.648,-1.306,12.844,-3.321,-0.739
49.6,6.897,0.0,-1.694,9.273,-0.567,11.707,-4.521,-0.707
50.0,6.377,0.0,-1.302,9.047,-0.564,10.81,-5.721,-0.565
50.4,5.856,0.0,-1.302,8.767,-0.56,10.077,-6.385,-0.534
50.8,6.133,0.0,0.692,8.579,-0.379,9.562,-7.049,0.456
51.2,6.41,0.0,0.692,37.273,5.166,9.353,-7.364,0.457
51.6,7.293,0.0,2.208,39.28,4.871,9.502,-7.679,1.287
52.0,8.176,0.0,2.208,41.049,3.972,9.995,-7.319,1.219
52.4,9.722,0.0,3.865,42.325,2.409,10.83,-6.959,2.129
52.8,11.268,0.0,3.865,42.962,0.779,12.041,-6.103,2.342
53.2,12.011,0.0,1.857,0.0,0.0,13.366,-5.246,1.236
53.6,12.754,0.0,1.857,0.0,0.0,14.663,-4.474,1.079
54.0,13.106,0.0,0.88,0.0,0.0,15.87,-3.701,0.712
54.4,13.458,0.0,0.88,0.0,0.0,16.846,-2.613,0.734
54.8,13.305,0.0,-0.381,80.013,-2.092,17.426,-1.525,0.072
55.2,13.153,0.0,-0.381,79.154,-2.204,17.747,-1.618,0.065
55.6,12.76,0.0,-0.982,78.298,-2.075,17.995,-1.711,-0.27
56.0,12.367,0.0,-0.982,77.469,-2.069,18.061,-1.491,-0.278
56.4,13.086,0.0,1.798,76.42,-3.175,18.104,-1.271,1.17
56.8,13.805,0.0,1.798,75.027,-3.792,18.299,-0.816,1.192
57.2,13.049,0.0,-1.891,73.682,-2.933,18.306,-0.361,-0.699
57.6,12.293,0.0,-1.891,72.427,-3.342,17.903,-0.283,-0.696
58.0,12.339,0.0,0.115,70.848,-4.553,17.327,-0.205,0.314
58.4,12.385,0.0,0.115,68.937,-4.998,16.883,-0.853,0.283
58.8,12.398,0.0,0.033,66.855,-5.411,16.71,-1.5,0.143
59.2,12.411,0.0,0.033,64.67,-5.518,16.714,-1.71,0.286
59.6,12.608,0.0,0.493,62.405,-5.807,16.843,-1.919,0.636
60.0,12.805,0.0,0.493,60.029,-6.072,17.12,-2.051,0.377
60.4,13.242,0.0,1.091,0.0,0.0,17.576,-2.183,0.848
60.8,13.678,0.0,1.091,0.0,0.0,18.16,-1.815,0.831
61.2,13.004,0.0,-1.684,51.99,-6.643,18.549,-1.448,-0.603
61.6,12.33,0.0,-1.684,49.536,-5.625,18.482,-0.886,-0.623
62.0,12.353,0.0,0.057,47.351,-5.303,18.061,-0.324,0.241
62.4,12.376,0.0,0.057,45.528,-3.809,17.685,-1.067,0.239
62.8,12.819,0.0,1.108,44.22,-2.735,17.699,-1.809,0.842
63.2,13.262,0.0,1.108,43.245,-2.137,17.954,-1.383,0.849
63.6,12.062,0.0,-3.0,0.0,0.0,17.887,-0.956,-1.252
64.0,10.862,0.0,-3.0,0.0,0.0,17.285,-1.113,-1.308
64.4,9.885,0.0,-2.443,0.0,0.0,16.311,-1.269,-1.06
64.8,8.908,0.0,-2.443,0.0,0.0,15.203,-2.393,-1.031
65.2,7.708,0.0,-3.0,0.0,0.0,14.108,-3.517,-1.368
65.6,6.508,0.0,-3.0,0.0,0.0,12.978,-4.617,-1.36
66.0,6.294,0.0,-0.536,0.0,0.0,12.005,1.493,-0.162
66.4,6.08,0.0,-0.536,0.0,0.0,11.269,0.982,-0.045
66.8,5.993,0.0,-0.216,0.0,0.0,10.677,0.47,0.283
67.2,5.907,0.0,-0.216,0.0,0.0,10.146,-6.705,0.277
67.6,6.984,0.0,2.692,0.0,0.0,9.799,-6.67,1.686
68.0,8.06,0.0,2.692,0.0,0.0,9.916,-6.87,1.506
68.4,9.266,0.0,3.015,0.0,0.0,10.569,-7.071,1.636
68.8,10.472,0.0,3.015,0.0,0.0,11.732,-7.006,1.639
69.2,11.985,0.0,3.782,0.0,0.0,13.413,-6.941,2.043
