sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
88.0,2.668,0.0,0.0,1.005,1.468,60.952,-2.49,-0.001
88.4,2.246,0.0,-1.055,1.83,2.658,60.952,-2.49,-0.46
88.8,1.824,0.0,-1.055,3.01,3.245,60.952,-2.49,-0.458
89.2,2.784,0.0,2.399,4.149,2.45,60.952,-2.49,1.32
89.6,3.743,0.0,2.399,4.914,1.376,60.952,-2.49,1.314
90.0,3.8,0.0,0.141,5.43,1.205,0.033,-12.139,0.134
90.4,3.857,0.0,0.141,5.924,1.26,0.846,-12.268,0.134
90.8,4.609,0.0,1.882,6.299,0.619,1.872,-12.397,1.042
91.2,5.362,0.0,1.882,6.347,-0.38,3.075,-11.647,1.041
91.6,5.419,0.0,0.143,6.135,-0.683,4.14,-10.896,0.135
92.0,5.476,0.0,0.143,5.991,-0.038,4.974,-10.378,0.135
92.4,4.875,0.0,-1.503,6.236,1.265,5.492,-2.65,-0.652
92.8,4.274,0.0,-1.503,6.958,2.344,5.584,-2.245,-0.602
93.2,4.737,0.0,1.157,7.899,2.359,5.488,-1.84,0.851
93.6,5.2,0.0,1.157,8.85,2.399,5.488,-1.804,0.937
94.0,5.471,0.0,0.678,9.856,2.631,50.973,-0.807,0.641
94.4,5.742,0.0,0.678,10.983,3.0,47.987,-1.051,0.537
94.8,6.574,0.4,2.08,12.145,2.809,6.115,-8.492,1.182
95.2,7.407,0.8,2.08,5.622,3.114,6.671,-8.309,1.279
95.6,7.545,1.0,0.347,6.344,0.494,7.349,-8.127,0.329
96.0,7.684,1.0,0.347,6.323,-0.597,7.971,-7.756,0.351
96.4,6.815,0.6,-2.173,6.068,-0.681,8.3,-7.386,-0.972
96.8,5.946,0.2,-2.173,0.0,0.0,36.237,-2.52,-0.988
97.2,5.393,0.6,-1.382,101.496,6.222,33.861,-2.262,-0.614
97.6,4.84,0.6,-1.382,104.071,6.655,31.161,-2.004,-0.574
98.0,4.883,1.0,0.107,106.765,6.813,28.444,-2.691,0.156
98.4,4.926,1.0,0.107,109.522,6.972,26.02,-3.377,0.179
98.8,6.097,0.6,2.929,112.023,5.536,23.97,-3.349,1.603
99.2,7.269,0.2,2.929,113.95,4.099,22.377,-3.321,1.588
99.6,8.379,0.0,2.775,115.405,3.175,21.269,-3.495,1.549
100.0,9.489,0.0,2.775,0.0,0.0,20.676,-3.67,1.595
100.4,10.516,0.0,2.566,0.0,0.0,20.469,-3.291,1.498
100.8,11.542,0.0,2.566,0.0,0.0,20.521,-2.912,1.514
101.2,12.374,0.0,2.079,0.0,0.0,20.706,-2.094,1.312
101.6,13.206,0.0,2.079,0.0,0.0,20.895,-1.275,1.357
102.0,13.273,0.0,0.169,0.0,0.0,21.656,-4.05,0.358
102.4,13.341,0.0,0.169,0.0,0.0,23.554,-6.825,0.333
102.8,13.141,0.0,-0.5,0.0,0.0,26.144,-7.643,-0.125
103.2,12.941,0.0,-0.5,0.0,0.0,28.981,-8.461,0.086
103.6,13.295,0.0,0.885,0.0,0.0,44.257,-7.169,0.819
104.0,13.649,0.0,0.885,0.0,0.0,47.066,-7.931,0.6
104.4,13.647,0.0,-0.006,0.0,0.0,50.25,-8.693,0.253
104.8,13.645,0.0,-0.006,0.0,0.0,53.691,-9.221,0.26
105.2,13.565,0.0,-0.2,0.0,0.0,57.327,-9.749,0.172
105.6,13.485,0.0,-0.2,0.0,0.0,60.759,-8.363,0.179
106.0,13.407,0.0,-0.196,0.0,0.0,63.605,-6.976,0.168
106.4,13.328,0.0,-0.196,0.0,0.0,65.875,-5.639,0.145
106.8,13.551,0.0,0.557,0.0,0.0,67.639,-4.302,0.536
107.2,13.774,0.0,0.557,0.0,0.0,69.164,-3.998,0.548
107.6,13.142,0.0,-1.578,0.0,0.0,69.164,-3.998,-0.547
108.0,12.511,0.0,-1.578,0.0,0.0,69.164,-3.998,-0.57
