sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
63.6,1.202,0.0,0.0,0.563,1.098,15.16,-9.016,-0.0
64.0,1.089,0.0,-0.285,0.991,1.044,15.16,-9.016,-0.07
64.4,0.975,0.0,-0.285,1.398,0.99,15.16,-9.016,-0.068
64.8,1.144,0.0,0.423,1.748,0.763,15.16,-9.016,0.301
65.2,1.313,0.0,0.423,2.008,0.537,15.16,-9.016,0.297
65.6,1.667,0.0,0.884,2.008,-0.539,15.16,-9.016,0.535
66.0,2.02,0.0,0.884,1.577,-1.615,15.16,-9.016,0.53
66.4,1.493,0.0,-1.317,1.22,-0.171,15.16,-9.016,-0.587
66.8,0.966,0.0,-1.317,1.44,1.272,15.16,-9.016,-0.583
67.2,1.308,0.0,0.854,2.091,1.982,15.16,-9.016,0.527
67.6,1.649,0.0,0.854,3.026,2.692,15.16,-9.016,0.519
68.0,2.372,0.0,1.807,4.093,2.647,0.664,-13.287,1.012
68.4,3.095,0.0,1.807,5.143,2.603,1.409,-12.972,1.007
68.8,4.258,0.0,2.907,5.926,1.309,2.406,-12.657,1.578
69.2,5.421,0.0,2.907,6.19,0.014,3.654,-11.906,1.576
69.6,5.555,0.0,0.336,6.277,0.421,4.861,-11.156,0.236
70.0,5.69,0.0,0.336,6.527,0.828,5.886,-10.724,0.236
70.4,5.436,0.0,-0.633,7.095,2.009,6.715,-3.083,-0.216
70.8,5.183,0.0,-0.633,8.134,3.189,7.231,-2.458,-0.119
71.2,5.407,0.0,0.56,9.583,4.054,7.491,-1.834,0.629
71.6,5.631,0.0,0.56,39.588,7.361,7.605,-1.278,0.662
72.0,5.86,0.0,0.572,42.541,7.405,7.605,-1.278,0.556
72.4,6.089,0.0,0.572,45.512,7.449,7.605,-1.278,0.417
72.8,7.594,0.0,3.763,47.983,4.905,7.74,-7.634,2.071
73.2,9.099,0.0,3.763,49.436,2.362,8.555,-7.748,2.114
73.6,10.249,0.0,2.875,50.124,1.077,9.947,-7.862,1.677
74.0,11.399,0.0,2.875,0.0,0.0,11.878,-8.149,1.672
74.4,12.428,0.0,2.573,50.062,-1.253,14.361,-8.436,1.546
74.8,13.458,0.0,2.573,0.0,0.0,17.066,-7.205,1.623
75.2,12.912,0.0,-1.363,0.0,0.0,19.376,-5.973,-0.423
75.6,12.367,0.0,-1.363,0.0,0.0,20.983,-4.785,-0.438
76.0,12.751,0.0,0.961,0.0,0.0,22.083,-3.596,0.721
76.4,13.136,0.0,0.961,0.0,0.0,22.847,-2.335,0.737
76.8,11.936,0.0,-3.0,0.0,0.0,22.943,-1.075,-1.277
77.2,10.736,0.0,-3.0,0.0,0.0,22.438,-1.727,-1.3
77.6,9.536,0.0,-3.0,0.0,0.0,21.713,-2.379,-1.291
78.0,8.336,0.0,-3.0,0.0,0.0,20.695,-2.659,-1.363
78.4,7.136,0.0,-3.0,0.0,0.0,19.309,-2.939,-1.348
78.8,5.936,0.0,-3.0,0.0,0.0,17.667,3.43,-1.373
79.2,5.956,0.0,0.051,0.0,0.0,16.126,2.59,0.255
79.6,5.977,0.0,0.051,0.0,0.0,14.923,1.777,0.417
80.0,6.004,0.0,0.069,0.0,0.0,14.055,-6.246,0.439
80.4,6.032,0.0,0.069,0.0,0.0,13.425,-6.569,0.272
80.8,7.459,0.0,3.567,0.0,0.0,13.216,-6.892,1.968
81.2,8.886,0.0,3.567,0.0,0.0,13.811,-7.743,1.923
81.6,10.203,0.0,3.294,0.0,0.0,15.296,-8.593,1.783
82.0,11.521,0.0,3.294,0.0,0.0,17.426,-8.328,1.787
