sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
31.2,1.368,0.0,0.0,0.107,1.705,38.467,-1.693,-0.0
31.6,1.178,0.0,-0.474,1.036,2.944,38.467,-1.693,-0.166
32.0,0.988,0.0,-0.474,2.371,3.731,38.467,-1.693,-0.163
32.4,2.349,0.0,3.401,3.711,2.969,38.467,-1.693,1.854
32.8,3.709,0.0,3.401,4.7,1.976,38.467,-1.693,1.838
33.2,4.246,0.0,1.342,5.457,1.807,38.467,-1.693,0.761
33.6,4.783,0.0,1.342,5.943,0.626,0.718,-10.985,0.76
34.0,5.056,0.0,0.683,6.01,-0.292,1.51,-11.136,0.417
34.4,5.329,0.0,0.683,5.849,-0.513,2.472,-11.286,0.417
34.8,4.129,0.0,-3.0,5.895,0.74,3.23,-11.049,-1.414
35.2,2.929,0.0,-3.0,6.501,2.294,3.414,-10.811,-1.416
35.6,1.799,0.0,-2.826,7.716,3.778,3.166,-11.221,-1.331
36.0,0.669,0.0,-2.826,9.665,5.966,2.63,-11.631,-1.332
36.4,0.681,0.0,0.031,12.26,7.012,2.047,-12.103,0.11
36.8,0.694,0.0,0.031,15.141,7.39,1.657,-12.575,0.109
37.2,0.21,0.0,-1.208,0.128,6.547,1.27,-12.586,-0.508
37.6,0.0,0.0,-0.526,0.11,7.754,0.725,-12.597,-0.007
38.0,0.01,0.0,0.025,0.108,9.287,0.275,-13.14,5.883
38.4,0.02,0.0,0.025,0.806,10.82,0.045,-13.683,2.003
38.8,0.0,0.0,-0.049,5.125,10.76,0.002,-14.0,8.628
39.2,0.0,0.0,0.0,9.469,10.681,0.002,-14.0,0.0
39.6,0.0,0.0,0.0,13.587,9.909,0.002,-13.999,0.0
40.0,0.0,0.0,0.0,17.396,9.138,0.001,-13.998,0.0
40.4,1.562,0.0,3.906,20.672,7.24,0.313,-6.79,2.168
40.8,3.125,0.0,3.906,23.188,5.343,1.251,-6.79,2.128
41.2,4.323,0.0,2.997,25.104,4.237,2.553,-5.851,1.69
41.6,5.522,0.0,2.997,26.578,3.132,3.958,-4.911,1.857
42.0,5.641,0.0,0.297,27.728,2.616,5.139,-3.41,0.54
42.4,5.76,0.0,0.297,28.671,2.101,23.795,-3.493,0.469
42.8,6.62,0.0,2.15,29.446,1.773,22.192,-4.112,1.331
43.2,7.48,0.0,2.15,30.09,1.445,6.819,-8.27,1.196
43.6,9.047,0.0,3.916,30.276,-0.514,7.846,-8.335,2.226
44.0,10.613,0.0,3.916,29.678,-2.474,9.525,-8.401,2.19
44.4,11.139,0.0,1.315,28.512,-3.356,11.621,-8.326,0.856
44.8,11.665,0.0,1.315,26.994,-4.237,13.897,-8.251,0.914
45.2,11.17,0.0,-1.239,25.197,-4.748,16.001,-7.433,-0.403
45.6,10.674,0.0,-1.239,23.195,-5.26,17.579,-6.614,-0.453
46.0,10.035,0.0,-1.597,21.194,-4.746,18.528,-5.423,-0.644
46.4,9.396,0.0,-1.597,19.398,-4.232,18.746,-4.232,-0.596
46.8,9.266,0.0,-0.327,17.788,-3.818,18.439,-3.57,-0.04
47.2,9.135,0.0,-0.327,16.344,-3.404,17.814,-2.908,-0.031
47.6,8.562,0.0,-1.432,15.129,-2.674,16.937,-3.012,-0.549
48.0,7.989,0.0,-1.432,14.205,-1.944,15.873,-3.115,-0.604
48.4,7.998,0.0,0.023,13.375,-1.927,14.816,-3.614,0.168
48.8,8.007,0.0,0.023,12.607,-1.91,13.963,-4.113,0.113
49.2,7.783,0.0,-0.561,18.283,-3.322,13.22,-4.381,-0.135
49.6,7.558,0.0,-0.561,17.196,-2.116,12.494,-4.649,-0.183
50.0,7.726,0.0,0.419,16.512,-1.302,11.956,-5.377,0.363
50.4,7.894,0.0,0.419,16.186,-0.33,11.776,-6.104,0.287
50.8,8.131,0.0,0.594,16.234,0.572,11.749,-5.733,0.407
51.2,8.369,0.0,0.594,16.499,0.753,11.668,-5.362,0.511
51.6,9.451,0.0,2.706,16.668,0.09,11.768,-5.318,1.652
52.0,10.534,0.0,2.706,16.492,-0.968,12.283,-5.275,1.528
52.4,10.589,0.0,0.139,16.099,-1.0,12.904,-4.705,0.208
52.8,10.645,0.0,0.139,15.874,-0.123,13.319,-4.136,0.242
53.2,10.778,0.0,0.332,15.985,0.678,13.69,-4.296,0.4
53.6,10.91,0.0,0.332,16.095,-0.131,14.178,-4.457,0.344
54.0,10.745,0.0,-0.413,15.94,-0.641,14.662,-4.306,-0.048
54.4,10.58,0.0,-0.413,15.689,-0.618,15.019,-4.154,-0.022
54.8,10.436,0.0,-0.359,15.442,-0.617,15.159,-3.53,0.011
55.2,10.293,0.0,-0.359,15.002,-1.584,14.992,-2.905,-0.032
55.6,9.463,0.0,-2.074,14.312,-1.865,14.636,-3.563,-0.875
56.0,8.634,0.0,-2.074,13.727,-1.057,14.213,-4.221,-0.863
56.4,8.165,0.0,-1.171,13.394,-0.61,13.747,-4.651,-0.474
56.8,7.697,0.0,-1.171,13.211,-0.305,13.265,-5.08,-0.431
57.2,8.054,0.0,0.893,12.985,-0.826,12.982,-5.755,0.564
57.6,8.411,0.0,0.893,12.53,-1.448,13.112,-6.429,0.621
