sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
27.2,1.819,0.0,0.0,0.031,1.928,13.489,-7.848,-0.0
27.6,1.534,0.0,-0.712,0.985,2.84,13.489,-7.848,-0.288
28.0,1.249,0.0,-0.712,2.175,3.112,13.489,-7.848,-0.285
28.4,2.333,0.0,2.709,3.201,2.015,13.489,-7.848,1.489
28.8,3.416,0.0,2.709,3.868,1.322,13.489,-7.848,1.478
29.2,3.877,0.0,1.152,4.383,1.252,13.489,-7.848,0.662
29.6,4.338,0.0,1.152,4.778,0.722,0.695,-11.345,0.661
30.0,4.448,0.0,0.275,5.031,0.543,1.423,-11.514,0.204
30.4,4.558,0.0,0.275,5.324,0.923,2.264,-11.682,0.204
30.8,3.734,0.0,-2.058,5.956,2.237,2.883,-11.121,-0.953
31.2,2.911,0.0,-2.058,7.009,3.028,2.948,-10.559,-0.953
31.6,2.497,0.0,-1.036,8.296,3.409,2.788,-11.235,-0.451
32.0,2.082,0.0,-1.036,9.975,4.984,2.733,-11.91,-0.45
32.4,0.998,0.0,-2.71,12.418,7.23,2.531,-11.999,-1.274
32.8,0.0,0.0,-2.496,15.569,8.449,1.932,-12.087,-1.265
33.2,0.203,0.0,0.508,65.104,4.716,1.295,-12.526,0.644
33.6,0.406,0.0,0.508,67.078,5.156,0.915,-12.965,0.424
34.0,0.0,0.0,-1.016,0.101,6.844,0.604,-13.185,-0.503
34.4,0.0,0.0,0.0,0.101,8.387,0.323,-13.406,0.0
34.8,0.0,0.0,0.0,0.101,9.93,0.129,-13.624,0.0
35.2,0.0,0.0,0.0,2.319,11.254,0.022,-13.843,0.0
35.6,0.0,0.0,0.0,7.085,12.578,0.001,-14.0,0.0
36.0,0.0,0.0,0.0,0.101,9.596,0.001,-14.0,0.0
36.4,0.0,0.0,0.0,0.101,10.029,0.001,-14.0,0.0
36.8,0.0,0.0,0.0,0.377,10.463,0.001,-14.0,0.0
37.2,0.0,0.0,0.0,4.686,11.083,0.001,-14.0,0.0
37.6,0.0,0.0,0.0,9.299,11.702,0.001,-14.0,0.0
38.0,0.0,0.0,0.0,13.99,11.756,0.001,-14.0,0.0
38.4,0.0,0.0,0.0,18.704,11.81,0.001,-14.0,0.0
38.8,0.0,0.0,0.0,23.386,11.604,0.001,-14.0,0.0
39.2,0.0,0.0,0.0,27.987,11.398,0.001,-14.0,0.0
39.6,0.0,0.0,0.0,32.531,11.324,0.001,-14.0,0.0
40.0,0.0,0.0,0.0,37.046,11.249,0.001,-14.0,0.0
40.4,0.0,0.0,0.0,41.611,11.575,0.001,-14.0,0.0
40.8,0.0,0.0,0.0,0.101,8.042,0.001,-14.0,0.0
41.2,0.0,0.0,0.0,0.101,9.593,0.001,-14.0,0.0
41.6,0.0,0.0,0.0,0.101,10.544,0.001,-14.0,0.0
42.0,0.0,0.0,0.0,3.277,11.495,0.001,-14.0,0.0
42.4,0.0,0.0,0.0,8.021,11.946,0.001,-14.0,0.0
42.8,1.339,0.0,3.347,12.622,11.059,0.269,-6.79,1.883
43.2,2.678,0.0,3.347,16.795,9.805,1.072,-6.79,1.834
43.6,3.81,0.0,2.831,20.507,8.758,2.171,-5.798,1.573
44.0,4.943,0.0,2.831,23.812,7.765,3.326,-4.805,1.707
44.4,5.869,0.0,2.317,26.76,6.978,4.463,-3.648,1.617
44.8,6.796,0.0,2.317,29.259,5.515,19.673,-5.451,1.657
45.2,8.327,0.4,3.826,31.052,3.448,19.329,-5.708,2.31
45.6,9.857,0.8,3.826,32.073,1.659,7.936,-7.715,2.142
46.0,11.354,0.0,3.743,32.385,-0.097,9.729,-8.037,2.176
