sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
39.6,2.046,0.0,0.0,0.523,1.605,26.589,-7.389,-0.0
40.0,1.825,0.0,-0.553,1.251,2.034,26.589,-7.389,-0.21
40.4,1.604,0.0,-0.553,2.336,3.389,26.589,-7.389,-0.209
40.8,2.291,0.0,1.718,3.781,3.835,26.589,-7.389,0.967
41.2,2.978,0.0,1.718,5.225,3.388,26.589,-7.389,0.961
41.6,4.314,0.0,3.339,6.361,2.292,26.589,-7.389,1.803
42.0,5.649,0.0,3.339,6.952,0.662,1.244,-13.829,1.801
42.4,4.86,0.0,-1.974,7.316,1.157,3.018,-12.534,-0.911
42.8,4.07,0.0,-1.974,7.936,1.944,3.959,-11.239,-0.912
43.2,5.279,0.0,3.022,8.472,0.733,4.615,-10.692,1.636
43.6,6.488,0.0,3.022,8.841,1.112,5.536,-10.145,1.636
44.0,6.174,0.0,-0.785,9.666,3.014,6.378,-2.195,-0.283
44.4,5.86,0.0,-0.785,10.879,3.052,6.798,-1.455,-0.145
44.8,6.212,0.0,0.881,11.974,2.423,6.999,-1.055,0.903
45.2,6.565,0.0,0.881,12.907,2.242,59.53,-0.586,0.872
45.6,7.813,0.0,3.12,13.588,1.164,57.033,-0.552,1.9
46.0,9.06,0.0,3.12,13.701,-0.601,8.288,-7.279,1.708
46.4,9.046,0.0,-0.037,13.36,-1.105,9.193,-7.139,0.136
46.8,9.031,0.0,-0.037,12.864,-1.374,10.037,-7.0,0.135
47.2,8.899,0.0,-0.332,12.285,-1.524,10.873,-7.254,-0.051
47.6,8.766,0.0,-0.332,11.577,-2.012,11.758,-7.508,0.004
48.0,8.247,0.0,-1.297,10.752,-2.113,12.371,-6.543,-0.533
48.4,7.729,0.0,-1.297,10.034,-1.475,12.39,-5.578,-0.505
48.8,7.172,0.0,-1.391,9.579,-0.8,12.005,-5.595,-0.586
49.2,6.616,0.0,-1.391,9.371,-0.241,11.404,-5.612,-0.571
49.6,6.895,0.0,0.698,9.22,-0.517,10.842,-6.069,0.454
50.0,7.175,0.0,0.698,8.865,-1.259,10.575,-6.526,0.503
50.4,6.372,0.0,-2.005,8.429,-0.92,10.305,-6.576,-0.908
50.8,5.57,0.0,-2.005,8.103,-0.707,9.734,-6.625,-0.883
51.2,5.322,0.0,-0.62,7.752,-1.049,9.104,-7.337,-0.23
51.6,5.074,0.0,-0.62,7.505,-0.185,8.661,-8.049,-0.224
52.0,5.096,0.0,0.053,7.55,0.409,8.369,-8.321,0.127
52.4,5.117,0.0,0.053,7.797,0.827,8.194,-8.593,0.1
52.8,5.476,0.0,0.898,8.144,0.906,8.235,-9.017,0.561
53.2,5.835,0.0,0.898,8.636,1.556,8.588,-9.44,0.578
53.6,6.335,0.0,1.249,9.361,2.066,9.15,-9.198,0.724
54.0,6.834,0.0,1.249,10.27,2.48,9.815,-8.956,0.78
54.4,8.053,0.0,3.048,85.865,-3.528,2.843,-12.123,1.683
54.8,9.272,0.0,3.048,0.0,0.0,5.491,-11.79,1.781
55.2,10.473,0.0,3.001,0.0,0.0,8.489,-11.456,1.659
55.6,11.673,0.0,3.001,0.0,0.0,11.628,-10.09,1.727
56.0,12.466,0.0,1.98,0.0,0.0,14.618,-8.724,1.471
56.4,13.258,0.0,1.98,0.0,0.0,17.818,-9.554,1.201
56.8,13.174,0.0,-0.208,0.0,0.0,21.492,-10.383,0.121
57.2,13.091,0.0,-0.208,0.0,0.0,25.059,-9.188,0.129
57.6,13.01,0.0,-0.203,0.0,0.0,28.116,-7.993,0.127
58.0,12.928,0.0,-0.203,68.481,-2.092,42.764,-9.508,0.124
58.4,13.061,0.0,0.333,0.0,0.0,46.09,-9.131,0.411
58.8,13.194,0.0,0.333,0.0,0.0,49.318,-8.754,0.44
59.2,13.34,0.0,0.364,0.0,0.0,52.473,-8.487,0.47
59.6,13.485,0.0,0.364,0.0,0.0,55.58,-8.22,0.464
60.0,12.354,0.0,-2.83,0.0,0.0,58.235,-7.214,-1.176
60.4,11.222,0.0,-2.83,0.0,0.0,58.235,-7.214,-1.215
60.8,10.022,0.0,-3.0,0.0,0.0,58.235,-7.214,-1.329
61.2,8.822,0.0,-3.0,0.0,0.0,58.235,-7.214,-1.305
61.6,7.776,0.0,-2.613,0.0,0.0,59.648,-2.334,-1.179
62.0,6.731,0.0,-2.613,0.0,0.0,57.641,-1.124,-1.167
62.4,6.223,0.0,-1.269,0.0,0.0,55.036,6.314,-0.522
62.8,5.716,0.0,-1.269,0.0,0.0,52.137,6.541,-0.421
63.2,6.292,0.0,1.441,0.0,0.0,49.245,6.348,1.175
63.6,6.869,0.0,1.441,0.0,0.0,46.66,-1.055,1.25
64.0,8.038,0.0,2.922,0.0,0.0,44.374,-0.607,1.836
64.4,9.206,0.0,2.922,0.0,0.0,42.376,-0.16,1.604
64.8,10.008,0.0,2.005,0.0,0.0,40.713,-0.309,1.112
65.2,10.81,0.0,2.005,0.0,0.0,39.43,-0.457,1.114
65.6,11.986,0.0,2.94,0.0,0.0,38.812,-1.657,1.604
