sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
30.4,1.516,0.0,0.0,0.544,1.804,21.771,-7.252,-0.0
30.8,1.586,0.0,0.177,1.131,1.131,21.771,-7.252,0.163
31.2,1.657,0.0,0.177,1.449,0.457,21.771,-7.252,0.162
31.6,1.602,0.0,-0.137,1.577,0.185,21.771,-7.252,-0.003
32.0,1.547,0.0,-0.137,1.596,-0.088,21.771,-7.252,-0.003
32.4,1.244,0.0,-0.758,1.473,-0.531,21.771,-7.252,-0.308
32.8,0.941,0.0,-0.758,1.172,-0.941,21.771,-7.252,-0.304
33.2,0.953,0.0,0.029,0.799,-0.921,21.771,-7.252,0.096
33.6,0.964,0.0,0.029,0.435,-0.901,21.771,-7.252,0.096
34.0,0.505,0.0,-1.147,0.233,-0.104,21.771,-7.252,-0.491
34.4,0.046,0.0,-1.147,0.351,0.693,21.771,-7.252,-0.455
34.8,0.255,0.0,0.522,0.839,1.744,21.771,-7.252,0.545
35.2,0.464,0.0,0.522,1.746,2.795,21.771,-7.252,0.415
35.6,1.344,0.0,2.202,2.896,2.952,21.771,-7.252,1.249
36.0,2.225,0.0,2.202,4.108,3.108,0.492,-12.89,1.222
36.4,3.33,0.0,2.762,5.156,2.131,1.198,-13.087,1.506
36.8,4.434,0.0,2.762,5.812,1.153,2.425,-13.285,1.501
37.2,5.028,0.0,1.485,6.2,0.787,3.826,-12.257,0.834
37.6,5.622,0.0,1.485,6.442,0.42,5.053,-11.229,0.834
38.0,5.885,0.0,0.659,6.806,1.399,6.009,-10.042,0.404
38.4,6.149,0.0,0.659,7.561,2.378,6.595,-1.645,0.453
38.8,6.464,0.0,0.788,8.76,3.616,6.991,-1.302,0.709
39.2,6.78,0.0,0.788,10.454,4.855,7.376,-0.96,0.935
39.6,6.28,0.246,-1.249,12.642,6.084,16.272,-5.315,-0.271
40.0,5.78,0.246,-1.249,15.321,7.313,15.225,-5.388,-0.48
40.4,6.845,0.646,2.663,17.897,5.565,7.561,-8.493,1.462
40.8,7.91,1.0,2.663,19.773,3.818,8.518,-9.538,1.593
41.2,8.762,0.6,2.129,20.935,1.989,10.073,-9.562,1.259
41.6,9.613,0.2,2.129,21.365,0.161,11.977,-9.586,1.224
42.0,10.085,-0.2,1.178,10.395,1.157,14.126,-9.458,0.718
42.4,10.556,-0.2,1.178,10.376,-1.252,16.412,-9.331,0.712
42.8,9.74,-0.6,-2.039,9.861,-1.323,18.313,-7.878,-0.826
43.2,8.925,-0.6,-2.039,9.318,-1.394,19.306,-6.424,-0.91
43.6,8.43,-0.6,-1.237,8.764,-1.376,19.44,-4.893,-0.507
44.0,7.935,-0.2,-1.237,8.217,-1.357,18.764,-3.361,-0.46
44.4,7.171,-0.293,-1.908,7.731,-1.074,17.634,-3.883,-0.813
44.8,6.408,-0.293,-1.908,7.357,-0.791,16.407,-4.406,-0.831
45.2,5.991,0.107,-1.042,7.364,0.824,15.186,-5.089,-0.438
45.6,5.575,0.507,-1.042,8.017,2.439,14.072,-5.772,-0.381
46.0,5.963,0.907,0.972,8.754,1.249,13.101,-5.838,0.663
46.4,6.352,1.0,0.972,9.016,0.059,31.177,-5.495,0.638
46.8,6.277,1.0,-0.188,9.005,-0.111,30.372,-5.849,0.038
47.2,6.202,1.0,-0.188,0.0,0.0,11.154,-6.645,-0.017
47.6,6.098,1.0,-0.259,0.0,0.0,10.749,-7.031,-0.023
48.0,5.995,1.0,-0.259,0.0,0.0,10.458,-7.417,-0.03
48.4,7.179,0.6,2.961,0.0,0.0,10.47,-7.469,1.621
48.8,8.364,0.6,2.961,0.0,0.0,10.976,-7.521,1.618
49.2,9.732,0.2,3.421,0.0,0.0,11.818,-6.591,1.858
49.6,11.101,0.078,3.421,0.0,0.0,12.835,-5.662,1.904
50.0,12.394,0.0,3.233,0.0,0.0,13.942,-4.379,2.083
50.4,13.687,0.0,3.233,0.0,0.0,15.054,-3.096,1.84
50.8,13.634,0.0,-0.134,0.0,0.0,16.111,-2.87,0.206
51.2,13.58,0.0,-0.134,0.0,0.0,17.057,-2.644,0.179
51.6,13.416,0.0,-0.411,0.0,0.0,17.863,-2.392,0.03
52.0,13.251,0.0,-0.411,119.945,-4.761,18.503,-2.141,0.028
52.4,13.364,0.0,0.283,118.186,-4.036,19.184,-2.651,0.391
52.8,13.478,0.0,0.283,61.721,-9.24,20.115,-3.161,0.392
53.2,13.21,0.0,-0.669,58.132,-8.706,21.039,-2.771,-0.099
53.6,12.943,0.0,-0.669,54.732,-8.291,21.7,-2.38,-0.084
