sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
29.2,2.99,0.0,0.0,1.23,1.427,15.875,-8.638,-0.0
29.6,2.889,0.0,-0.253,1.853,1.689,15.875,-8.638,-0.066
30.0,2.788,0.0,-0.253,2.655,2.323,15.875,-8.638,-0.066
30.4,2.86,0.0,0.18,3.677,2.785,15.875,-8.638,0.156
30.8,2.932,0.0,0.18,4.782,2.742,15.875,-8.638,0.156
31.2,4.089,0.0,2.893,5.654,1.614,0.503,-11.64,1.571
31.6,5.246,0.0,2.893,5.87,-0.534,1.514,-12.08,1.569
32.0,4.923,0.0,-0.808,5.522,-1.202,2.868,-12.52,-0.339
32.4,4.6,0.0,-0.808,5.121,-0.802,4.014,-11.686,-0.339
32.8,3.476,0.0,-2.809,5.041,0.398,4.537,-10.852,-1.321
33.2,2.353,0.0,-2.809,5.454,1.67,4.463,-10.953,-1.322
33.6,1.268,0.0,-2.712,6.369,2.903,3.989,-11.054,-1.275
34.0,0.183,0.0,-2.712,7.83,4.402,3.132,-11.21,-1.275
34.4,0.162,0.0,-0.053,9.677,4.837,2.116,-11.367,0.184
34.8,0.141,0.0,-0.053,11.892,6.236,1.298,-12.238,0.207
35.2,0.0,0.0,-0.353,64.118,7.735,0.792,-13.109,0.252
35.6,0.0,0.0,0.0,17.864,8.095,0.46,-13.234,0.0
36.0,1.411,0.0,3.527,20.888,7.024,0.461,-6.149,1.975
36.4,2.822,0.0,3.527,23.415,5.613,1.042,-6.104,1.928
36.8,4.087,0.0,3.164,25.408,4.348,2.14,-6.059,1.76
37.2,5.353,0.0,3.164,26.92,3.215,3.479,-4.775,1.915
37.6,5.807,0.0,1.134,28.142,2.894,4.649,-3.491,0.998
38.0,6.26,0.0,1.134,29.374,3.265,12.787,-5.146,0.966
38.4,7.618,0.0,3.394,30.573,2.733,12.261,-6.346,2.033
38.8,8.976,0.0,3.394,31.576,2.282,7.402,-7.834,1.844
39.2,9.896,0.0,2.301,32.486,2.267,8.544,-7.005,1.372
39.6,10.817,0.0,2.301,33.232,1.461,9.858,-6.851,1.4
40.0,12.304,0.0,3.718,33.541,0.088,11.592,-6.697,2.137
40.4,13.791,0.0,3.718,33.314,-1.223,13.662,-5.558,2.189
40.8,13.178,0.0,-1.534,32.983,-0.434,15.451,-4.418,-0.521
41.2,12.564,0.0,-1.534,32.98,0.42,16.542,-3.295,-0.539
41.6,13.053,0.0,1.22,33.099,0.172,17.159,-2.171,0.913
42.0,13.541,0.0,1.22,32.969,-0.819,17.652,-1.703,0.913
42.4,13.675,0.0,0.335,32.514,-1.456,18.083,-1.234,0.453
42.8,13.809,0.0,0.335,31.786,-2.186,18.365,-0.696,0.433
43.2,13.302,0.0,-1.266,30.893,-2.277,18.358,-0.157,-0.389
43.6,12.796,0.0,-1.266,30.082,-1.78,18.051,-0.208,-0.403
44.0,13.113,0.0,0.793,29.304,-2.107,17.726,-0.258,0.59
44.4,13.43,0.0,0.793,28.158,-3.624,17.55,-0.319,0.662
44.8,13.26,0.0,-0.424,26.502,-4.655,17.428,-0.381,0.212
45.2,13.091,0.0,-0.424,24.792,-3.899,17.375,-1.006,-0.09
45.6,12.539,0.0,-1.379,23.459,-2.761,17.429,-1.631,-0.43
46.0,11.987,0.0,-1.379,22.225,-3.41,17.484,-2.118,-0.477
46.4,11.488,0.0,-1.249,20.721,-4.11,17.523,-2.604,-0.436
46.8,10.988,0.0,-1.249,19.024,-4.377,17.53,-2.953,-0.45
47.2,10.265,0.0,-1.807,17.265,-4.42,17.431,-3.302,-0.697
47.6,9.543,0.0,-1.807,15.642,-3.694,17.246,-3.963,-0.735
48.0,9.108,0.0,-1.085,14.252,-3.256,17.094,-4.624,-0.414
48.4,8.674,0.0,-1.085,13.081,-2.599,17.098,-5.617,-0.367
48.8,8.001,0.0,-1.684,12.221,-1.703,1.599,-5.521,-0.725
49.2,7.327,0.0,-1.684,11.768,-0.563,0.993,-4.12,-0.706
49.6,7.539,0.0,0.528,11.593,-0.308,0.47,-6.401,0.384
50.0,7.75,0.0,0.528,11.731,0.998,0.944,-8.681,0.409
50.4,8.3,0.0,1.376,12.324,1.966,2.016,-8.627,0.84
50.8,8.851,0.0,1.376,12.942,1.121,3.286,-8.574,0.85
51.2,8.982,0.0,0.328,13.305,0.696,4.593,-8.127,0.334
51.6,9.113,0.0,0.328,13.515,0.353,5.774,-7.68,0.294
52.0,9.518,0.0,1.013,13.533,-0.265,6.919,-7.415,0.716
52.4,9.924,0.0,1.013,13.136,-1.721,8.12,-7.15,0.604
52.8,9.167,0.0,-1.891,12.388,-2.016,9.163,-6.97,-0.798
53.2,8.411,0.0,-1.891,11.808,-0.887,9.83,-6.789,-0.694
53.6,7.936,0.0,-1.189,11.623,-0.038,10.387,-7.648,-0.441
54.0,7.46,0.0,-1.189,11.763,0.74,5.828,-12.446,-0.516
54.4,7.421,0.0,-0.098,12.127,1.082,7.871,-10.892,0.035
54.8,7.382,0.0,-0.098,12.141,-1.014,9.38,-9.849,0.094
55.2,6.918,0.0,-1.159,11.401,-2.686,10.371,-8.807,-0.488
55.6,6.455,0.0,-1.159,10.671,-0.964,10.81,-8.011,-0.453
56.0,6.774,0.0,0.798,10.473,-0.025,10.901,-7.216,0.495
56.4,7.093,0.0,0.798,10.696,1.139,11.012,-7.475,0.55
56.8,7.507,0.0,1.034,11.365,2.208,11.374,-7.734,0.635
57.2,7.92,0.0,1.034,12.137,1.653,11.99,-7.918,0.688
57.6,8.918,0.0,2.494,12.571,0.515,12.962,-8.102,1.413
58.0,9.915,0.0,2.494,12.444,-1.149,14.118,-6.846,1.505
58.4,9.729,0.0,-0.465,11.888,-1.63,0.812,-5.299,-0.095
58.8,9.543,0.0,-0.465,11.199,-1.816,1.307,-5.902,-0.098
59.2,8.777,0.0,-1.917,10.552,-1.421,1.852,-6.505,-0.774
59.6,8.01,0.0,-1.917,10.148,-0.598,2.293,-6.913,-0.84
60.0,7.45,0.0,-1.399,10.032,0.017,2.632,-7.321,-0.55
60.4,6.891,0.0,-1.399,9.99,-0.228,2.946,-7.911,-0.603
60.8,6.975,0.0,0.209,9.721,-1.117,3.402,-8.502,0.241
61.2,7.059,0.0,0.209,9.305,-0.961,4.074,-8.825,0.194
61.6,6.606,0.0,-1.132,9.06,-0.267,4.802,-9.148,-0.437
62.0,6.153,0.0,-1.132,8.946,-0.3,5.44,-9.286,-0.485
62.4,6.193,0.0,0.101,8.721,-0.826,6.051,-9.423,0.171
62.8,6.234,0.0,0.101,8.679,0.616,6.687,-9.326,0.15
63.2,6.147,0.0,-0.219,9.239,2.185,7.274,-2.019,0.003
63.6,6.059,0.0,-0.219,10.421,3.727,7.78,-1.885,0.154
64.0,6.364,0.0,0.763,12.142,4.876,8.276,-1.752,0.858
64.4,6.669,0.0,0.763,0.0,0.0,8.783,-8.542,0.84
64.8,7.711,0.0,2.603,0.0,0.0,9.392,-8.122,1.596
65.2,8.752,0.0,2.603,0.0,0.0,10.26,-7.755,1.42
65.6,9.829,0.0,2.692,0.0,0.0,11.405,-7.389,1.469
66.0,10.905,0.0,2.692,0.0,0.0,12.969,-7.695,1.472
66.4,12.004,0.0,2.745,0.0,0.0,15.09,-8.0,1.503
