sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
34.0,4.375,0.0,0.0,1.795,1.509,16.056,-9.692,-0.001
34.4,3.643,0.0,-1.831,2.361,1.319,16.056,-9.692,-0.841
34.8,2.911,0.0,-1.831,2.851,1.129,16.056,-9.692,-0.842
35.2,2.677,0.0,-0.583,3.192,0.576,16.056,-9.692,-0.228
35.6,2.444,0.0,-0.583,3.312,0.024,16.056,-9.692,-0.228
36.0,2.511,0.0,0.168,3.167,-0.745,0.547,-12.689,0.151
36.4,2.579,0.0,0.168,2.716,-1.514,1.082,-12.894,0.151
36.8,1.892,0.0,-1.717,2.144,-1.342,1.574,-13.098,-0.785
37.2,1.205,0.0,-1.717,1.642,-1.171,1.773,-12.799,-0.783
37.6,1.156,0.0,-0.122,1.184,-1.115,1.705,-12.499,0.011
38.0,1.107,0.0,-0.122,0.749,-1.06,1.609,-12.76,0.012
38.4,0.775,0.0,-0.831,0.379,-0.775,1.542,-13.021,-0.338
38.8,0.442,0.0,-0.831,0.136,-0.442,1.396,-13.034,-0.327
39.2,0.151,0.0,-0.727,0.017,-0.151,1.131,-13.046,-0.241
39.6,0.0,0.0,-0.379,0.001,0.0,0.764,-13.039,0.342
40.0,0.0,0.0,0.0,0.001,0.0,0.378,-13.031,0.0
40.4,0.0,0.0,0.0,0.001,0.0,0.104,-13.601,0.0
40.8,0.0,0.0,0.0,0.001,0.0,0.048,-14.0,0.0
41.2,0.0,0.0,0.0,0.001,0.0,0.042,-13.968,0.0
41.6,0.0,0.0,0.0,0.001,0.0,0.022,-13.935,0.0
42.0,0.0,0.0,0.0,0.001,0.0,0.004,-13.976,0.0
42.4,0.0,0.0,0.0,0.001,0.0,0.002,-14.0,0.0
42.8,0.0,0.0,0.0,0.001,0.0,0.002,-14.0,0.0
43.2,0.0,0.0,0.0,0.001,0.0,0.001,-13.999,0.0
43.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
44.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
44.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
44.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
45.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
45.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
46.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
46.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
46.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
47.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
47.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
48.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
48.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
48.8,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
49.2,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
49.6,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
50.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
50.4,0.0,0.0,0.0,0.308,1.534,0.001,-14.0,0.0
50.8,0.0,0.0,0.0,1.228,3.068,0.001,-14.0,0.0
51.2,1.001,0.0,2.504,2.503,3.305,0.201,-14.0,1.457
51.6,2.003,0.0,2.504,3.873,3.542,0.762,-13.797,1.386
52.0,2.765,0.0,1.904,5.24,3.297,1.594,-13.595,1.06
52.4,3.527,0.0,1.904,6.51,3.052,2.515,-12.718,1.056
52.8,2.408,0.0,-2.796,8.242,5.605,3.014,-11.842,-1.316
53.2,1.289,0.0,-2.796,10.994,8.157,2.886,-11.823,-1.317
53.6,0.631,0.0,-1.647,14.567,9.706,2.396,-11.805,-0.744
54.0,0.0,0.0,-1.576,18.758,11.226,1.68,-12.015,-0.715
54.4,0.065,0.0,0.163,0.145,10.524,0.941,-12.225,1.055
54.8,0.131,0.0,0.163,0.106,11.679,0.421,-12.981,0.442
55.2,0.0,0.0,-0.327,1.199,13.029,0.17,-13.737,1.455
55.6,0.0,0.0,0.0,6.349,12.725,0.08,-13.813,0.0
56.0,0.0,0.0,0.0,11.434,12.42,0.02,-13.889,0.0
56.4,0.0,0.0,0.0,16.509,12.955,0.001,-14.0,0.0
56.8,0.0,0.0,0.0,21.799,13.491,0.001,-14.0,0.0
57.2,0.0,0.0,0.0,27.166,13.346,0.001,-14.0,0.0
57.6,0.0,0.0,0.0,32.475,13.202,0.001,-14.0,0.0
58.0,0.0,0.0,0.0,37.716,13.001,0.001,-14.0,0.0
58.4,0.0,0.0,0.0,42.876,12.8,0.001,-14.0,0.0
58.8,0.0,0.0,0.0,0.101,11.864,0.001,-14.0,0.0
59.2,0.0,0.0,0.0,0.101,11.298,0.001,-14.0,0.0
59.6,0.0,0.0,0.0,2.56,10.733,0.001,-14.0,0.0
60.0,0.0,0.0,0.0,6.92,11.067,0.001,-14.0,0.0
60.4,0.0,0.0,0.0,11.47,11.401,0.001,-14.0,0.0
60.8,0.0,0.0,0.0,0.101,11.171,0.001,-14.0,0.0
61.2,0.0,0.0,0.0,0.101,11.086,0.001,-14.0,0.0
61.6,0.0,0.0,0.0,1.081,11.001,0.001,-14.0,0.0
62.0,0.0,0.0,0.0,5.565,11.418,0.001,-14.0,0.0
62.4,0.0,0.0,0.0,10.271,11.834,0.001,-14.0,0.0
62.8,0.0,0.0,0.0,0.101,11.255,0.001,-14.0,0.0
63.2,0.0,0.0,0.0,0.101,11.855,0.001,-14.0,0.0
63.6,0.0,0.0,0.0,3.04,12.303,0.001,-14.0,0.0
64.0,0.0,0.0,0.0,8.106,12.75,0.001,-14.0,0.0
64.4,0.0,0.0,0.0,13.061,12.025,0.001,-14.0,0.0
