sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
37.2,2.442,0.0,0.0,0.467,1.779,16.989,-8.087,-0.0
37.6,2.319,0.0,-0.307,1.227,2.02,16.989,-8.087,-0.091
38.0,2.196,0.0,-0.307,2.027,1.98,16.989,-8.087,-0.091
38.4,2.457,0.0,0.651,2.734,1.557,16.989,-8.087,0.405
38.8,2.717,0.0,0.651,3.193,0.736,16.989,-8.087,0.404
39.2,2.497,0.0,-0.551,3.419,0.396,16.989,-8.087,-0.212
39.6,2.277,0.0,-0.551,3.942,2.217,0.318,-12.989,-0.211
40.0,2.626,0.0,0.872,5.079,3.468,0.915,-13.091,0.52
40.4,2.975,0.0,0.872,6.558,3.928,1.691,-13.193,0.518
40.8,4.008,0.0,2.584,8.084,3.704,2.61,-12.416,1.41
41.2,5.042,0.0,2.584,9.259,2.17,3.63,-11.639,1.408
41.6,3.842,0.0,-3.0,10.268,2.871,4.384,-11.246,-1.415
42.0,2.642,0.0,-3.0,11.919,5.386,4.501,-10.854,-1.416
42.4,1.673,0.0,-2.423,14.53,7.67,4.189,-11.273,-1.133
42.8,0.703,0.0,-2.423,18.012,9.741,3.657,-11.691,-1.132
43.2,0.236,0.0,-1.168,54.236,12.011,2.925,-11.706,-0.489
43.6,0.0,0.0,-0.59,59.013,11.758,2.034,-11.721,-0.123
44.0,0.012,0.0,0.031,63.616,11.256,1.239,-12.292,4.658
44.4,0.025,0.0,0.031,68.064,10.983,0.678,-12.863,1.597
44.8,0.0,0.0,-0.062,72.414,10.748,0.305,-13.268,13.035
45.2,0.0,0.0,0.0,48.023,13.191,0.093,-13.673,0.0
45.6,0.0,0.0,0.0,0.0,0.0,0.011,-13.918,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.005,-14.0,0.0
46.4,0.0,0.0,0.0,23.9,12.995,0.005,-13.997,0.0
46.8,0.0,0.0,0.0,29.07,12.855,0.003,-13.993,0.0
47.2,0.0,0.0,0.0,0.101,10.752,0.001,-13.999,0.0
47.6,0.0,0.0,0.0,0.101,11.392,0.001,-14.0,0.0
48.0,0.0,0.0,0.0,0.993,12.031,0.001,-14.0,0.0
48.4,0.0,0.0,0.0,5.703,11.515,0.001,-14.0,0.0
48.8,0.0,0.0,0.0,10.262,11.0,0.001,-14.0,0.0
49.2,0.0,0.0,0.0,14.659,10.988,0.001,-14.0,0.0
49.6,1.595,0.0,3.988,18.733,9.38,0.32,-6.79,2.21
