sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
64.0,4.138,0.0,0.0,2.03,1.319,12.485,-8.13,-0.0
64.4,4.072,0.0,-0.164,2.629,1.676,12.485,-8.13,-0.024
64.8,4.007,0.0,-0.164,3.371,2.034,12.485,-8.13,-0.024
65.2,4.119,0.0,0.281,4.144,1.828,12.485,-8.13,0.207
65.6,4.231,0.0,0.281,4.834,1.622,1.053,-11.236,0.207
66.0,4.776,0.0,1.361,5.377,1.097,1.754,-11.26,0.77
66.4,5.32,0.0,1.361,5.711,0.571,2.681,-11.283,0.77
66.8,5.565,0.0,0.613,5.97,0.726,3.638,-10.615,0.38
67.2,5.81,0.0,0.613,6.292,0.88,4.425,-9.946,0.38
67.6,6.032,0.0,0.554,6.884,2.082,5.147,-2.611,0.391
68.0,6.254,0.0,0.554,7.957,3.284,5.907,-2.485,0.556
68.4,5.941,0.0,-0.784,9.461,4.234,6.449,-1.61,-0.002
68.8,5.627,0.0,-0.784,11.344,5.183,6.516,-0.735,-0.069
69.2,5.635,0.4,0.019,13.433,5.259,30.163,-5.423,0.218
69.6,5.643,0.8,0.019,15.551,5.334,6.227,-8.065,0.072
70.0,6.463,1.0,2.05,17.644,5.132,6.411,-8.75,1.224
70.4,7.283,1.0,2.05,19.657,4.93,7.198,-9.436,1.218
70.8,8.569,0.6,3.216,21.185,2.711,8.374,-8.591,1.774
71.2,9.855,0.2,3.216,43.634,1.967,12.975,-5.113,1.751
71.6,10.661,0.0,2.014,44.203,0.876,13.616,-5.575,1.201
72.0,11.467,0.0,2.014,44.449,0.356,14.534,-4.885,1.203
72.4,12.061,0.4,1.485,44.53,0.047,15.455,-4.195,0.973
72.8,12.654,0.8,1.485,44.394,-0.725,16.632,-4.973,1.046
73.2,12.044,0.4,-1.526,44.191,-0.292,18.117,-5.751,-0.461
73.6,11.434,0.4,-1.526,44.328,0.976,19.668,-6.529,-0.594
74.0,10.446,0.8,-2.47,45.047,2.621,21.211,-7.306,-1.054
74.4,9.457,0.8,-2.47,46.233,3.308,22.34,-6.436,-1.025
74.8,10.421,0.4,2.408,47.303,2.043,23.115,-5.565,1.46
75.2,11.384,0.4,2.408,47.873,0.805,24.454,-7.321,1.363
75.6,11.842,0.0,1.144,48.049,0.073,26.778,-9.076,0.783
76.0,12.299,0.0,1.144,48.014,-0.246,29.457,-8.178,0.767
76.4,12.409,0.0,0.274,47.921,-0.217,31.89,-7.279,0.286
76.8,12.519,0.0,0.274,47.884,0.032,33.963,-6.162,0.56
77.2,12.561,-0.4,0.106,47.96,0.349,35.621,-5.044,0.265
77.6,12.604,-0.8,0.106,47.962,-0.342,35.621,-5.044,0.179
78.0,13.077,-1.0,1.182,47.601,-1.464,35.621,-5.044,0.797
78.4,13.55,-1.0,1.182,0.0,0.0,35.621,-5.044,0.84
78.8,13.083,-1.0,-1.165,44.546,-6.363,18.665,-8.333,-0.345
79.2,12.617,-1.0,-1.165,42.057,-6.083,21.575,-8.515,-0.328
79.6,12.96,-0.6,0.858,39.628,-6.061,24.214,-7.105,0.716
80.0,13.303,-0.2,0.858,37.208,-6.038,26.427,-5.695,0.747
80.4,12.103,-0.25,-3.0,35.244,-3.781,27.909,-4.308,-1.234
80.8,10.903,-0.25,-3.0,34.183,-1.525,28.356,-2.921,-1.315
81.2,10.847,-0.65,-0.141,33.899,0.103,28.181,-2.452,0.117
81.6,10.79,-0.65,-0.141,34.266,1.732,27.795,-1.983,0.093
82.0,9.59,-0.25,-3.0,0.0,0.0,27.051,-1.917,-1.347
82.4,8.39,-0.2,-3.0,0.0,0.0,25.801,-1.852,-1.315
82.8,7.697,0.0,-1.733,0.0,0.0,24.249,-2.298,-0.713
83.2,7.004,0.0,-1.733,0.0,0.0,22.597,4.466,-0.757
83.6,6.637,0.0,-0.916,0.0,0.0,20.985,3.659,-0.269
84.0,6.271,0.0,-0.916,0.0,0.0,19.548,2.852,-0.11
84.4,6.169,0.0,-0.255,0.0,0.0,18.189,2.805,0.317
84.8,6.067,0.0,-0.255,0.0,0.0,16.807,-4.451,0.157
85.2,7.48,0.0,3.534,0.0,0.0,15.523,-3.581,1.978
85.6,8.894,0.0,3.534,0.0,0.0,14.456,-2.711,1.906
86.0,10.006,0.0,2.782,0.0,0.0,34.744,-3.437,1.516
86.4,11.119,0.0,2.782,0.0,0.0,34.673,-3.085,1.519
