sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
44.0,2.885,0.0,0.0,0.481,1.885,80.726,-2.56,-0.0
44.4,2.598,0.0,-0.716,1.39,2.658,80.726,-2.56,-0.293
44.8,2.312,0.0,-0.716,2.608,3.432,80.726,-2.56,-0.293
45.2,3.428,0.0,2.791,3.828,2.667,80.726,-2.56,1.521
45.6,4.545,0.0,2.791,4.741,1.901,80.726,-2.56,1.517
46.0,4.474,0.0,-0.176,5.417,1.48,1.125,-11.02,-0.03
46.4,4.404,0.0,-0.176,5.925,1.06,1.77,-11.326,-0.03
46.8,4.994,0.0,1.474,6.32,0.916,2.641,-11.632,0.829
47.2,5.583,0.0,1.474,6.658,0.772,3.654,-10.856,0.829
47.6,5.995,0.0,1.03,7.009,0.986,4.557,-10.08,0.598
48.0,6.407,0.0,1.03,7.446,1.199,5.36,-2.323,0.643
48.4,6.512,0.0,0.261,8.092,2.03,6.047,-1.776,0.424
48.8,6.616,0.0,0.261,9.071,2.861,6.539,-1.135,0.63
49.2,6.537,0.4,-0.197,10.546,4.517,6.539,-1.135,0.293
49.6,6.458,0.8,-0.197,12.684,6.172,6.539,-1.135,0.049
50.0,7.155,1.0,1.742,15.039,5.604,7.035,-7.632,1.015
50.4,7.852,1.0,1.742,17.167,5.035,7.584,-8.103,1.086
50.8,6.945,0.6,-2.267,19.314,5.702,8.278,-8.575,-1.021
51.2,6.038,0.2,-2.267,9.061,1.465,85.562,-0.437,-1.028
51.6,6.718,0.0,1.699,42.002,6.813,82.8,-0.996,0.982
52.0,7.398,0.0,1.699,8.952,-1.737,80.533,-1.555,0.988
52.4,6.613,0.4,-1.962,8.72,0.575,78.36,-1.57,-0.882
52.8,5.828,0.8,-1.962,9.412,2.887,75.88,-1.586,-0.824
53.2,7.002,0.4,2.935,52.97,6.535,73.412,-1.246,1.693
53.6,8.176,0.4,2.935,55.377,5.498,71.278,-0.906,1.599
54.0,9.011,0.8,2.088,57.269,3.965,71.278,-0.906,1.216
54.4,9.847,0.8,2.088,58.549,2.432,71.278,-0.906,1.319
54.8,11.241,0.4,3.485,59.311,1.379,71.278,-0.906,1.967
55.2,12.635,0.4,3.485,59.652,0.326,116.926,-5.613,1.953
55.6,12.887,0.0,0.632,59.705,-0.06,118.398,-4.225,0.599
56.0,13.14,0.0,0.632,59.604,-0.445,118.398,-4.225,0.545
56.4,13.191,0.0,0.128,59.507,-0.039,118.398,-4.225,0.319
56.8,13.243,0.0,0.128,59.573,0.368,53.393,-6.347,0.307
57.2,13.315,0.0,0.181,59.703,0.281,55.413,-5.197,0.241
57.6,13.387,0.0,0.181,59.798,0.193,57.09,-4.483,0.439
58.0,13.419,0.0,0.081,59.834,-0.013,58.501,-3.769,0.416
58.4,13.452,0.0,0.081,0.0,0.0,59.763,-3.667,0.172
58.8,13.556,0.0,0.261,0.0,0.0,61.011,-3.565,0.388
59.2,13.66,0.0,0.261,0.0,0.0,62.341,-3.873,0.41
59.6,13.465,0.0,-0.489,59.123,-0.448,63.777,-4.181,0.019
60.0,13.269,0.0,-0.489,59.016,-0.085,65.032,-3.358,0.024
60.4,13.27,0.0,0.002,58.988,-0.057,65.919,-2.535,0.251
60.8,13.27,0.0,0.002,58.97,-0.03,66.415,-1.406,0.244
61.2,12.943,0.0,-0.817,59.004,0.197,66.394,-0.276,-0.185
61.6,12.617,0.0,-0.817,59.128,0.424,66.026,-0.325,-0.194
62.0,12.508,0.0,-0.273,59.264,0.257,65.591,-0.374,0.077
62.4,12.399,0.0,-0.273,59.333,0.089,65.591,-0.374,0.098
62.8,12.349,0.0,-0.124,59.176,-0.876,65.591,-0.374,0.188
63.2,12.299,0.0,-0.124,58.632,-1.842,65.591,-0.374,0.157
63.6,12.393,0.0,0.235,0.0,0.0,64.018,-1.308,0.248
