sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
45.2,0.955,0.0,0.0,0.341,1.19,28.886,-6.103,-0.0
45.6,0.93,0.0,-0.064,1.046,2.335,28.886,-6.103,0.047
46.0,0.904,0.0,-0.064,2.21,3.481,28.886,-6.103,0.048
46.4,2.004,0.0,2.748,3.542,3.182,28.886,-6.103,1.516
46.8,3.103,0.0,2.748,4.756,2.884,28.886,-6.103,1.5
47.2,4.264,0.0,2.902,5.685,1.765,28.886,-6.103,1.575
47.6,5.425,0.0,2.902,6.167,0.646,0.258,-10.678,1.573
48.0,4.894,0.0,-1.328,6.477,0.905,0.998,-10.706,-0.594
48.4,4.362,0.0,-1.328,6.891,1.164,1.538,-10.735,-0.595
48.8,3.657,0.0,-1.764,7.526,2.012,1.914,-11.125,-0.809
49.2,2.951,0.0,-1.764,8.501,2.861,2.164,-11.516,-0.809
49.6,4.551,0.0,4.0,9.507,2.169,2.67,-11.514,2.148
50.0,6.151,0.0,4.0,10.237,1.478,3.816,-4.302,2.159
50.4,6.03,0.0,-0.303,11.106,2.869,4.98,-2.917,0.023
50.8,5.909,0.0,-0.303,12.532,4.259,5.542,-1.532,0.198
51.2,6.183,0.0,0.685,14.362,4.892,5.806,-1.278,0.798
51.6,6.457,0.0,0.685,16.446,5.525,18.555,-6.53,0.678
52.0,7.863,0.0,3.516,18.454,4.518,6.805,-9.078,1.983
52.4,9.27,0.0,3.516,20.06,3.51,8.431,-9.92,1.997
52.8,9.27,0.0,0.0,21.548,3.931,10.474,-9.753,0.128
53.2,9.27,0.0,0.0,23.205,4.352,12.449,-9.586,0.186
53.6,9.27,0.0,0.0,24.9,4.122,14.333,-9.291,0.131
54.0,9.27,0.0,0.0,26.502,3.892,16.098,-8.996,0.136
54.4,10.442,0.0,2.931,27.852,2.855,17.749,-7.548,1.743
54.8,11.614,0.0,2.931,28.786,1.819,19.29,-6.1,1.707
55.2,10.567,0.0,-2.618,1.539,1.513,20.299,-4.764,-1.129
55.6,9.52,0.0,-2.618,2.249,2.035,20.355,-3.427,-1.109
56.0,8.856,0.0,-1.66,3.17,2.57,19.843,-3.639,-0.683
56.4,8.192,0.0,-1.66,4.305,3.104,19.15,-3.85,-0.708
56.8,8.613,0.0,1.053,5.222,1.483,18.44,-3.793,0.717
57.2,9.035,0.0,1.053,5.491,-0.139,17.876,-3.736,0.668
57.6,7.85,0.0,-2.962,5.432,-0.154,17.196,-3.98,-1.309
58.0,6.665,0.0,-2.962,5.368,-0.169,16.14,-4.225,-1.369
58.4,5.94,0.0,-1.813,5.378,0.219,14.897,-4.958,-0.783
58.8,5.215,0.0,-1.813,5.487,0.608,13.658,-5.692,-0.825
59.2,5.433,0.0,0.545,5.764,0.779,12.642,-6.578,0.387
59.6,5.651,0.0,0.545,54.027,8.011,12.067,-7.464,0.387
60.0,7.159,0.0,3.771,56.871,6.205,11.924,-7.012,2.03
60.4,8.668,0.0,3.771,58.991,4.399,12.204,-6.559,2.052
60.8,9.878,0.0,3.026,60.558,3.434,12.885,-6.3,1.818
61.2,11.089,0.0,3.026,61.738,2.469,13.946,-6.041,1.879
61.6,11.733,0.0,1.611,0.0,0.0,15.567,-7.241,0.957
62.0,12.378,0.0,1.611,0.0,0.0,17.926,-8.441,1.063
62.4,11.353,0.0,-2.562,4.721,1.916,35.743,-6.798,-1.08
62.8,10.328,0.0,-2.562,5.651,2.735,37.235,-6.983,-1.107
63.2,10.171,0.0,-0.393,6.759,2.803,38.565,-7.167,-0.0
63.6,10.014,0.0,-0.393,7.893,2.87,39.979,-7.717,-0.041
64.0,10.798,0.0,1.961,8.682,1.071,41.738,-8.267,1.182
64.4,11.582,0.0,1.961,8.75,-0.728,44.03,-8.815,1.235
64.8,10.382,0.0,-3.0,8.654,0.248,46.459,-9.362,-1.277
65.2,9.182,0.0,-3.0,8.948,1.223,48.298,-8.27,-1.347
65.6,9.095,0.0,-0.217,9.215,0.11,48.959,-12.455,0.032
66.0,9.009,0.0,-0.217,9.036,-1.003,51.652,-10.909,0.051
66.4,8.632,0.0,-0.942,8.475,-1.804,53.709,-9.735,-0.353
66.8,8.255,0.0,-0.942,7.593,-2.606,53.709,-9.735,-0.308
67.2,7.055,0.0,-3.0,6.839,-1.163,53.709,-9.735,-1.385
67.6,5.855,0.0,-3.0,6.662,0.28,56.67,-9.14,-1.366
68.0,5.603,0.0,-0.63,6.782,0.316,56.747,-7.788,-0.244
68.4,5.351,0.0,-0.63,6.915,0.352,56.183,-6.437,-0.212
68.8,5.695,0.0,0.86,7.163,0.89,55.103,-5.117,0.55
69.2,6.039,0.0,0.86,7.627,1.428,53.633,3.412,0.547
69.6,6.34,0.0,0.754,8.345,2.163,51.821,4.447,0.626
70.0,6.642,0.0,0.754,9.358,2.899,49.716,5.481,0.837
70.4,6.755,0.0,0.283,10.782,4.222,47.497,-1.778,0.634
70.8,6.869,0.0,0.283,0.0,0.0,45.343,-1.828,0.402
71.2,7.725,0.0,2.141,0.0,0.0,43.541,-2.57,1.203
71.6,8.581,0.0,2.141,0.0,0.0,42.379,-3.312,1.18
72.0,9.572,0.0,2.476,0.0,0.0,41.696,-3.117,1.356
72.4,10.562,0.0,2.476,0.0,0.0,41.33,-2.921,1.359
