sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
34.0,2.575,0.0,0.0,0.21,1.989,42.786,-4.532,-0.001
34.4,2.542,0.0,-0.083,1.123,2.575,42.786,-4.532,0.02
34.8,2.509,0.0,-0.083,2.168,2.65,42.786,-4.532,0.02
35.2,2.834,0.0,0.813,3.171,2.366,42.786,-4.532,0.488
35.6,3.16,0.0,0.813,4.139,2.473,42.786,-4.532,0.487
36.0,3.36,0.0,0.5,5.175,2.706,0.105,-12.427,0.322
36.4,3.56,0.0,0.5,6.182,2.331,0.868,-12.469,0.322
36.8,4.72,0.0,2.9,6.848,0.996,1.92,-12.512,1.573
37.2,5.88,0.0,2.9,7.13,0.415,3.254,-11.558,1.572
37.6,6.202,0.0,0.806,7.347,0.671,4.503,-10.604,0.481
38.0,6.524,0.0,0.806,7.731,1.249,5.557,-9.941,0.481
38.4,6.611,0.0,0.216,8.393,2.062,6.428,-2.068,0.283
38.8,6.697,0.0,0.216,9.435,3.15,7.164,-1.886,0.542
39.2,6.33,0.0,-0.917,11.003,4.69,7.772,-1.705,-0.017
39.6,5.963,0.0,-0.917,12.853,4.562,7.772,-1.705,-0.191
40.0,6.788,0.0,2.063,14.414,3.241,7.772,-1.705,1.205
40.4,7.613,0.0,2.063,15.435,1.865,8.332,-7.576,1.194
40.8,8.567,0.0,2.384,15.88,0.36,9.05,-7.837,1.378
41.2,9.521,0.0,2.384,15.927,-0.123,10.101,-7.328,1.409
41.6,9.673,0.0,0.381,15.942,0.196,11.169,-6.818,0.333
42.0,9.826,0.0,0.381,16.198,1.084,12.035,-6.013,0.384
42.4,10.619,0.0,1.985,16.681,1.331,12.768,-5.208,1.215
42.8,11.413,0.0,1.985,17.106,0.794,13.457,-4.206,1.212
43.2,12.15,0.0,1.843,17.327,0.314,14.052,-3.205,1.159
43.6,12.887,0.0,1.843,17.205,-0.927,14.604,-2.515,1.235
44.0,12.715,0.0,-0.43,16.768,-1.259,14.992,-1.824,0.035
44.4,12.543,0.0,-0.43,16.375,-0.706,15.115,-1.533,0.005
44.8,11.955,0.0,-1.471,16.286,0.263,14.97,-1.241,-0.531
45.2,11.367,0.0,-1.471,16.393,0.27,14.675,-1.965,-0.548
45.6,11.133,0.0,-0.584,16.431,-0.078,14.506,-2.689,-0.104
46.0,10.9,0.0,-0.584,16.424,0.045,14.4,-2.749,-0.07
46.4,10.639,0.0,-0.651,16.472,0.194,14.22,-2.81,-0.241
46.8,10.379,0.0,-0.651,16.525,0.069,13.934,-2.741,-0.152
47.2,10.491,0.0,0.28,16.453,-0.428,13.59,-2.672,0.479
47.6,10.603,0.0,0.28,16.139,-1.144,13.354,-3.053,0.288
48.0,10.736,0.0,0.332,15.533,-1.882,13.319,-3.435,0.287
48.4,10.868,0.0,0.332,14.673,-2.421,13.423,-3.482,0.371
48.8,9.719,0.0,-2.874,13.854,-1.677,13.343,-3.529,-1.236
49.2,8.569,0.0,-2.874,13.306,-1.061,12.893,-3.935,-1.298
49.6,8.313,0.0,-0.64,12.826,-1.34,12.325,-4.342,-0.173
50.0,8.057,0.0,-0.64,12.446,-0.559,11.78,-4.561,-0.202
50.4,8.308,0.0,0.629,12.277,-0.286,11.321,-4.779,0.46
50.8,8.56,0.0,0.629,12.173,-0.232,11.031,-4.904,0.471
51.2,8.466,0.0,-0.234,12.16,0.168,10.823,-5.029,-0.012
51.6,8.373,0.0,-0.234,12.196,0.012,10.723,-5.63,0.048
52.0,8.627,0.0,0.636,12.1,-0.491,10.895,-6.232,0.443
52.4,8.881,0.0,0.636,11.79,-1.062,11.291,-6.238,0.499
52.8,8.772,0.0,-0.274,11.323,-1.269,11.718,-6.245,-0.014
53.2,8.662,0.0,-0.274,10.665,-2.022,12.079,-6.126,-0.009
53.6,7.76,0.0,-2.255,9.864,-1.982,12.19,-6.006,-0.976
54.0,6.858,0.0,-2.255,9.354,-0.569,11.866,-5.754,-1.018
54.4,6.938,0.0,0.199,9.213,-0.137,11.276,-5.501,0.228
54.8,7.018,0.0,0.199,9.084,-0.505,10.767,-6.0,0.205
55.2,6.835,0.0,-0.456,8.862,-0.61,10.437,-6.498,-0.115
55.6,6.653,0.0,-0.456,8.973,1.169,10.251,-7.085,-0.121
56.0,6.796,0.0,0.359,9.732,2.622,10.293,-0.462,0.313
56.4,6.94,0.0,0.359,10.92,3.318,10.532,-0.579,0.548
56.8,6.582,0.0,-0.895,12.486,4.515,10.775,-0.696,0.031
57.2,6.224,0.0,-0.895,0.0,0.0,10.888,-7.855,-0.097
57.6,7.481,0.0,3.143,0.0,0.0,11.161,-7.804,1.801
58.0,8.738,0.0,3.143,0.0,0.0,11.701,-6.681,1.701
58.4,9.615,0.0,2.193,0.0,0.0,27.999,-8.42,1.209
58.8,10.492,0.0,2.193,0.0,0.0,29.521,-7.084,1.211
59.2,11.6,0.0,2.769,0.0,0.0,30.906,-5.748,1.514
