sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
68.4,2.884,0.0,0.0,0.37,1.954,15.255,-8.73,-0.0
68.8,2.529,0.0,-0.887,1.293,2.66,15.255,-8.73,-0.378
69.2,2.174,0.0,-0.887,2.498,3.365,15.255,-8.73,-0.377
69.6,2.922,0.0,1.871,3.789,3.09,15.255,-8.73,1.042
70.0,3.671,0.0,1.871,4.97,2.814,15.255,-8.73,1.038
70.4,4.176,0.0,1.261,5.886,1.766,0.43,-11.614,0.719
70.8,4.68,0.0,1.261,6.383,0.718,1.336,-12.057,0.718
71.2,5.192,0.0,1.279,6.528,0.008,2.622,-12.501,0.727
71.6,5.703,0.0,1.279,6.389,-0.701,3.945,-11.22,0.727
72.0,5.607,0.0,-0.24,6.181,-0.337,4.839,-9.939,-0.06
72.4,5.511,0.0,-0.24,6.119,0.026,5.443,-2.752,-0.048
72.8,5.369,0.0,-0.357,6.465,1.702,6.008,-2.775,-0.034
73.2,5.226,0.0,-0.357,7.48,3.377,6.43,-2.319,0.09
73.6,5.46,0.0,0.585,8.957,4.006,6.687,-1.862,0.668
74.0,5.694,0.0,0.585,10.685,4.635,38.979,-2.361,0.61
74.4,6.652,0.0,2.394,12.191,2.897,36.885,-2.822,1.458
74.8,7.609,0.0,2.394,13.002,1.158,35.407,-3.529,1.321
75.2,7.303,0.0,-0.767,13.537,1.516,34.343,-4.236,-0.241
75.6,6.996,0.0,-0.767,14.215,1.873,33.395,-4.723,-0.295
76.0,6.749,0.0,-0.617,14.942,1.762,32.53,-5.21,-0.182
76.4,6.502,0.0,-0.617,15.624,1.65,31.484,-4.306,-0.229
76.8,7.025,0.0,1.307,16.119,0.826,30.131,-3.402,0.814
77.2,7.548,0.0,1.307,16.285,0.001,28.765,-3.195,0.778
77.6,7.767,0.0,0.548,16.266,-0.092,4.309,-2.426,0.431
78.0,7.986,0.0,0.548,16.211,-0.186,2.893,-2.738,0.385
78.4,8.31,0.0,0.809,16.018,-0.779,2.105,-5.026,0.585
78.8,8.634,0.0,0.809,15.587,-1.373,2.361,-7.314,0.533
79.2,8.862,0.0,0.571,14.957,-1.78,3.275,-7.759,0.474
79.6,9.09,0.0,0.571,14.163,-2.187,4.458,-8.205,0.425
80.0,8.986,0.0,-0.26,13.291,-2.171,5.683,-7.842,-0.0
80.4,8.882,0.0,-0.26,12.426,-2.156,6.721,-7.479,0.033
80.8,7.848,0.0,-2.586,12.028,0.164,7.31,-6.736,-1.17
81.2,6.814,0.0,-2.586,2.77,-4.989,7.189,-5.994,-1.145
81.6,4.021,0.0,-6.983,1.313,-2.299,6.393,-7.194,-3.36
82.0,1.227,0.0,-6.983,0.931,0.391,4.961,-8.394,-3.374
82.4,0.947,0.0,-0.701,1.308,1.495,3.395,-9.602,-0.275
82.8,0.666,0.0,-0.701,2.127,2.6,2.2,-10.81,-0.269
83.2,1.746,0.0,2.698,2.716,0.342,1.646,-12.01,1.502
83.6,2.825,0.0,2.698,2.401,-1.917,2.004,-13.21,1.488
84.0,1.853,0.0,-2.43,2.097,0.4,2.515,-12.666,-1.132
84.4,0.881,0.0,-2.43,2.721,2.718,2.419,-12.121,-1.135
84.8,1.977,0.0,2.741,3.843,2.894,2.304,-12.446,1.513
85.2,3.074,0.0,2.741,4.98,3.07,2.758,-12.772,1.497
85.6,3.583,0.4,1.272,6.093,2.496,3.463,-12.098,0.744
86.0,4.091,0.8,1.272,15.716,2.342,4.102,-11.425,0.785
86.4,5.332,0.0,3.103,16.651,2.335,4.903,-11.153,1.754
86.8,6.573,0.0,3.103,17.584,2.327,6.091,-10.881,1.779
87.2,8.125,-0.4,3.878,18.201,0.76,7.52,-9.567,2.091
87.6,9.676,-0.4,3.878,18.192,-0.806,9.044,-8.254,2.195
88.0,9.704,-0.4,0.07,17.825,-1.029,10.603,-8.163,0.291
88.4,9.732,-0.4,0.07,17.369,-1.252,12.138,-8.073,0.148
88.8,9.541,0.0,-0.476,16.855,-1.314,26.28,-10.372,-0.131
89.2,9.351,0.0,-0.476,16.317,-1.376,12.895,-12.431,-0.027
89.6,9.262,0.0,-0.224,15.705,-1.686,15.676,-10.862,0.038
90.0,9.172,0.0,-0.224,14.969,-1.996,17.84,-9.526,0.008
90.4,8.739,0.0,-1.083,14.263,-1.535,19.366,-8.19,-0.365
90.8,8.306,0.0,-1.083,13.741,-1.073,20.525,-8.56,-0.428
91.2,8.257,0.0,-0.121,13.319,-1.036,21.735,-8.93,0.081
91.6,8.209,0.0,-0.121,12.912,-0.999,22.717,-7.512,0.063
92.0,7.971,0.0,-0.595,12.448,-1.322,23.074,-6.094,-0.18
92.4,7.733,0.0,-0.595,11.855,-1.645,22.811,-4.883,-0.164
92.8,7.07,0.0,-1.656,11.241,-1.423,21.883,-3.673,-0.717
93.2,6.408,0.0,-1.656,10.716,-1.201,20.482,-3.845,-0.708
93.6,5.951,0.0,-1.143,10.233,-1.215,18.926,-4.017,-0.468
94.0,5.493,0.0,-1.143,9.744,-1.229,17.309,-4.451,-0.484
94.4,5.312,0.0,-0.454,9.328,-0.85,15.737,-4.885,-0.126
94.8,5.13,0.0,-0.454,9.064,-0.472,14.351,-5.743,-0.152
95.2,5.461,0.0,0.827,8.788,-0.909,13.338,-6.6,0.521
95.6,5.792,0.0,0.827,8.393,-1.346,12.719,-7.053,0.54
96.0,5.563,0.0,-0.571,8.186,0.31,12.302,-7.505,-0.217
96.4,5.335,0.0,-0.571,8.641,1.967,11.871,-7.443,-0.185
96.8,5.675,0.0,0.852,26.615,4.901,11.438,-7.381,0.542
97.2,6.016,0.0,0.852,0.0,0.0,11.123,-7.354,0.524
97.6,6.21,0.0,0.484,0.0,0.0,10.904,-7.327,0.371
98.0,6.403,0.0,0.484,0.0,0.0,10.68,0.273,0.314
98.4,6.025,0.0,-0.945,0.0,0.0,38.045,4.013,-0.31
98.8,5.647,0.0,-0.945,0.0,0.0,35.953,4.541,-0.194
99.2,6.026,0.0,0.946,0.0,0.0,33.649,5.07,0.921
99.6,6.404,0.0,0.946,0.0,0.0,31.409,-2.229,0.874
100.0,7.818,0.0,3.534,0.0,0.0,29.563,-2.319,2.019
100.4,9.231,0.0,3.534,0.0,0.0,28.084,-1.238,1.906
100.8,10.344,0.0,2.782,0.0,0.0,26.679,-0.157,1.517
101.2,11.457,0.0,2.782,0.0,0.0,25.601,-0.653,1.52
