sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
32.4,3.874,0.0,0.0,1.654,1.449,13.604,-6.957,-0.0
32.8,3.337,0.0,-1.343,2.486,2.712,13.604,-6.957,-0.602
33.2,2.8,0.0,-1.343,3.453,2.122,13.604,-6.957,-0.602
33.6,3.516,0.0,1.79,3.933,0.279,13.604,-6.957,0.996
34.0,4.231,0.0,1.79,4.084,0.476,13.604,-6.957,0.994
34.4,4.092,0.0,-0.349,4.485,1.528,1.647,-11.032,-0.114
34.8,3.953,0.0,-0.349,5.057,1.333,2.146,-11.418,-0.114
35.2,4.562,0.0,1.523,5.401,0.389,2.893,-11.804,0.855
35.6,5.171,0.0,1.523,5.494,0.074,3.822,-11.108,0.854
36.0,5.251,0.0,0.2,5.567,0.29,4.61,-10.412,0.165
36.4,5.331,0.0,0.2,5.833,1.04,5.272,-3.104,0.185
36.8,5.053,0.0,-0.694,6.471,2.149,5.855,-3.005,-0.199
37.2,4.775,0.0,-0.694,7.554,3.266,6.155,-2.247,-0.112
37.6,5.729,0.0,2.384,8.837,3.152,6.287,-1.489,1.636
38.0,6.683,0.0,2.384,10.185,3.585,19.953,-5.025,1.634
38.4,8.224,0.0,3.854,11.588,3.431,19.49,-5.752,2.255
38.8,9.766,0.0,3.854,12.526,1.256,8.38,-7.441,2.148
39.2,10.332,0.0,1.415,12.788,0.057,9.644,-6.777,0.888
39.6,10.898,0.0,1.415,12.7,-0.501,10.978,-6.668,0.958
40.0,10.246,0.0,-1.629,12.631,0.158,12.253,-6.56,-0.637
40.4,9.594,0.0,-1.629,12.841,0.892,13.092,-5.797,-0.669
40.8,10.19,0.0,1.489,13.095,0.379,13.615,-5.035,0.967
41.2,10.785,0.0,1.489,12.9,-1.354,14.154,-4.683,0.966
41.6,10.094,0.0,-1.727,12.269,-1.801,14.532,-4.33,-0.705
42.0,9.403,0.0,-1.727,11.456,-2.264,14.588,-4.45,-0.694
42.4,8.872,0.0,-1.328,10.426,-2.887,14.447,-4.571,-0.504
42.8,8.341,0.0,-1.328,9.307,-2.709,14.194,-4.952,-0.548
43.2,7.337,0.0,-2.511,8.353,-2.058,13.787,-5.334,-1.095
43.6,6.332,0.0,-2.511,7.801,-0.702,13.047,-5.299,-1.156
44.0,5.867,0.0,-1.163,7.684,0.115,12.0,-5.264,-0.466
44.4,5.402,0.0,-1.163,8.127,2.101,10.865,-5.794,-0.491
44.8,6.174,0.0,1.93,9.174,2.85,10.004,-6.324,1.099
45.2,6.946,0.0,1.93,10.385,3.206,9.688,-6.974,1.137
45.6,7.211,0.0,0.663,0.0,0.0,9.839,-7.624,0.433
46.0,7.477,0.0,0.663,0.0,0.0,10.178,-7.383,0.492
46.4,6.504,0.0,-2.431,0.0,0.0,10.279,0.068,-1.103
46.8,5.532,0.0,-2.431,0.0,0.0,10.029,-0.362,-1.014
47.2,5.765,0.0,0.583,0.0,0.0,9.804,-0.793,0.638
47.6,5.998,0.0,0.583,0.0,0.0,9.742,-0.714,0.733
48.0,5.944,0.0,-0.135,0.0,0.0,9.684,-7.845,0.201
48.4,5.89,0.0,-0.135,0.0,0.0,9.289,-6.348,0.042
48.8,6.952,0.0,2.654,0.0,0.0,25.186,-6.285,1.445
49.2,8.013,0.0,2.654,0.0,0.0,25.058,-6.108,1.446
49.6,9.27,0.0,3.143,0.0,0.0,25.256,-5.602,1.702
50.0,10.527,0.0,3.143,0.0,0.0,25.755,-5.095,1.705
