sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
28.4,0.554,0.0,0.0,1.547,4.061,25.236,-6.191,-0.0
28.8,1.591,0.0,2.591,2.96,3.004,25.236,-6.191,1.447
29.2,2.627,0.0,2.591,4.017,2.282,25.236,-6.191,1.422
29.6,3.165,0.0,1.346,4.885,2.058,25.236,-6.191,0.765
30.0,3.704,0.0,1.346,5.643,1.732,25.236,-6.191,0.764
30.4,4.31,0.0,1.515,6.257,1.339,25.236,-6.191,0.851
30.8,4.916,0.0,1.515,6.69,0.824,1.753,-10.391,0.85
31.2,5.463,0.0,1.367,6.928,0.368,2.467,-10.8,0.773
31.6,6.01,0.0,1.367,6.959,-0.212,3.563,-11.209,0.773
32.0,6.093,0.0,0.209,6.851,-0.329,4.717,-10.455,0.17
32.4,6.177,0.0,0.209,6.899,0.568,5.602,-2.49,0.19
32.8,5.949,0.0,-0.57,7.367,1.776,6.225,-2.083,-0.095
33.2,5.721,0.0,-0.57,8.36,3.187,6.595,-1.675,0.05
33.6,5.754,0.0,0.084,9.864,4.335,6.757,-1.243,0.432
34.0,5.788,0.0,0.084,11.796,5.323,16.501,-8.954,0.311
34.4,7.058,0.4,3.175,13.876,5.075,7.035,-8.503,1.81
34.8,8.328,0.8,3.175,15.509,3.094,8.009,-8.983,1.832
35.2,9.751,0.0,3.557,16.32,0.96,9.571,-8.747,2.051
35.6,11.174,0.0,3.557,16.454,-0.292,11.608,-8.511,1.957
36.0,11.351,-0.4,0.444,16.336,-0.298,13.777,-7.809,0.409
36.4,11.529,-0.4,0.444,16.011,-1.325,15.736,-7.108,0.363
36.8,10.859,-0.4,-1.674,15.445,-1.505,17.247,-6.062,-0.642
37.2,10.189,-0.4,-1.674,14.844,-1.502,18.073,-5.016,-0.634
37.6,9.702,0.0,-1.219,14.207,-1.68,18.27,-4.082,-0.467
38.0,9.214,0.0,-1.219,13.467,-2.019,17.9,-3.149,-0.416
38.4,8.458,0.0,-1.891,12.646,-2.088,17.118,-3.272,-0.78
38.8,7.701,0.0,-1.891,11.982,-1.231,16.084,-3.395,-0.834
39.2,7.747,0.0,0.115,11.501,-1.176,15.032,-3.899,0.212
39.6,7.793,0.0,0.115,11.324,0.291,14.2,-4.403,0.157
40.0,8.199,0.4,1.016,11.662,1.397,13.643,-4.818,0.69
40.4,8.606,0.8,1.016,12.396,2.275,13.415,-5.234,0.692
40.8,9.559,1.0,2.383,13.373,2.607,13.574,-5.399,1.457
41.2,10.512,1.0,2.383,14.292,1.987,14.181,-5.564,1.449
41.6,11.221,0.6,1.771,15.011,1.611,14.916,-4.379,1.035
42.0,11.929,0.2,1.771,0.0,0.0,14.916,-4.379,1.03
42.4,11.828,0.6,-0.252,0.0,0.0,14.916,-4.379,0.221
42.8,11.727,0.6,-0.252,0.0,0.0,14.916,-4.379,0.075
43.2,12.047,1.0,0.799,0.0,0.0,14.916,-4.379,0.595
43.6,12.367,1.0,0.799,0.0,0.0,14.916,-4.379,0.676
44.0,13.071,0.6,1.759,0.0,0.0,14.916,-4.379,1.136
44.4,13.774,0.2,1.759,128.883,-3.586,94.835,-8.102,1.128
44.8,13.459,0.0,-0.789,0.0,0.0,97.754,-7.258,-0.168
45.2,13.143,0.0,-0.789,0.0,0.0,100.202,-6.383,-0.161
45.6,13.141,0.0,-0.006,0.0,0.0,102.237,-5.508,0.254
46.0,13.138,0.0,-0.006,0.0,0.0,31.324,-6.62,0.229
46.4,13.179,0.0,0.103,0.0,0.0,33.336,-5.123,0.292
46.8,13.22,0.0,0.103,0.0,0.0,34.851,-4.051,0.293
47.2,13.008,0.0,-0.532,0.0,0.0,35.902,-2.978,-0.044
47.6,12.795,0.0,-0.532,0.0,0.0,36.494,-2.18,-0.046
