sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
69.2,1.203,0.0,0.0,0.537,1.131,82.21,-0.322,-0.0
69.6,1.154,0.0,-0.124,1.187,2.118,82.21,-0.322,0.01
70.0,1.104,0.0,-0.124,2.232,3.105,82.21,-0.322,0.011
70.4,1.936,0.0,2.081,3.441,2.941,82.21,-0.322,1.164
70.8,2.769,0.0,2.081,4.585,2.778,82.21,-0.322,1.153
71.2,3.828,0.0,2.647,5.444,1.517,82.21,-0.322,1.443
71.6,4.886,0.0,2.647,5.798,0.256,0.034,-11.768,1.441
72.0,4.922,0.0,0.088,5.887,0.189,1.09,-11.703,0.106
72.4,4.957,0.0,0.088,5.949,0.122,2.133,-11.638,0.106
72.8,5.17,0.0,0.533,5.966,-0.037,3.069,-10.911,0.338
73.2,5.383,0.0,0.533,5.92,-0.195,3.798,-10.184,0.338
73.6,5.417,0.0,0.083,6.05,0.843,4.47,-10.371,0.104
74.0,5.45,0.0,0.083,6.595,1.882,5.229,-3.348,0.162
74.4,5.598,0.0,0.37,7.356,1.927,5.874,-2.413,0.469
74.8,5.746,0.0,0.37,8.136,1.972,6.205,-1.478,0.592
75.2,6.106,0.0,0.9,8.895,1.821,10.959,-8.087,0.829
75.6,6.466,0.0,0.9,27.018,0.873,25.549,-8.771,0.686
76.0,6.714,0.0,0.618,27.255,0.309,6.897,-8.114,0.408
76.4,6.961,0.0,0.618,27.266,-0.254,7.276,-8.108,0.457
76.8,7.38,0.0,1.048,26.997,-1.09,7.719,-7.766,0.636
77.2,7.799,0.0,1.048,26.394,-1.926,8.193,-7.424,0.696
77.6,9.008,0.0,3.021,25.464,-2.723,8.808,-6.841,1.688
78.0,10.216,0.0,3.021,24.216,-3.519,9.672,-6.258,1.78
78.4,9.994,0.0,-0.555,22.879,-3.163,10.498,-5.661,-0.125
78.8,9.772,0.0,-0.555,21.685,-2.807,10.996,-5.065,-0.14
79.2,9.768,0.0,-0.008,20.553,-2.856,11.367,-5.249,0.19
79.6,9.765,0.0,-0.008,19.401,-2.905,11.81,-5.433,0.147
80.0,9.734,0.0,-0.079,18.177,-3.211,12.232,-5.178,0.098
80.4,9.702,0.0,-0.079,16.832,-3.518,12.539,-4.923,0.158
80.8,8.882,0.0,-2.05,15.499,-3.143,12.584,-4.718,-0.885
81.2,8.062,0.0,-2.05,14.317,-2.767,33.217,-4.645,-0.886
81.6,8.01,0.0,-0.129,13.273,-2.457,32.509,-3.739,0.07
82.0,7.959,0.0,-0.129,12.352,-2.146,31.649,-3.991,0.039
82.4,7.372,0.0,-1.467,11.522,-2.006,30.762,-4.244,-0.59
82.8,6.785,0.0,-1.467,10.747,-1.867,29.552,-3.549,-0.635
83.2,6.761,0.0,-0.061,10.186,-0.938,27.942,-2.854,0.092
83.6,6.736,0.0,-0.061,9.997,-0.01,26.12,4.671,0.068
84.0,6.864,0.0,0.319,10.203,1.045,24.192,4.986,0.324
84.4,6.991,0.0,0.319,10.832,2.1,22.432,4.089,0.566
84.8,6.691,0.0,-0.75,12.052,3.999,20.996,3.193,0.126
85.2,6.392,0.0,-0.75,0.0,0.0,19.675,-4.292,-0.064
85.6,7.851,0.0,3.65,0.0,0.0,18.695,-4.567,2.041
86.0,9.311,0.0,3.65,0.0,0.0,18.143,-3.512,1.966
86.4,10.756,0.0,3.612,0.0,0.0,17.751,-2.458,1.95
86.8,12.201,0.0,3.612,0.0,0.0,60.952,-2.49,1.955
