sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
28.4,1.675,0.0,0.0,0.164,1.772,13.15,-8.866,-0.0
28.8,1.443,0.0,-0.581,0.924,2.027,13.15,-8.866,-0.222
29.2,1.21,0.0,-0.581,1.974,3.226,13.15,-8.866,-0.219
29.6,2.286,0.0,2.69,3.243,3.117,13.15,-8.866,1.479
30.0,3.362,0.0,2.69,4.318,2.261,13.15,-8.866,1.468
30.4,3.983,0.0,1.552,5.142,1.859,13.15,-8.866,0.87
30.8,4.603,0.0,1.552,5.588,0.371,0.669,-11.152,0.87
31.2,4.776,0.0,0.431,5.529,-0.668,1.434,-11.294,0.285
31.6,4.948,0.0,0.431,5.32,-0.378,2.325,-11.436,0.285
32.0,3.857,0.0,-2.726,5.479,1.174,3.023,-11.25,-1.281
32.4,2.767,0.0,-2.726,6.224,2.553,3.211,-11.064,-1.282
32.8,4.148,0.0,3.453,7.027,1.461,3.488,-11.406,1.864
33.2,5.529,0.0,3.453,7.566,1.234,4.454,-4.539,1.878
33.6,6.117,0.0,1.469,8.173,1.801,5.623,-3.238,0.955
34.0,6.704,0.0,1.469,8.924,1.951,6.506,-1.936,1.215
34.4,6.168,0.0,-1.341,9.959,3.225,6.97,-1.092,-0.247
34.8,5.631,0.0,-1.341,11.28,3.378,10.722,-8.044,-0.439
35.2,6.756,0.0,2.811,12.33,1.871,6.862,-8.058,1.592
35.6,7.88,0.0,2.811,12.859,0.774,7.533,-8.66,1.59
36.0,8.415,0.0,1.337,13.067,0.267,8.573,-8.247,0.826
36.4,8.95,0.0,1.337,12.892,-1.142,9.662,-7.834,0.855
36.8,9.002,0.0,0.129,12.25,-2.067,10.716,-7.481,0.188
37.2,9.053,0.0,0.129,11.362,-2.374,11.648,-7.127,0.25
37.6,7.853,0.0,-3.0,10.602,-1.429,12.174,-6.593,-1.37
38.0,6.653,0.0,-3.0,10.197,-0.592,12.005,-6.059,-1.357
38.4,6.499,0.0,-0.386,9.919,-0.8,11.532,-6.422,-0.108
38.8,6.344,0.0,-0.386,9.77,0.058,11.142,-6.786,-0.077
39.2,6.746,0.0,1.003,9.854,0.36,10.843,-6.628,0.602
39.6,7.147,0.0,1.003,10.094,0.844,10.641,-6.47,0.661
40.0,7.359,0.0,0.53,10.567,1.517,10.498,-6.307,0.366
40.4,7.571,0.0,0.53,11.107,1.185,10.374,-6.144,0.421
40.8,8.294,0.0,1.806,11.412,0.341,10.492,-6.58,1.043
41.2,9.016,0.0,1.806,11.21,-1.351,11.073,-7.016,1.127
41.6,8.328,0.0,-1.721,10.614,-1.631,11.653,-6.539,-0.74
42.0,7.639,0.0,-1.721,10.04,-1.239,11.766,-6.062,-0.715
42.4,7.062,0.0,-1.442,9.6,-0.959,11.475,-5.78,-0.614
42.8,6.485,0.0,-1.442,9.31,-0.495,10.84,-5.498,-0.595
43.2,6.398,0.0,-0.219,9.107,-0.52,10.128,-6.061,-0.031
43.6,6.31,0.0,-0.219,9.168,0.825,9.607,-6.625,0.007
44.0,5.906,0.0,-1.01,9.83,2.486,9.147,0.353,-0.437
44.4,5.501,0.0,-1.01,11.081,3.768,8.618,0.12,-0.367
44.8,5.696,0.0,0.485,12.724,4.451,8.21,-0.465,0.527
45.2,5.89,0.0,0.485,14.687,5.364,8.114,-1.049,0.66
45.6,6.434,0.0,1.36,0.0,0.0,8.286,-8.279,1.113
46.0,6.978,0.0,1.36,0.0,0.0,8.684,-8.298,0.912
46.4,8.527,0.0,3.872,0.0,0.0,25.137,-7.581,2.081
46.8,10.076,0.0,3.872,0.0,0.0,26.318,-7.721,2.084
47.2,11.067,0.0,2.478,0.0,0.0,27.943,-7.262,1.361
47.6,12.058,0.0,2.478,0.0,0.0,23.301,-12.418,1.364
