sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
81.2,3.293,0.0,0.0,1.622,1.276,26.258,-7.784,-0.001
81.6,3.217,0.0,-0.19,2.176,1.494,26.258,-7.784,-0.036
82.0,3.14,0.0,-0.19,2.931,2.285,26.258,-7.784,-0.036
82.4,3.116,0.0,-0.06,3.993,3.025,26.258,-7.784,0.03
82.8,3.092,0.0,-0.06,5.21,3.057,26.258,-7.784,0.03
83.2,4.282,0.0,2.974,6.196,1.875,1.041,-11.205,1.613
83.6,5.472,0.0,2.974,6.568,-0.015,1.943,-11.551,1.611
84.0,5.65,0.0,0.445,6.386,-0.894,3.257,-11.897,0.293
84.4,5.828,0.0,0.445,6.082,-0.629,4.524,-10.962,0.293
84.8,5.676,0.0,-0.379,5.949,-0.034,5.423,-10.027,-0.129
85.2,5.524,0.0,-0.379,6.237,1.474,5.947,-2.18,-0.085
85.6,5.564,0.0,0.098,7.09,2.792,6.193,-1.544,0.294
86.0,5.603,0.0,0.098,8.379,3.652,6.276,-1.286,0.424
86.4,6.277,0.0,1.684,35.454,4.301,6.399,-1.028,1.282
86.8,6.95,0.0,1.684,37.036,3.607,18.663,-6.214,1.142
87.2,7.854,0.0,2.259,38.294,2.682,7.185,-7.711,1.277
87.6,8.758,0.0,2.259,39.279,2.247,7.962,-7.563,1.356
88.0,9.919,0.0,2.903,40.039,1.554,9.093,-7.415,1.648
88.4,11.08,0.0,2.903,40.307,-0.217,10.625,-7.25,1.688
88.8,11.424,0.0,0.86,40.029,-1.171,12.393,-7.085,0.687
89.2,11.768,0.0,0.86,39.581,-1.071,14.007,-5.792,0.652
89.6,12.688,0.0,2.3,39.057,-1.548,15.357,-4.498,1.415
90.0,13.608,0.0,2.3,38.123,-3.12,16.62,-3.522,1.447
90.4,13.029,0.0,-1.449,36.861,-3.193,17.561,-2.545,-0.484
90.8,12.449,0.0,-1.449,35.692,-2.652,18.008,-2.214,-0.497
91.2,12.716,0.0,0.668,34.57,-2.958,18.26,-1.883,0.616
91.6,12.983,0.0,0.668,33.265,-3.567,18.442,-1.326,0.613
92.0,13.195,0.0,0.529,31.727,-4.121,18.496,-0.77,0.513
92.4,13.406,0.0,0.529,30.059,-4.22,18.53,-0.798,0.525
92.8,13.251,0.0,-0.388,28.424,-3.953,18.586,-0.826,-0.042
93.2,13.095,0.0,-0.388,26.888,-3.726,18.601,-0.902,0.094
93.6,12.389,0.0,-1.766,25.553,-2.948,18.474,-0.977,-0.528
94.0,11.683,0.0,-1.766,24.383,-2.905,18.101,-1.086,-0.766
94.4,11.378,0.0,-0.761,23.149,-3.264,17.569,-1.194,-0.162
94.8,11.074,0.0,-0.761,21.781,-3.575,17.085,-1.938,-0.209
95.2,10.427,0.0,-1.616,20.358,-3.544,16.709,-2.682,-0.644
95.6,9.781,0.0,-1.616,18.945,-3.52,16.222,-2.675,-0.614
96.0,9.139,0.0,-1.604,17.541,-3.502,15.475,-2.667,-0.649
96.4,8.497,0.0,-1.604,16.179,-3.306,14.635,-3.5,-0.677
96.8,8.442,0.0,-0.137,14.779,-3.696,13.99,-4.332,0.094
97.2,8.387,0.0,-0.137,13.448,-2.954,13.534,-4.562,0.037
97.6,7.37,0.0,-2.543,12.608,-1.25,12.957,-4.792,-1.109
98.0,6.353,0.0,-2.543,12.265,-0.465,12.198,-5.689,-1.171
98.4,7.0,0.0,1.618,11.903,-1.343,11.723,-6.587,0.975
98.8,7.647,0.0,1.618,11.339,-1.476,11.646,-6.379,0.934
99.2,7.334,0.0,-0.782,10.914,-0.649,11.553,-6.172,-0.249
99.6,7.022,0.0,-0.782,10.581,-1.015,11.336,-6.386,-0.302
100.0,7.185,0.0,0.41,10.007,-1.857,11.175,-6.601,0.35
100.4,7.349,0.0,0.41,9.273,-1.813,11.081,-6.395,0.302
100.8,6.974,0.0,-0.937,8.664,-1.231,10.862,-6.189,-0.334
101.2,6.599,0.0,-0.937,8.186,-1.158,10.491,-6.38,-0.379
101.6,6.478,0.0,-0.303,7.687,-1.34,10.097,-6.571,-0.037
102.0,6.357,0.0,-0.303,7.421,0.012,9.7,-6.611,-0.054
102.4,5.927,0.0,-1.076,7.758,1.673,9.209,0.559,-0.422
102.8,5.496,0.0,-1.076,8.787,3.47,8.596,0.352,-0.323
103.2,6.189,0.0,1.731,10.309,4.144,8.117,0.145,1.336
103.6,6.881,0.0,1.731,11.938,4.001,7.987,-7.212,1.392
104.0,8.241,0.0,3.399,0.0,0.0,8.325,-7.36,2.076
104.4,9.601,0.0,3.399,0.0,0.0,9.256,-7.451,1.842
104.8,10.709,0.0,2.771,0.0,0.0,10.717,-7.543,1.512
105.2,11.817,0.0,2.771,0.0,0.0,12.628,-7.488,1.516
