sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
53.6,2.561,0.0,0.0,0.524,1.773,12.146,-7.442,-0.0
54.0,2.3,0.0,-0.651,1.418,2.696,12.146,-7.442,-0.261
54.4,2.039,0.0,-0.651,2.681,3.621,12.146,-7.442,-0.26
54.8,3.087,0.0,2.619,4.053,3.237,12.146,-7.442,1.432
55.2,4.134,0.0,2.619,5.122,2.107,12.146,-7.442,1.427
55.6,4.272,0.0,0.344,5.92,1.886,0.491,-11.506,0.24
56.0,4.41,0.0,0.344,6.669,1.855,1.279,-11.755,0.24
56.4,5.351,0.0,2.353,7.244,1.02,2.383,-12.005,1.287
56.8,6.292,0.0,2.353,7.563,0.575,3.739,-11.131,1.287
57.2,6.658,0.0,0.915,7.818,0.704,5.007,-10.257,0.539
57.6,7.024,0.0,0.915,8.07,0.555,6.175,-2.693,0.593
58.0,6.783,0.0,-0.604,8.384,1.014,7.227,-2.339,0.012
58.4,6.541,0.0,-0.604,8.783,0.983,7.88,-1.181,0.183
58.8,6.171,0.4,-0.925,9.196,1.081,44.754,-0.206,-0.132
59.2,5.801,0.8,-0.925,9.561,0.745,41.835,-1.227,-0.344
59.6,5.879,1.0,0.194,9.702,-0.038,7.276,-7.264,0.2
60.0,5.956,1.0,0.194,9.642,-0.264,7.012,-7.581,0.244
60.4,6.419,0.6,1.157,9.414,-0.875,6.983,-7.898,0.693
60.8,6.882,0.2,1.157,0.0,0.0,21.818,-3.175,0.669
61.2,6.761,0.6,-0.303,0.0,0.0,20.396,-4.077,-0.088
61.6,6.639,0.6,-0.303,0.0,0.0,19.216,-4.62,-0.016
62.0,6.224,1.0,-1.038,27.778,-2.666,18.145,-5.163,-0.397
62.4,5.809,1.0,-1.038,60.576,6.653,17.058,-5.37,-0.396
62.8,7.287,0.6,3.693,62.942,5.175,16.267,-5.576,2.05
63.2,8.764,0.2,3.693,64.71,3.665,16.018,-5.127,2.03
63.6,10.083,0.0,3.298,65.905,2.313,16.148,-4.679,1.848
64.0,11.402,0.0,3.298,66.591,1.116,16.872,-5.456,1.87
64.4,11.957,0.0,1.386,66.951,0.684,18.282,-6.234,0.916
64.8,12.511,0.0,1.386,67.13,0.213,20.225,-7.012,0.929
65.2,13.185,0.0,1.686,67.098,-0.377,22.724,-7.79,1.157
65.6,13.86,0.0,1.686,66.871,-0.755,25.805,-8.567,1.163
66.0,13.596,0.0,-0.659,66.681,-0.195,29.278,-9.345,-0.064
66.4,13.333,0.0,-0.659,66.621,-0.105,32.501,-7.839,-0.086
66.8,13.106,0.0,-0.566,66.59,-0.051,35.023,-6.333,-0.165
67.2,12.88,0.0,-0.566,66.572,-0.039,37.62,-8.666,0.058
67.6,12.65,0.0,-0.575,0.0,0.0,41.059,-10.999,0.029
68.0,12.419,0.0,-0.575,0.0,0.0,44.816,-10.715,-0.176
68.4,12.965,0.0,1.363,0.0,0.0,48.521,-10.431,0.961
68.8,13.51,0.0,1.363,0.0,0.0,76.509,-9.596,0.987
69.2,13.522,0.0,0.031,66.991,-0.029,80.133,-9.492,0.292
69.6,13.535,0.0,0.031,66.99,0.025,83.734,-9.455,0.283
70.0,13.381,0.0,-0.383,67.044,0.244,87.292,-9.419,0.042
70.4,13.228,0.0,-0.383,67.165,0.363,90.778,-9.403,0.042
70.8,12.766,0.0,-1.155,67.396,0.79,94.134,-9.387,-0.354
71.2,12.304,0.0,-1.155,67.595,0.206,96.988,-7.809,-0.37
71.6,12.544,0.0,0.6,67.42,-1.081,99.165,-6.232,0.551
72.0,12.784,0.0,0.6,0.0,0.0,99.165,-6.232,0.575
72.4,13.281,0.0,1.243,0.0,0.0,99.165,-6.232,0.913
72.8,13.778,0.0,1.243,0.0,0.0,99.165,-6.232,0.905
73.2,13.14,-0.4,-1.597,0.0,0.0,99.165,-6.232,-0.66
73.6,12.501,-0.8,-1.597,0.0,0.0,99.165,-6.232,-0.521
74.0,11.691,-1.0,-2.025,0.0,0.0,99.165,-6.232,-0.751
74.4,10.88,-1.0,-2.025,0.0,0.0,99.165,-6.232,-0.908
74.8,10.091,-1.0,-1.973,14.863,1.867,19.78,-6.881,-0.788
75.2,9.302,-1.0,-1.973,15.59,1.771,21.051,-8.081,-0.859
75.6,10.08,-0.6,1.945,15.966,0.107,38.666,-5.448,1.192
76.0,10.858,-0.2,1.945,15.613,-1.871,39.582,-6.192,1.29
76.4,10.566,-0.25,-0.73,14.683,-2.779,40.892,-6.936,-0.161
76.8,10.274,-0.25,-0.73,13.545,-2.912,42.36,-7.565,-0.22
77.2,9.243,-0.65,-2.578,12.502,-2.305,43.816,-8.195,-1.084
77.6,8.212,-0.65,-2.578,11.705,-1.676,45.052,-8.531,-1.194
78.0,7.769,-0.25,-1.108,11.043,-1.635,75.335,-3.654,-0.421
78.4,7.325,-0.2,-1.108,10.586,-0.652,74.267,-3.909,-0.401
78.8,7.485,0.0,0.4,10.401,-0.272,73.327,-4.582,0.34
79.2,7.645,0.0,0.4,10.205,-0.711,72.72,-5.255,0.35
79.6,7.734,0.0,0.222,9.846,-1.08,72.385,-5.691,0.244
80.0,7.823,0.0,0.222,9.418,-1.063,72.385,-5.691,0.238
80.4,7.274,0.0,-1.372,9.124,-0.408,72.385,-5.691,-0.566
80.8,6.725,0.0,-1.372,8.989,-0.264,72.385,-5.691,-0.571
81.2,6.165,0.0,-1.4,8.915,-0.109,72.385,-5.691,-0.587
81.6,5.605,0.0,-1.4,8.991,0.492,72.385,-5.691,-0.611
