sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
42.8,1.168,0.0,0.0,0.563,1.068,13.601,-7.972,-0.0
43.2,0.979,0.0,-0.471,1.224,2.241,13.601,-7.972,-0.161
43.6,0.791,0.0,-0.471,2.349,3.381,13.601,-7.972,-0.157
44.0,1.81,0.0,2.546,3.688,3.316,13.601,-7.972,1.414
44.4,2.828,0.0,2.546,4.882,2.653,13.601,-7.972,1.397
44.8,3.49,0.0,1.653,5.882,2.347,13.601,-7.972,0.925
45.2,4.151,0.0,1.653,6.558,1.034,13.601,-7.972,0.923
45.6,4.244,0.0,0.232,6.823,0.29,1.202,-12.412,0.181
46.0,4.337,0.0,0.232,6.88,-0.006,2.198,-11.988,0.181
46.4,4.81,0.0,1.182,6.742,-0.682,3.138,-11.565,0.677
46.8,5.283,0.0,1.182,6.298,-1.541,4.035,-10.827,0.677
47.2,5.041,0.0,-0.603,5.652,-1.685,4.683,-10.09,-0.239
47.6,4.8,0.0,-0.603,4.975,-1.702,5.114,-3.01,-0.229
48.0,3.95,0.0,-2.125,4.412,-1.11,5.378,-3.141,-0.956
48.4,3.1,0.0,-2.125,4.29,0.498,5.24,-2.697,-0.923
48.8,3.064,0.0,-0.09,4.648,1.293,4.746,-2.254,0.096
49.2,3.028,0.0,-0.09,5.276,1.847,4.266,-2.832,0.111
49.6,3.514,0.0,1.215,6.021,1.878,4.106,-3.41,0.815
50.0,4.0,0.0,1.215,6.762,1.823,45.591,-2.038,0.81
50.4,4.389,0.4,0.974,7.499,1.865,42.448,-1.858,0.664
50.8,4.779,0.8,0.974,8.434,2.807,39.389,-1.678,0.572
51.2,5.722,1.0,2.358,9.634,3.196,36.749,-2.622,1.349
51.6,6.665,1.0,2.358,10.992,3.594,34.864,-3.567,1.38
52.0,7.691,0.6,2.566,12.493,3.909,33.379,-2.649,1.41
52.4,8.718,0.2,2.566,24.769,1.334,83.779,-6.787,1.441
52.8,10.254,0.0,3.841,25.079,0.215,84.526,-5.973,2.071
53.2,11.791,0.0,3.841,24.941,-0.904,85.562,-5.16,2.157
53.6,11.54,0.4,-0.627,24.692,-0.343,86.428,-3.84,-0.076
54.0,11.289,0.8,-0.627,24.667,0.218,86.666,-2.521,-0.077
54.4,11.101,1.0,-0.47,24.731,0.104,86.415,-1.831,-0.017
