sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
35.6,1.671,0.0,0.0,0.523,1.441,33.812,-4.756,-0.0
36.0,1.432,0.0,-0.597,1.03,1.093,33.812,-4.756,-0.23
36.4,1.193,0.0,-0.597,1.398,0.746,33.812,-4.756,-0.227
36.8,1.341,0.0,0.369,1.6,0.262,33.812,-4.756,0.268
37.2,1.489,0.0,0.369,1.607,-0.222,33.812,-4.756,0.265
37.6,1.252,0.0,-0.592,1.476,-0.437,33.812,-4.756,-0.226
38.0,1.015,0.0,-0.592,1.258,-0.651,33.812,-4.756,-0.222
38.4,0.933,0.0,-0.205,0.987,-0.705,33.812,-4.756,-0.026
38.8,0.851,0.0,-0.205,0.694,-0.76,33.812,-4.756,-0.024
39.2,0.589,0.0,-0.655,0.443,-0.494,33.812,-4.756,-0.243
39.6,0.327,0.0,-0.655,0.299,-0.228,33.812,-4.756,-0.227
40.0,0.254,0.0,-0.182,0.204,-0.245,33.812,-4.756,0.047
40.4,0.181,0.0,-0.182,0.117,-0.181,33.812,-4.756,0.078
40.8,0.114,0.0,-0.167,0.058,-0.114,33.812,-4.756,0.145
41.2,0.048,0.0,-0.167,0.026,-0.048,33.812,-4.756,0.293
41.6,0.025,0.0,-0.058,0.011,-0.025,33.812,-4.756,0.79
42.0,0.001,0.0,-0.058,0.006,-0.001,33.812,-4.756,2.154
42.4,0.004,0.0,0.007,0.005,-0.004,33.812,-4.756,10.266
42.8,0.007,0.0,0.007,0.003,-0.007,33.812,-4.756,5.314
43.2,0.002,0.0,-0.012,0.001,-0.002,33.812,-4.756,6.494
43.6,0.0,0.0,-0.005,0.001,0.0,33.812,-4.756,63.564
44.0,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
44.4,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
44.8,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
45.2,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
45.6,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
46.0,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
46.4,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
46.8,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
47.2,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
47.6,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
48.0,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
48.4,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
48.8,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
49.2,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
49.6,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
50.0,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
50.4,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
50.8,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
51.2,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
51.6,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
52.0,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
52.4,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
52.8,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
53.2,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
53.6,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
54.0,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
54.4,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
54.8,0.0,0.0,0.0,0.001,0.0,33.812,-4.756,0.0
55.2,0.0,0.0,0.0,0.077,0.378,33.812,-4.756,0.0
55.6,0.0,0.0,0.0,0.303,0.756,33.812,-4.756,0.0
56.0,0.225,0.0,0.562,0.833,1.893,33.812,-4.756,0.645
56.4,0.45,0.0,0.562,1.818,3.03,33.812,-4.756,0.444
56.8,1.577,0.0,2.819,2.98,2.779,33.812,-4.756,1.57
57.2,2.705,0.0,2.819,4.041,2.528,0.699,-12.472,1.541
57.6,3.563,0.0,2.144,4.908,1.807,1.393,-12.732,1.181
58.0,4.42,0.0,2.144,5.487,1.086,2.534,-12.992,1.179
58.4,4.943,0.0,1.307,5.784,0.399,3.822,-12.086,0.741
58.8,5.466,0.0,1.307,5.806,-0.289,4.957,-11.179,0.741
59.2,5.436,0.0,-0.075,5.678,-0.347,5.895,-10.607,0.021
59.6,5.405,0.0,-0.075,5.528,-0.406,6.591,-2.824,0.062
60.0,4.811,0.0,-1.485,5.661,1.071,6.943,-2.298,-0.556
60.4,4.218,0.0,-1.485,6.385,2.549,6.846,-1.771,-0.519
60.8,5.03,0.0,2.031,7.511,3.08,6.667,-1.664,1.371
61.2,5.842,0.0,2.031,8.849,3.611,18.911,-5.899,1.361
61.6,7.412,0.4,3.925,10.066,2.477,18.422,-6.405,2.265
62.0,8.982,0.8,3.925,10.831,1.344,8.162,-7.89,2.197
62.4,9.023,0.0,0.103,11.272,0.863,9.3,-7.796,0.255
62.8,9.064,0.0,0.103,11.521,0.383,10.417,-7.702,0.131
63.2,8.75,-0.4,-0.787,11.819,1.104,11.398,-7.389,-0.277
63.6,8.435,-0.4,-0.787,12.405,1.826,12.129,-7.076,-0.273
64.0,8.905,-0.4,1.175,12.878,0.539,12.753,-6.706,0.73
64.4,9.375,-0.4,1.175,12.836,-0.749,13.417,-6.335,0.774
64.8,8.864,-0.0,-1.278,12.518,-0.842,13.849,-5.586,-0.486
65.2,8.352,0.4,-1.278,12.162,-0.936,13.777,-4.836,-0.48
65.6,8.205,0.8,-0.368,11.792,-0.911,13.396,-4.702,0.025
66.0,8.058,1.0,-0.368,11.433,-0.886,12.902,-4.567,-0.036
66.4,8.038,1.0,-0.051,11.019,-1.183,12.447,-5.06,0.154
66.8,8.017,1.0,-0.051,82.93,1.787,33.756,-0.972,0.079
67.2,7.564,1.0,-1.133,83.508,1.102,31.546,-0.398,-0.421
67.6,7.111,1.0,-1.133,83.812,0.418,29.125,-0.823,-0.458
68.0,7.139,1.0,0.069,83.734,-0.81,26.789,-1.248,0.169
68.4,7.166,0.6,0.069,32.698,0.333,24.683,-1.917,0.125
68.8,8.15,0.2,2.459,32.629,-0.681,23.047,-2.585,1.368
69.2,9.133,0.2,2.459,32.154,-1.695,21.997,-2.883,1.359
69.6,10.231,0.0,2.745,31.239,-2.88,21.482,-3.18,1.591
70.0,11.329,0.0,2.745,29.85,-4.065,21.707,-4.38,1.508
70.4,11.105,0.0,-0.562,28.488,-2.746,22.585,-5.58,0.006
70.8,10.88,0.0,-0.562,27.653,-1.427,23.659,-5.803,-0.019
71.2,11.583,0.0,1.759,27.073,-1.472,24.917,-6.025,1.006
71.6,12.287,0.0,1.759,26.475,-1.517,26.698,-7.011,1.177
72.0,12.319,0.0,0.081,25.693,-2.391,62.674,-4.24,0.258
72.4,12.352,0.0,0.081,24.562,-3.265,64.374,-7.588,0.249
72.8,12.17,0.0,-0.453,23.55,-1.797,66.777,-7.907,-0.029
73.2,11.989,0.0,-0.453,23.125,-0.328,69.236,-8.227,-0.025
73.6,12.454,0.0,1.163,23.05,-0.046,71.935,-8.828,0.862
74.0,12.919,0.0,1.163,23.088,0.237,83.64,-9.651,0.871
74.4,13.17,0.0,0.628,23.133,-0.014,87.335,-10.734,0.559
74.8,13.422,0.0,0.628,23.077,-0.265,91.349,-10.744,0.573
75.2,13.258,0.0,-0.41,22.939,-0.427,91.349,-10.744,0.028
75.6,13.094,0.0,-0.41,22.735,-0.59,91.349,-10.744,0.02
76.0,12.713,0.0,-0.952,22.585,-0.162,91.349,-10.744,-0.258
76.4,12.332,0.0,-0.952,22.606,0.266,91.349,-10.744,-0.231
76.8,12.496,0.0,0.41,22.692,0.168,91.349,-10.744,0.345
77.2,12.661,0.0,0.41,22.74,0.069,91.349,-10.744,0.614
77.6,12.742,0.0,0.203,22.732,-0.108,91.349,-10.744,0.354
78.0,12.823,0.0,0.203,22.653,-0.286,91.349,-10.744,0.274
