sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
69.6,1.822,0.0,0.0,0.396,1.625,14.812,-7.151,-0.0
70.0,1.548,0.0,-0.685,1.035,1.569,14.812,-7.151,-0.274
70.4,1.274,0.0,-0.685,1.651,1.513,14.812,-7.151,-0.272
70.8,1.647,0.0,0.932,2.47,2.578,14.812,-7.151,0.561
71.2,2.02,0.0,0.932,3.714,3.643,14.812,-7.151,0.556
71.6,3.449,0.0,3.572,4.942,2.497,14.812,-7.151,1.93
72.0,4.877,0.0,3.572,5.711,1.351,14.812,-7.151,1.923
72.4,4.898,0.0,0.052,6.242,1.304,1.77,-10.397,0.087
72.8,4.919,0.0,0.052,6.755,1.257,2.303,-10.453,0.087
73.2,5.605,0.0,1.715,7.077,0.356,3.0,-10.509,0.954
73.6,6.291,0.0,1.715,7.039,-0.546,3.872,-9.954,0.955
74.0,5.546,0.0,-1.863,7.261,1.656,4.51,-2.189,-0.85
74.4,4.801,0.0,-1.863,8.364,3.858,4.723,-2.112,-0.807
74.8,5.301,0.0,1.251,9.981,4.228,4.857,-2.035,0.913
75.2,5.801,0.0,1.251,11.746,4.597,5.138,-1.847,1.058
75.6,6.285,0.4,1.211,13.662,4.983,22.105,-7.143,1.008
76.0,6.77,0.8,1.211,15.733,5.369,6.06,-8.675,0.809
76.4,8.293,0.0,3.809,17.626,4.096,6.904,-8.481,2.086
76.8,9.817,0.0,3.809,19.009,2.823,8.346,-8.62,2.055
77.2,11.114,-0.4,3.242,19.779,1.022,10.408,-8.758,1.872
77.6,12.411,-0.4,3.242,19.827,-0.779,12.868,-8.017,1.838
78.0,12.499,-0.4,0.221,19.339,-1.666,15.308,-7.275,0.33
78.4,12.588,-0.4,0.221,18.495,-2.553,17.439,-6.292,0.358
78.8,11.934,0.0,-1.634,17.469,-2.578,19.063,-5.308,-0.575
79.2,11.281,0.0,-1.634,16.433,-2.603,19.992,-4.121,-0.564
79.6,10.154,0.0,-2.816,15.448,-2.322,20.09,-2.935,-1.235
80.0,9.028,0.0,-2.816,14.575,-2.041,19.449,-2.679,-1.244
80.4,8.963,0.0,-0.162,13.952,-1.073,18.468,-2.423,0.081
80.8,8.898,0.0,-0.162,13.717,-0.104,17.526,-3.007,0.034
81.2,8.71,0.0,-0.47,13.909,1.063,38.541,-3.421,-0.07
81.6,8.522,0.0,-0.47,14.568,2.231,37.464,-1.963,-0.122
82.0,9.822,0.0,3.252,15.273,1.294,36.026,-0.505,1.849
82.4,11.123,0.0,3.252,15.603,0.357,34.839,-0.614,1.921
82.8,11.508,0.0,0.963,15.723,0.245,34.033,-0.723,0.603
83.2,11.894,0.0,0.963,15.799,0.133,33.485,-1.137,0.734
83.6,12.16,0.0,0.666,15.802,-0.12,33.233,-1.551,0.727
84.0,12.426,0.0,0.666,15.703,-0.373,33.118,-1.284,0.48
84.4,12.435,0.0,0.023,15.568,-0.3,32.95,-1.017,0.244
84.8,12.445,0.0,0.023,15.463,-0.226,32.69,-0.805,0.226
85.2,11.877,0.0,-1.42,15.537,0.593,32.234,-0.594,-0.509
85.6,11.309,0.0,-1.42,15.938,1.412,31.617,-1.132,-0.524
86.0,11.658,0.0,0.872,16.247,0.135,31.171,-1.671,0.703
86.4,12.006,0.0,0.872,16.046,-1.142,30.915,-1.386,0.674
86.8,11.193,0.0,-2.033,15.512,-1.528,30.452,-1.102,-0.825
87.2,10.38,0.0,-2.033,14.823,-1.915,29.563,-0.88,-0.846
87.6,9.576,0.0,-2.009,14.042,-1.993,28.262,-0.658,-0.808
88.0,8.773,0.0,-2.009,13.229,-2.07,26.697,-1.168,-0.859
88.4,8.509,0.0,-0.659,12.271,-2.722,25.122,-1.677,-0.206
88.8,8.246,0.0,-0.659,11.052,-3.373,23.643,-2.173,-0.18
89.2,7.249,0.0,-2.491,9.999,-1.891,22.11,-2.668,-1.134
89.6,6.253,0.0,-2.491,9.539,-0.408,20.368,-3.117,-1.109
90.0,6.471,0.0,0.545,9.272,-0.926,18.649,-3.565,0.373
90.4,6.689,0.0,0.545,8.798,-1.445,17.296,-4.51,0.398
90.8,6.158,0.0,-1.328,8.567,0.289,16.258,-5.456,-0.553
91.2,5.626,0.0,-1.328,9.029,2.023,15.182,1.83,-0.556
91.6,5.612,0.0,-0.037,10.123,3.443,13.967,1.905,0.188
92.0,5.597,0.0,-0.037,11.784,4.863,12.79,1.608,0.314
92.4,5.85,0.0,0.634,13.758,5.007,11.78,-5.899,0.734
92.8,6.104,0.0,0.634,0.0,0.0,11.02,-6.349,0.606
93.2,6.94,0.0,2.09,0.0,0.0,10.658,-6.798,1.21
93.6,7.776,0.0,2.09,0.0,0.0,10.862,-7.502,1.152
94.0,8.655,0.0,2.197,0.0,0.0,11.689,-8.206,1.209
94.4,9.533,0.0,2.197,0.0,0.0,12.966,-7.989,1.211
94.8,10.937,0.0,3.51,0.0,0.0,14.612,-7.773,1.898
