sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
50.0,2.502,0.0,0.0,1.33,1.145,12.516,-7.391,-0.0
50.4,2.09,0.0,-1.03,1.912,1.764,12.516,-7.391,-0.447
50.8,1.678,0.0,-1.03,2.741,2.383,12.516,-7.391,-0.445
51.2,2.098,0.0,1.05,3.852,3.172,12.516,-7.391,0.617
51.6,2.518,0.0,1.05,5.278,3.96,12.516,-7.391,0.614
52.0,3.799,0.0,3.203,6.592,2.607,12.516,-7.391,1.734
52.4,5.08,0.0,3.203,7.364,1.253,0.889,-10.665,1.73
52.8,5.027,0.0,-0.134,7.815,1.006,1.618,-10.87,-0.009
53.2,4.973,0.0,-0.134,8.168,0.759,2.407,-11.076,-0.009
53.6,5.711,0.0,1.845,8.361,0.202,3.299,-10.701,1.022
54.0,6.449,0.0,1.845,8.33,-0.356,4.336,-10.326,1.023
54.4,5.898,0.0,-1.378,8.483,1.122,5.28,-2.835,-0.575
54.8,5.347,0.0,-1.378,9.228,2.6,5.891,-2.554,-0.466
55.2,5.487,0.0,0.35,10.462,3.572,6.35,-2.486,0.539
55.6,5.627,0.0,0.35,33.231,4.95,6.837,-2.418,0.541
56.0,5.635,0.4,0.019,35.186,4.825,17.387,-8.709,0.229
56.4,5.643,0.8,0.019,37.091,4.699,7.21,-8.036,0.077
56.8,7.179,1.0,3.841,38.789,3.795,7.497,-8.578,2.161
57.2,8.716,1.0,3.841,40.127,2.891,8.616,-9.121,2.164
57.6,9.285,0.6,1.423,41.1,1.976,10.017,-7.883,0.88
58.0,9.854,0.2,1.423,20.109,2.521,42.368,-0.71,0.813
58.4,11.01,0.0,2.89,20.946,1.664,41.198,-0.573,1.669
58.8,12.166,0.0,2.89,21.44,0.807,40.463,-0.577,1.701
59.2,12.417,0.4,0.627,21.649,0.24,40.011,-0.581,0.537
59.6,12.667,0.8,0.627,21.632,-0.327,39.689,-0.723,0.598
60.0,12.85,1.0,0.456,21.444,-0.612,39.51,-0.864,0.517
60.4,13.032,1.0,0.456,21.143,-0.896,39.4,-0.706,0.511
60.8,12.891,0.6,-0.352,20.811,-0.763,39.236,-0.548,0.089
61.2,12.75,0.2,-0.352,20.532,-0.63,39.067,-0.968,0.017
61.6,12.597,0.0,-0.384,20.407,0.004,39.008,-1.388,-0.032
62.0,12.443,0.0,-0.384,20.536,0.638,39.085,-1.956,-0.011
62.4,12.824,0.0,0.953,20.694,0.153,39.434,-2.525,0.684
62.8,13.206,0.0,0.953,20.658,-0.333,39.873,-1.637,0.719
63.2,12.937,0.0,-0.673,20.546,-0.224,39.979,-0.749,0.083
63.6,12.667,0.0,-0.673,20.479,-0.115,39.979,-0.749,-0.2
64.0,13.007,0.0,0.848,20.33,-0.629,39.979,-0.749,0.713
64.4,13.346,0.0,0.848,19.976,-1.142,39.979,-0.749,0.68
64.8,12.983,0.0,-0.906,19.594,-0.766,39.979,-0.749,-0.227
65.2,12.621,0.0,-0.906,19.363,-0.39,39.979,-0.749,-0.236
65.6,12.315,0.0,-0.765,19.21,-0.375,39.979,-0.749,-0.176
66.0,12.009,0.0,-0.765,19.062,-0.361,39.979,-0.749,-0.17
66.4,12.263,0.0,0.635,18.979,-0.055,39.979,-0.749,0.591
66.8,12.516,0.0,0.635,19.019,0.251,39.979,-0.749,0.556
67.2,12.932,0.0,1.04,19.001,-0.339,39.979,-0.749,0.77
67.6,13.348,0.0,1.04,18.747,-0.929,39.979,-0.749,0.783
68.0,13.415,0.0,0.168,18.419,-0.712,39.979,-0.749,0.33
68.4,13.482,0.0,0.168,18.178,-0.495,39.979,-0.749,0.333
68.8,13.662,-0.4,0.45,17.914,-0.822,39.979,-0.749,0.501
69.2,13.842,-0.8,0.45,17.52,-1.15,39.979,-0.749,0.367
69.6,13.211,0.0,-1.578,17.218,-0.36,39.979,-0.749,-0.387
70.0,12.58,0.0,-1.578,17.232,0.429,39.979,-0.749,-0.536
70.4,12.951,0.0,0.929,0.0,0.0,39.979,-0.749,0.727
70.8,13.323,0.0,0.929,0.0,0.0,39.979,-0.749,0.723
71.2,11.025,0.0,-5.745,0.0,0.0,39.979,-0.749,-2.645
71.6,8.727,0.0,-5.745,0.0,0.0,10.488,-7.439,-2.684
72.0,6.46,0.0,-5.669,0.0,0.0,10.808,-6.974,-2.669
72.4,4.192,0.0,-5.669,0.0,0.0,10.24,-7.537,-2.704
72.8,3.006,0.0,-2.966,2.032,-0.62,9.207,-8.1,-1.398
73.2,1.819,0.0,-2.966,0.0,0.0,8.04,-9.239,-1.396
73.6,3.23,0.0,3.526,0.0,0.0,7.374,-10.379,1.922
74.0,4.64,0.0,3.526,0.0,0.0,7.585,-10.807,1.93
74.4,5.87,-0.4,3.074,0.0,0.0,8.495,-11.235,1.672
74.8,7.1,-0.8,3.074,0.0,0.0,9.736,-10.001,1.678
