sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
68.0,2.463,0.0,0.0,0.171,1.989,34.614,-3.729,-0.001
68.4,2.192,0.0,-0.677,1.155,2.929,34.614,-3.729,-0.273
68.8,1.921,0.0,-0.677,2.514,3.868,34.614,-3.729,-0.272
69.2,2.885,0.0,2.409,3.629,1.705,34.614,-3.729,1.324
69.6,3.848,0.0,2.409,3.878,-0.459,34.614,-3.729,1.319
70.0,3.008,0.0,-2.101,4.116,1.651,34.614,-3.729,-0.974
70.4,2.168,0.0,-2.101,5.198,3.76,0.968,-12.584,-0.974
70.8,3.093,0.0,2.312,6.564,3.066,1.489,-12.764,1.272
71.2,4.018,0.0,2.312,7.651,2.372,2.453,-12.943,1.268
71.6,3.89,0.0,-0.32,8.629,2.517,3.447,-12.121,-0.1
72.0,3.762,0.0,-0.32,9.665,2.662,4.061,-11.299,-0.1
72.4,2.573,0.0,-2.973,11.241,5.218,4.247,-11.291,-1.403
72.8,1.384,0.0,-2.973,13.839,7.774,3.953,-11.283,-1.403
73.2,2.984,0.0,4.0,16.796,7.012,3.747,-11.32,2.159
73.6,4.584,0.0,4.0,19.448,6.249,4.196,-4.147,2.166
74.0,5.47,0.0,2.215,21.726,5.138,5.016,-3.479,1.309
74.4,6.356,0.0,2.215,23.559,4.027,5.923,-2.811,1.544
74.8,6.308,0.0,-0.119,25.137,3.865,6.984,-3.412,0.397
75.2,6.26,0.0,-0.119,26.651,3.704,26.905,-2.75,0.248
75.6,7.287,0.0,2.566,27.737,1.723,25.233,-3.341,1.489
76.0,8.313,0.0,2.566,28.03,-0.258,24.207,-3.933,1.471
76.4,9.818,0.0,3.761,27.619,-1.795,23.763,-3.715,2.1
76.8,11.322,0.0,3.761,26.593,-3.332,23.833,-3.497,2.204
77.2,11.243,0.0,-0.197,25.201,-3.63,23.944,-2.49,0.076
77.6,11.164,0.0,-0.197,23.689,-3.928,23.62,-1.483,0.073
78.0,10.572,0.0,-1.482,22.267,-3.183,22.967,-1.515,-0.556
78.4,9.979,0.0,-1.482,21.143,-2.438,22.09,-1.548,-0.541
78.8,10.363,0.0,0.961,20.195,-2.298,21.326,-2.292,0.653
79.2,10.748,0.0,0.961,19.304,-2.159,21.014,-3.036,0.664
79.6,10.837,0.0,0.222,18.183,-3.448,20.882,-2.722,0.34
80.0,10.926,0.0,0.222,16.546,-4.736,20.661,-2.409,0.301
80.4,10.045,0.0,-2.203,14.911,-3.439,20.137,-1.999,-0.939
80.8,9.163,0.0,-2.203,13.795,-2.141,19.096,-1.589,-0.928
81.2,8.623,0.0,-1.35,12.987,-1.901,17.841,-2.349,-0.528
81.6,8.083,0.0,-1.35,12.275,-1.661,16.674,-3.109,-0.561
82.0,7.494,0.0,-1.473,11.728,-1.071,15.643,-4.164,-0.585
82.4,6.904,0.0,-1.473,11.417,-0.482,14.799,1.992,-0.659
82.8,6.251,0.0,-1.635,11.636,1.576,14.039,1.383,-0.628
83.2,5.597,0.0,-1.635,12.678,3.634,13.261,0.775,-0.522
83.6,5.85,0.0,0.634,14.355,4.751,12.53,0.748,0.739
84.0,6.104,0.0,0.634,0.0,0.0,11.911,-6.488,0.67
84.4,7.601,0.0,3.742,0.0,0.0,11.463,-5.566,2.105
84.8,9.098,0.0,3.742,0.0,0.0,11.244,-4.644,2.014
85.2,10.588,0.0,3.725,0.0,0.0,30.174,-5.02,2.009
85.6,12.078,0.0,3.725,0.0,0.0,31.021,-4.549,2.013
