sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
50.4,0.332,0.0,0.0,0.757,3.74,31.555,-3.661,-0.0
50.8,1.365,0.0,2.585,2.111,3.027,31.555,-3.661,1.457
51.2,2.399,0.0,2.585,3.124,2.04,31.555,-3.661,1.422
51.6,2.819,0.0,1.049,3.866,1.668,31.555,-3.661,0.611
52.0,3.239,0.0,1.049,4.281,0.406,31.555,-3.661,0.61
52.4,3.367,0.0,0.321,4.249,-0.564,31.555,-3.661,0.229
52.8,3.495,0.0,0.321,3.758,-1.893,0.541,-12.055,0.228
53.2,2.624,0.0,-2.177,2.935,-2.222,1.019,-12.218,-1.012
53.6,1.753,0.0,-2.177,2.119,-1.753,1.215,-12.381,-1.012
54.0,1.634,0.0,-0.299,1.441,-1.634,1.29,-12.609,-0.084
54.4,1.514,0.0,-0.299,0.812,-1.514,1.409,-12.837,-0.083
54.8,0.818,0.0,-1.739,0.345,-0.818,1.419,-12.878,-0.792
55.2,0.123,0.0,-1.739,0.157,-0.123,1.166,-12.918,-0.78
55.6,0.145,0.0,0.056,0.103,-0.145,0.807,-13.016,0.296
56.0,0.167,0.0,0.056,0.041,-0.167,0.495,-13.114,0.265
56.4,0.027,0.0,-0.351,0.002,-0.027,0.263,-13.529,0.124
56.8,0.0,0.0,-0.067,0.001,0.0,0.158,-13.944,10.788
57.2,0.0,0.0,0.0,0.001,0.0,0.124,-13.882,0.0
57.6,0.0,0.0,0.0,0.001,0.0,0.064,-13.821,0.0
58.0,0.0,0.0,0.0,0.001,0.0,0.015,-13.933,0.0
58.4,0.0,0.0,0.0,0.001,0.0,0.007,-14.0,0.0
58.8,0.0,0.0,0.0,0.001,0.0,0.006,-13.996,0.0
59.2,0.0,0.0,0.0,0.001,0.0,0.004,-13.992,0.0
59.6,0.0,0.0,0.0,0.001,0.0,0.002,-13.997,0.0
60.0,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
60.4,0.0,0.0,0.0,0.001,0.0,0.001,-14.0,0.0
60.8,0.0,0.0,0.0,0.258,1.284,0.001,-14.0,0.0
61.2,0.333,0.0,0.832,0.962,2.235,0.068,-14.0,0.704
61.6,0.666,0.0,0.832,2.058,3.246,0.267,-14.0,0.556
62.0,1.582,0.0,2.29,3.442,3.674,0.673,-13.782,1.285
62.4,2.497,0.0,2.29,4.877,3.503,1.358,-13.563,1.265
62.8,3.997,0.0,3.75,6.127,2.748,2.356,-12.934,2.019
63.2,5.497,0.0,3.75,7.134,2.285,3.703,-12.304,2.015
63.6,6.228,0.0,1.827,8.109,2.592,5.147,-3.98,1.062
64.0,6.959,0.0,1.827,9.211,2.914,6.437,-2.866,1.283
64.4,6.891,0.0,-0.171,10.601,4.036,7.367,-1.514,0.455
64.8,6.822,0.0,-0.171,12.179,3.858,30.92,-4.747,0.311
65.2,7.977,0.4,2.887,13.442,2.456,30.246,-5.081,1.718
65.6,9.132,0.8,2.887,14.147,1.07,8.632,-6.933,1.703
66.0,9.691,0.0,1.397,14.418,0.281,9.702,-7.59,0.913
66.4,10.25,0.0,1.397,14.284,-0.951,11.257,-8.246,0.834
66.8,9.963,-0.4,-0.718,13.826,-1.338,12.933,-7.92,-0.214
67.2,9.676,-0.4,-0.718,13.334,-1.122,14.364,-7.594,-0.272
67.6,9.608,-0.4,-0.171,12.884,-1.125,15.385,-6.228,0.116
68.0,9.539,-0.4,-0.171,12.37,-1.447,15.832,-4.861,0.042
68.4,9.053,0.0,-1.216,11.811,-1.35,15.851,-4.644,-0.472
