sim_time,speed_x,speed_y,acc,front_vehicle_distance,front_vehicle_to_speed,rear_vehicle_distance,rear_vehicle_to_speed,Et
21.2,4.549,0.0,0.0,9.521,1.658,21.81,-6.471,-0.001
21.6,5.543,0.0,2.483,9.935,0.409,21.81,-6.471,1.355
22.0,6.536,0.0,2.483,9.848,-0.841,21.81,-6.471,1.355
22.4,6.328,0.0,-0.52,9.586,-0.468,21.81,-6.471,-0.197
22.8,6.12,0.0,-0.52,9.473,-0.096,21.81,-6.471,-0.197
23.2,4.92,0.0,-3.0,9.708,1.27,21.81,-6.471,-1.413
23.6,3.72,0.0,-3.0,10.489,2.635,21.81,-6.471,-1.415
24.0,2.52,0.0,-3.0,12.088,5.357,21.81,-6.471,-1.416
24.4,1.32,0.0,-3.0,14.775,8.079,21.81,-6.471,-1.417
24.8,0.178,0.0,-2.854,18.294,9.516,21.81,-6.471,-1.346
25.2,0.0,0.0,-0.446,22.225,9.99,21.81,-6.471,0.552
25.6,0.006,0.0,0.015,26.137,9.568,21.81,-6.471,9.769
26.0,0.012,0.0,0.015,29.88,9.146,21.81,-6.471,3.295
26.4,0.0,0.0,-0.029,33.536,9.129,21.81,-6.471,11.2
26.8,0.0,0.0,0.0,0.101,6.247,21.81,-6.471,0.0
27.2,0.0,0.0,0.0,0.101,7.092,21.81,-6.471,0.0
27.6,0.0,0.0,0.0,0.101,8.169,21.81,-6.471,0.0
28.0,0.0,0.0,0.0,0.307,9.246,10.259,-10.535,0.0
28.4,0.0,0.0,0.0,4.24,10.419,8.814,-10.238,0.0
28.8,0.0,0.0,0.0,8.699,11.592,7.249,-9.94,0.0
29.2,0.0,0.0,0.0,13.427,12.047,5.67,-10.166,0.0
29.6,1.345,0.0,3.361,18.068,11.157,4.451,-3.182,1.89
30.0,2.689,0.0,3.361,22.35,10.256,3.992,-4.071,1.842
30.4,3.927,0.0,3.096,26.293,9.46,4.406,-4.961,1.715
30.8,5.166,0.0,3.096,29.692,7.532,5.262,-3.807,1.858
31.2,5.642,0.0,1.191,32.471,6.365,5.999,-2.653,1.009
31.6,6.118,0.0,1.191,34.691,4.734,6.54,-1.87,0.999
32.0,6.36,0.0,0.604,36.305,3.338,26.869,-5.01,0.547
32.4,6.601,0.0,0.604,37.604,3.153,7.144,-7.905,0.416
32.8,7.614,0.0,2.533,38.674,2.196,7.47,-7.512,1.467
33.2,8.628,0.0,2.533,39.306,0.966,8.106,-7.427,1.429
33.6,9.59,0.0,2.404,39.456,-0.213,9.103,-7.342,1.451
34.0,10.551,0.0,2.404,38.965,-2.245,10.485,-7.426,1.404
34.4,11.555,0.0,2.508,37.652,-4.319,1.04,-2.844,1.486
34.8,12.558,0.0,2.508,35.661,-5.632,1.392,-2.809,1.56
35.2,12.873,0.0,0.788,33.284,-6.257,2.166,-3.63,0.674
35.6,13.188,0.0,0.788,30.715,-6.587,3.395,-4.452,0.666
36.0,12.574,0.0,-1.536,28.2,-5.989,4.683,-4.224,-0.545
36.4,11.959,0.0,-1.536,25.921,-5.404,5.634,-3.996,-0.562
36.8,10.983,0.0,-2.44,23.949,-4.457,6.231,-4.05,-1.029
37.2,10.007,0.0,-2.44,22.668,-1.949,6.46,-4.103,-1.011
37.6,9.395,0.0,-1.532,22.317,0.195,6.585,-5.122,-0.609
38.0,8.782,0.0,-1.532,22.816,2.302,6.873,-6.141,-0.639
38.4,7.8,0.0,-2.455,24.232,4.778,7.056,-6.19,-1.056
38.8,6.818,0.0,-2.455,0.0,0.0,6.866,0.97,-1.123
39.2,6.207,0.0,-1.529,0.0,0.0,6.534,0.132,-0.547
39.6,5.595,0.0,-1.529,0.0,0.0,6.293,-0.706,-0.447
40.0,5.728,0.0,0.332,0.0,0.0,6.189,-1.028,0.569
40.4,5.861,0.0,0.332,0.0,0.0,6.266,-8.561,0.441
40.8,7.127,0.0,3.166,0.0,0.0,6.717,-8.706,1.781
41.2,8.393,0.0,3.166,0.0,0.0,7.732,-8.851,1.713
41.6,9.729,0.0,3.339,0.0,0.0,9.298,-8.852,1.806
42.0,11.065,0.0,3.339,0.0,0.0,11.398,-8.854,1.809
