sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
2.8,rl_0,7.3384,0.0,0.0,0
3.2,rl_0,7.643619567271109,0.7630489181777733,1.9076222954444333,0
3.6,rl_0,7.948839134542219,0.7630489181777733,0.0,0
4.0,rl_0,6.548839134542218,-3.500000000000001,-10.657622295444435,0
4.4,rl_0,5.148839134542218,-3.500000000000001,0.0,0
4.8,rl_0,6.086547067271109,2.3442698318222277,14.610674579555571,0
5.2,rl_0,7.024255,2.3442698318222277,0.0,0
5.6,rl_0,6.2855904206085205,-1.8466614484786992,-10.477328200752316,0
6.0,rl_0,5.546925841217041,-1.8466614484786992,0.0,0
6.4,rl_0,5.943856985998452,0.9923278619535281,7.097473276080568,0
6.8,rl_0,6.340788130779863,0.9923278619535281,0.0,0
7.2,rl_0,7.567406349201799,3.0665455460548396,5.185544210253279,0
7.6,rl_0,8.794024567623735,3.0665455460548396,0.0,0
8.0,rl_0,9.676773965303898,2.2068734942004076,-2.14918012963608,0
8.4,rl_0,10.559523362984061,2.2068734942004076,0.0,0
8.8,rl_0,12.055458743442893,3.7398384511470795,3.8324123923666797,0
9.2,rl_0,13.551394123901725,3.7398384511470795,0.0,0
9.6,rl_0,13.354199009063244,-0.49298778709620183,-10.582065595608203,0
10.0,rl_0,13.157003894224763,-0.49298778709620183,0.0,0
10.4,rl_0,13.345009188316764,0.4700132352300024,2.4075025558155105,1
10.8,rl_0,13.533014482408765,0.4700132352300024,0.0,2
11.2,rl_0,13.151129104532304,-0.9547134446911532,-3.561816699802889,3
11.6,rl_0,12.769243726655843,-0.9547134446911532,0.0,4
12.0,rl_0,13.140798675790432,0.9288873728364733,4.709002043819066,5
12.4,rl_0,13.512353624925021,0.9288873728364733,0.0,6
12.8,rl_0,13.278829579204322,-0.5838101143017482,-3.7817437178455537,7
13.2,rl_0,13.045305533483623,-0.5838101143017482,0.0,8
13.6,rl_0,13.110867717079817,0.16390545899048536,1.869288933230584,9
14.0,rl_0,13.17642990067601,0.16390545899048536,0.0,10
14.4,rl_0,12.857846016958357,-0.796459709294135,-2.400912920711551,11
14.8,rl_0,12.539262133240703,-0.796459709294135,0.0,12
15.2,rl_0,12.304047017344935,-0.5880377897394196,0.5210547988867886,13
15.6,rl_0,12.068831901449167,-0.5880377897394196,0.0,14
16.0,rl_0,11.83482818070496,-0.5850093018605174,0.0075712196972554935,15
16.4,rl_0,11.600824459960753,-0.5850093018605174,0.0,16
16.8,rl_0,11.234649584843531,-0.9154371877930556,-0.8260697148313456,17
17.2,rl_0,10.868474709726309,-0.9154371877930556,0.0,18
17.6,rl_0,10.511855033502233,-0.8915491905601902,0.05971999308216347,19
18.0,rl_0,10.155235357278157,-0.8915491905601902,0.0,20
18.4,rl_0,9.661344339050613,-1.2347275455688589,-0.8579458875216717,21
18.8,rl_0,9.16745332082307,-1.2347275455688589,0.0,21
19.2,rl_0,8.195129145464476,-2.4308104383964846,-2.9902072320690642,21
19.6,rl_0,7.222804970105882,-2.4308104383964846,0.0,21
20.0,rl_0,6.44121269385278,-1.953980690632755,1.1920743694093239,21
20.4,rl_0,5.659620417599678,-1.953980690632755,0.0,21
20.8,rl_0,5.777371551972926,0.2943778359331195,5.620896316414686,21
21.2,rl_0,5.895122686346173,0.2943778359331195,0.0,21
21.6,rl_0,5.93382194316119,0.09674814203754156,-0.49407423473894485,21
22.0,rl_0,5.972521199976207,0.09674814203754156,0.0,21
22.4,rl_0,7.3117492686408765,3.3480701716616745,8.128305074060332,21
22.8,rl_0,8.650977337305546,3.3480701716616745,0.0,21
23.2,rl_0,9.843069425729215,2.9802302210591725,-0.9195998765062552,21
23.6,rl_0,11.035161514152884,2.9802302210591725,0.0,21
