sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
2.4,rl_0,9.136270687487105,1.1613941192626953,-8.750000000000002,0
2.8,rl_0,7.736270687487105,2.3613929748535156,0.0,0
3.2,rl_0,7.8980530103138,2.4682745933532715,9.761139517666845,0
3.6,rl_0,8.059835333140494,2.317477226257324,0.0,0
4.0,rl_0,7.542045166570247,2.5370545387268066,-4.247328058730886,0
4.4,rl_0,6.79,3.526522636413574,-1.4640937500000006,0
4.8,rl_0,6.79,3.4619832038879395,4.7002822910640445,0
5.2,rl_0,6.79,3.3929853439331055,0.0,0
5.6,rl_0,8.39,1.671302318572998,10.000000000000002,0
6.0,rl_0,8.975494995117188,0.5854949951171875,-6.34065628051758,0
6.4,rl_0,10.575494995117188,2.554327964782715,6.3406562805175755,0
6.8,rl_0,12.175494995117187,2.7379097938537598,0.0,0
7.2,rl_0,13.775494995117187,2.9350180625915527,0.0,0
7.6,rl_0,13.89,1.0433506965637207,-9.284343719482413,0
8.0,rl_0,12.49,-1.8196767568588257,-9.465656280517587,0
8.4,rl_0,11.09,-0.34333014488220215,0.0,0
8.8,rl_0,11.32868465423584,0.23868465423583984,10.241779088974,0
9.2,rl_0,9.961749997138977,-1.3669346570968628,-10.035120695829391,0
9.6,rl_0,9.920203890800476,-0.04154610633850098,8.283678442239761,0
10.0,rl_0,8.664928402900696,-1.2552754878997803,-7.585808634757996,0
10.4,rl_0,8.133766617774963,-0.5311617851257324,4.525710642337799,0
10.8,rl_0,7.602604832649231,-0.14389276504516602,0.0,0
11.2,rl_0,7.516288247108459,-0.08631658554077148,2.780282497406006,0
11.6,rl_0,7.003378357887268,-0.5129098892211914,-2.6662081480026245,0
12.0,rl_0,6.640274968147278,-0.36310338973999023,0.9362906217575073,0
12.4,rl_0,6.051202263832092,-0.5890727043151855,-1.4123082160949707,0
12.8,rl_0,7.651202263832092,1.708714485168457,13.681704401969906,0
13.2,rl_0,8.69267469882965,1.0414724349975586,-3.4907972812652566,0
13.6,rl_0,9.761296334266662,1.0686216354370117,0.16968250274658203,0
14.0,rl_0,10.225646796226501,0.46435046195983887,-3.7766948342323303,0
14.4,rl_0,10.848823370933532,0.6231765747070312,0.9926632046699524,0
14.8,rl_0,11.157504620552062,0.3086812496185303,-1.965595781803131,0
15.2,rl_0,11.54081923007965,0.3833146095275879,0.4664584994316101,0
15.6,rl_0,11.782073559761047,0.24125432968139648,-0.8878767490386963,0
16.0,rl_0,12.034055533409118,0.2519819736480713,0.06704777479171753,0
16.4,rl_0,10.634055533409118,-2.6329636573791504,-10.324887335300447,0
16.8,rl_0,9.234055533409117,-2.239912748336792,0.0,0
17.2,rl_0,7.834055533409117,-2.237456798553467,0.0,0
17.6,rl_0,6.434055533409117,-2.1826109886169434,0.0,0
18.0,rl_0,5.034055533409116,-2.064063549041748,0.0,0
18.4,rl_0,3.634055533409116,-1.8741556406021118,0.0,0
18.8,rl_0,2.2340555334091157,-1.6484345197677612,0.0,0
19.2,rl_0,2.641228451728818,0.40717291831970215,11.29483073949814,0
19.6,rl_0,3.04840137004852,1.4054594039916992,0.0,0
20.0,rl_0,4.461437239646909,1.4130358695983887,6.286643445491791,0
20.4,rl_0,5.7307357931137055,1.2692985534667969,-0.8983582258224487,0
20.8,rl_0,6.98111678600311,1.2503809928894043,-0.11823475360870361,0
21.2,rl_0,7.937905802726743,0.9567890167236328,-1.8349498510360718,0
21.6,rl_0,8.927609457969663,0.9897036552429199,0.20571649074554443,0
22.0,rl_0,9.806042685508725,0.8784332275390625,-0.6954401731491089,0
22.4,rl_0,10.761267676353452,0.9552249908447266,0.4799485206604004,0
22.8,rl_0,11.150675787925717,0.3894081115722656,-3.536355495452881,0
23.2,rl_0,11.791791453361508,0.641115665435791,1.5731722116470337,0
23.6,rl_0,12.11362124919891,0.32182979583740234,-1.9955366849899292,0
24.0,rl_0,12.63000251293182,0.5163812637329102,1.2159466743469238,0
24.4,rl_0,12.849507822990414,0.21950531005859375,-1.8554747104644775,0
24.8,rl_0,13.274010195732114,0.4245023727416992,1.2812316417694092,0
25.2,rl_0,13.619680895805356,0.3456707000732422,-0.49269795417785645,0
25.6,rl_0,13.89,0.5692801475524902,-0.4709474742412345,0
26.0,rl_0,13.89,0.7188551425933838,-1.6894944012165292,0
26.4,rl_0,12.49,0.9013755321502686,-8.750000000000002,1
26.8,rl_0,11.09,0.1599888801574707,0.0,2
27.2,rl_0,10.628297359877667,0.7654688358306885,5.864358499235422,3
27.6,rl_0,10.166594719755334,2.3598389625549316,0.0,4
28.0,rl_0,9.370160156068417,2.128753662109375,-2.092074522278653,5
28.4,rl_0,8.5737255923815,1.952049732208252,0.0,6
28.8,rl_0,9.463059046775232,2.1041932106018066,10.536050113004057,7
29.2,rl_0,10.352392501168964,3.663600444793701,0.0,8
29.6,rl_0,9.056890161171388,3.6932754516601562,-13.655223714945674,8
30.0,rl_0,7.7613878211738125,2.973696231842041,0.0,8
30.4,rl_0,7.392821410586906,3.2288856506347656,5.793349558816685,8
30.8,rl_0,6.79,3.4552011489868164,-1.4640937500000006,8
31.2,rl_0,6.79,3.4649295806884766,3.767633816168164,8
31.6,rl_0,6.79,3.4002485275268555,0.0,8
32.0,rl_0,8.39,2.5397887229919434,10.000000000000002,8
32.4,rl_0,9.99,2.2926535606384277,-4.440892098500626e-15,8
32.8,rl_0,10.223162641525269,0.23316264152526855,-8.542733490467068,8
33.2,rl_0,10.456325283050537,1.0520458221435547,0.0,8
33.6,rl_0,10.456325283050537,0.9675865173339844,0.0,8
