sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
4.4,rl_0,3.8297615904540767,1.681023120880127,2.7755575615628914e-15,3
4.8,rl_0,3.829761590454077,1.5273962020874023,0.0,4
5.2,rl_0,4.032914320468259,1.3773565292358398,1.2697045625886332,5
5.6,rl_0,4.236067050482441,1.1576943397521973,0.0,6
6.0,rl_0,5.029096019760461,1.078516960144043,3.6867264953989896,7
6.4,rl_0,5.345471752182336,0.316375732421875,-2.979082730350907,8
6.8,rl_0,4.545626799433256,0.08237385749816895,-6.976379282318468,9
7.2,rl_0,3.745781846684176,0.9168157577514648,0.0,10
7.6,rl_0,4.889285906545258,2.705228805541992,12.145931328813507,11
8.0,rl_0,6.032789966406339,1.423814296722412,0.0,12
8.4,rl_0,6.79,3.5010933876037598,-2.4143376641713785,13
8.8,rl_0,6.79,3.5333709716796875,-4.73256270996038,14
9.2,rl_0,6.79,3.2489442825317383,0.0,15
9.6,rl_0,6.79,1.7950019836425781,0.0,16
10.0,rl_0,8.39,2.070491313934326,10.000000000000002,17
10.4,rl_0,9.99,2.3095650672912598,-4.440892098500626e-15,18
10.8,rl_0,11.59,2.7760119438171387,0.0,19
11.2,rl_0,13.19,3.179572105407715,0.0,19
11.6,rl_0,12.868578615188598,-0.32142138481140137,-12.008883655071255,19
12.0,rl_0,12.547157230377197,1.2896742820739746,0.0,19
12.4,rl_0,13.340705604537142,1.3430547714233398,6.968560993570915,19
12.8,rl_0,13.439758510573519,0.09905290603637695,-4.340596675772301,19
13.2,rl_0,13.686344658784893,0.5144312381744385,0.9220827635937345,19
13.6,rl_0,13.89,0.255523681640625,-0.2683175437266705,19
14.0,rl_0,13.89,0.23436546325683594,-1.27284588259442,19
14.4,rl_0,13.89,0.5966856479644775,0.0,19
14.8,rl_0,13.89,0.775029182434082,0.0,19
15.2,rl_0,13.89,0.8675050735473633,0.0,19
15.6,rl_0,13.89,0.862401008605957,0.0,19
16.0,rl_0,13.89,0.8587956428527832,0.0,19
16.4,rl_0,13.89,0.8482506275177002,0.0,19
16.8,rl_0,13.89,0.8045330047607422,0.0,19
17.2,rl_0,13.89,0.7637753486633301,0.0,19
17.6,rl_0,13.89,0.7493181228637695,0.0,19
18.0,rl_0,13.89,0.7368240356445312,0.0,19
18.4,rl_0,13.89,0.7243704795837402,0.0,19
18.8,rl_0,13.89,0.714601993560791,0.0,19
19.2,rl_0,13.89,0.7338120937347412,0.0,19
19.6,rl_0,13.89,0.7451529502868652,0.0,19
20.0,rl_0,13.89,0.7231826782226562,0.0,19
20.4,rl_0,13.89,0.7035150527954102,0.0,19
20.8,rl_0,13.89,0.6884684562683105,0.0,19
21.2,rl_0,13.89,0.676504373550415,0.0,19
21.6,rl_0,13.89,0.7052559852600098,0.0,19
22.0,rl_0,13.89,0.6780998706817627,0.0,19
22.4,rl_0,13.89,0.8200428485870361,0.0,19
22.8,rl_0,13.89,0.9280822277069092,0.0,19
23.2,rl_0,13.89,0.9395883083343506,0.0,19
23.6,rl_0,13.89,0.8939552307128906,0.0,19
24.0,rl_0,13.89,0.791264533996582,0.0,19
24.4,rl_0,13.89,1.0104236602783203,0.0,19
24.8,rl_0,13.89,1.2528700828552246,0.0,19
25.2,rl_0,12.937796642548614,1.493478775024414,-5.951270984071166,19
25.6,rl_0,11.985593285097227,2.24080753326416,0.0,19
26.0,rl_0,11.461359797516621,2.481839179992676,2.67481168669238,19
26.4,rl_0,10.937126309936016,2.342672824859619,0.0,19
26.8,rl_0,9.537126309936015,2.49462890625,-5.473540702621215,19
27.2,rl_0,8.137126309936015,3.261937141418457,0.0,19
27.6,rl_0,7.5806906549680075,3.252573013305664,5.272277156449956,19
28.0,rl_0,6.79,2.736598014831543,-1.4640937500000006,19
28.4,rl_0,6.79,2.8175692558288574,4.941816593550047,19
28.8,rl_0,6.79,2.953671932220459,0.0,19
29.2,rl_0,8.39,2.329732894897461,10.000000000000002,19
29.6,rl_0,9.99,1.809218406677246,-4.440892098500626e-15,19
30.0,rl_0,11.59,2.4421095848083496,0.0,19
30.4,rl_0,13.19,2.759700298309326,0.0,19
30.8,rl_0,13.19,2.635817527770996,0.0,19
