sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
33.2,rl_0,1.976556635825924,0.0,1.3514318466186523,0.0,3
33.6,rl_0,1.976556635825924,0.0,1.3583755493164062,0.0,4
34.0,rl_0,2.5221783170393026,0.0,1.3640542030334473,3.410135507583617,5
34.4,rl_0,2.9376582154920614,0.0,1.038699746131897,-0.8133861422538746,6
34.8,rl_0,3.277218962638668,0.0,0.8489018678665161,-0.47449469566345215,7
35.2,rl_0,3.562282849281124,0.0,0.7126597166061401,-0.3406053781509405,8
35.6,rl_0,4.041317845313839,0.0,1.197587490081787,1.2123194336891185,9
36.0,rl_0,4.425480509727291,0.0,0.9604066610336304,-0.5929520726203924,10
36.4,rl_0,4.79825837704449,0.0,0.9319446682929993,-0.07115498185157887,11
36.8,rl_0,5.117160392730526,0.0,0.7972550392150879,-0.33672407269477733,12
37.2,rl_0,5.389139414756587,0.0,0.679947555065155,-0.29326871037483326,13
37.6,rl_0,5.6499593267133745,0.0,0.6520497798919678,-0.06974443793296703,14
38.0,rl_0,5.916888953178218,0.0,0.6673240661621094,0.038185715675354004,15
38.4,rl_0,6.18228383156567,0.0,0.6634871959686279,-0.009592175483702503,16
38.8,rl_0,6.445370484321407,0.0,0.6577166318893433,-0.014426410198215,17
39.2,rl_0,6.6986760625532185,0.0,0.6332639455795288,-0.06113171577453169,18
39.6,rl_0,6.944912148444942,0.0,0.6155902147293091,-0.04418432712555154,18
40.0,rl_0,7.187428999870113,0.0,0.6062921285629272,-0.02324521541595681,18
40.4,rl_0,7.4161840686491045,0.0,0.5718876719474792,-0.08601114153861666,18
40.8,rl_0,7.644939137428096,0.0,0.6105757355690002,0.0,18
41.2,rl_0,7.88899016472607,0.0,0.6101275682449341,0.09559974074363486,18
41.6,rl_0,8.115183688133053,0.0,0.565483808517456,-0.11160939931869063,18
42.0,rl_0,8.35739562603741,0.0,0.6055298447608948,0.10011509060859347,18
42.4,rl_0,8.597393012969784,0.0,0.5999934673309326,-0.013840943574905396,18
42.8,rl_0,8.835971547096065,0.0,0.5964463353157043,-0.0088678300380729,18
43.2,rl_0,9.074048400848202,0.0,0.5951921343803406,-0.0031355023384027625,18
43.6,rl_0,9.331580544441037,0.0,0.6438303589820862,0.1215955615043618,18
44.0,rl_0,9.589112688033872,0.0,0.7126871347427368,0.0,18
44.4,rl_0,9.91936812493115,0.0,0.8256385922431946,0.4545205831527732,18
44.8,rl_0,10.13463604542523,0.0,0.538169801235199,-0.7186719775199912,18
45.2,rl_0,10.348290205924803,0.0,0.5341354012489319,-0.010085999965669945,18
45.6,rl_0,10.561944366424376,0.0,0.5366528630256653,0.0,18
46.0,rl_0,10.79809858891278,0.0,0.5903855562210083,0.14062538743019326,18
46.4,rl_0,11.034252811401183,0.0,0.679757297039032,0.0,18
46.8,rl_0,11.331802178352172,0.0,0.7438734173774719,0.38371965289115684,18
47.2,rl_0,11.62935154530316,0.0,0.7802282571792603,0.0,18
47.6,rl_0,11.957032419174011,0.0,0.819202184677124,0.1883219182491347,18
48.0,rl_0,12.284713293044861,0.0,0.8389772176742554,0.0,18
48.4,rl_0,12.536133027999695,0.0,0.628549337387085,-0.47663211822510654,18
48.8,rl_0,12.787552762954528,0.0,0.6936177015304565,0.0,18
49.2,rl_0,13.078498173682982,0.0,0.7273635268211365,0.24703547358513323,18
49.6,rl_0,13.369443584411437,0.0,0.7515432834625244,0.0,18
50.0,rl_0,13.89,0.0,1.3241357803344727,1.4350687803756812,18
50.4,rl_0,13.89,0.0,1.2578041553497314,-3.2534775974285224,18
50.8,rl_0,13.89,0.0,1.3090453147888184,0.0,18
51.2,rl_0,13.89,0.0,1.3064156770706177,0.0,18
51.6,rl_0,13.89,0.0,1.3044397830963135,0.0,18
52.0,rl_0,13.89,0.0,1.2922347784042358,0.0,18
52.4,rl_0,13.89,0.0,1.3005291223526,0.0,18
52.8,rl_0,13.89,0.0,1.3120286464691162,0.0,18
53.2,rl_0,13.89,0.0,1.3356189727783203,0.0,18
53.6,rl_0,13.89,0.0,1.3125791549682617,0.0,18
54.0,rl_0,13.89,0.0,1.3053977489471436,0.0,18
54.4,rl_0,13.89,0.0,1.3042404651641846,0.0,18
54.8,rl_0,13.89,0.0,1.2834129333496094,0.0,18
55.2,rl_0,13.89,0.0,1.031699299812317,0.0,18
55.6,rl_0,13.89,0.0,1.0190889835357666,0.0,18
56.0,rl_0,13.89,0.0,1.0297253131866455,0.0,18
56.4,rl_0,13.780844715166905,0.0,0.9586884379386902,-0.6822205302068451,18
56.8,rl_0,13.67168943033381,0.0,1.0421392917633057,0.0,18
57.2,rl_0,12.47168943033381,0.0,1.066981315612793,-6.81777946979315,18
57.6,rl_0,11.271689430333812,0.0,1.310044765472412,0.0,18
58.0,rl_0,10.071689430333812,0.0,1.3337699174880981,0.0,18
58.4,rl_0,8.871689430333813,0.0,1.3422372341156006,0.0,18
58.8,rl_0,7.671689430333813,0.0,1.333776831626892,-5.551115123125783e-15,18
59.2,rl_0,6.471689430333813,0.0,1.3244695663452148,0.0,18
59.6,rl_0,5.271689430333812,0.0,1.3217737674713135,0.0,18
60.0,rl_0,4.071689430333812,0.0,1.2993700504302979,0.0,18
60.4,rl_0,2.871689430333812,0.0,1.3216447830200195,0.0,18
60.8,rl_0,1.671689430333812,0.0,1.2979018688201904,0.0,18
