sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
38.8,rl_0,2.688714341185243,0.0,1.3593530654907227,2.7755575615628914e-15,3
39.2,rl_0,2.6887143411852437,0.0,1.360750436782837,0.0,4
39.6,rl_0,2.793808110476326,0.0,1.3589015007019043,0.6568360580692628,5
40.0,rl_0,2.8989018797674087,0.0,1.3479952812194824,0.0,6
40.4,rl_0,2.9159542666703646,0.0,1.3433640003204346,-0.5502586399257908,7
40.8,rl_0,2.9330066535733206,0.0,1.3287405967712402,0.0,8
41.2,rl_0,2.528512369940866,0.0,1.3230681419372559,-2.6346666908463154,9
41.6,rl_0,2.1240180863084115,0.0,1.3570659160614014,0.0,10
42.0,rl_0,1.4858107275781434,0.0,1.3698556423187256,-1.4607067193613348,11
42.4,rl_0,0.8476033688478752,0.0,1.315043330192566,0.0,12
42.8,rl_0,0.3879532606708085,0.0,1.3973848819732666,1.1159828159575085,13
43.2,rl_0,0.0,0.4,-0.9681544303894043,0.44810529691411416,14
43.6,rl_0,0.00919599266496629,0.8,-1.1455802917480469,2.4821828333485922,15
44.0,rl_0,0.01839198532993258,1.2,-1.2836508750915527,0.0,16
44.4,rl_0,0.009723044390030808,1.6,-1.2796562910079956,-0.11165583503042538,17
44.8,rl_0,0.0010541034501290354,2.0,-1.2760136127471924,0.0,18
45.2,rl_0,0.3324549761191565,0.0,-1.2846288681030273,2.125436335055807,19
45.6,rl_0,0.31837194827949583,0.0,-0.03520756959915161,-2.1592743781793002,20
46.0,rl_0,0.5605184879676062,0.0,0.6053663492202759,1.6014347970485683,21
46.4,rl_0,0.8026650276557165,0.0,1.3286962509155273,-2.7755575615628914e-16,22
46.8,rl_0,1.3292385902777868,0.0,1.3164339065551758,1.7776688933372502,23
47.2,rl_0,1.855812152899857,0.0,1.3670268058776855,-5.551115123125783e-16,24
47.6,rl_0,2.391881879843827,0.0,1.3401743173599243,0.05935102701187245,24
48.0,rl_0,2.9264825668708045,0.0,1.3365017175674438,-0.009181499481200617,24
48.4,rl_0,3.4313962307349404,0.0,1.2622841596603394,-0.18554389476776179,24
48.8,rl_0,3.888648113288041,0.0,1.1431297063827515,-0.2978861331939697,24
49.2,rl_0,4.1400021400824745,0.0,0.628385066986084,-1.2868615984916703,24
49.6,rl_0,4.391356166876908,0.0,0.7055881023406982,0.0,24
50.0,rl_0,4.674294003523942,0.0,0.7073445916175842,0.19739881157875283,24
50.4,rl_0,4.949936541594621,0.0,0.6891063451766968,-0.04559561610221752,24
50.8,rl_0,5.207706603087541,0.0,0.6444251537322998,-0.11170297861099465,24
51.2,rl_0,5.455824622191544,0.0,0.6202950477600098,-0.06032526493072732,24
51.6,rl_0,5.714544352568741,0.0,0.6467993259429932,0.0662606954574596,24
52.0,rl_0,5.9732640829459385,0.0,0.6513779163360596,0.0,24
52.4,rl_0,6.234760102309342,0.0,0.6537400484085083,0.017351806163790062,24
52.8,rl_0,6.495312890090104,0.0,0.6513819694519043,-0.0058951973915088995,24
53.2,rl_0,6.753449520148393,0.0,0.6453415751457214,-0.015100985765459374,24
53.6,rl_0,7.010347184218522,0.0,0.6422441601753235,-0.0077435374259970935,24
54.0,rl_0,7.2682620611563875,0.0,0.6447871923446655,0.0063575804233551025,24
54.4,rl_0,7.526176938094253,0.0,0.6616514921188354,0.0,24
54.8,rl_0,7.788831028021927,0.0,0.6566352248191833,0.029620081186298997,24
55.2,rl_0,8.04891889957344,0.0,0.6502196788787842,-0.016038864851003476,24
55.6,rl_0,8.300300487555617,0.0,0.6284539699554443,-0.05441427230835072,24
56.0,rl_0,8.544889792479628,0.0,0.6114732623100281,-0.04245176911353843,24
56.4,rl_0,8.7819312658683,0.0,0.5926036834716797,-0.04717394709586875,24
56.8,rl_0,9.01448114780342,0.0,0.5813747048377991,-0.02807244658470376,24
57.2,rl_0,9.245152577437514,0.0,0.5766785740852356,-0.01174032688140425,24
57.6,rl_0,9.475824007071608,0.0,0.5840282440185547,0.0,24
58.0,rl_0,9.715682610549086,0.0,0.5996465086936951,0.05741983652114424,24
58.4,rl_0,9.945876416243665,0.0,0.5754845142364502,-0.0604049861431144,24
58.8,rl_0,9.112742172774082,0.0,0.5763688087463379,-6.6458003072760174,24
59.2,rl_0,8.279607929304499,0.0,1.1405901908874512,0.0,24
59.6,rl_0,7.651931464652249,0.0,1.1303738355636597,1.2841111176083386,24
60.0,rl_0,7.024255,0.0,0.9773497581481934,0.0,24
60.4,rl_0,6.79,0.0,1.2294749021530151,2.458884154076557,24
60.8,rl_0,6.555745,0.0,0.8804742097854614,0.0,24
61.2,rl_0,6.79,0.0,0.8853228688240051,2.9281875000000013,24
61.6,rl_0,7.0135111951828,0.0,0.5587779879570007,-0.06714878010750103,24
62.0,rl_0,7.237036004066467,0.0,0.5588120222091675,8.508563041909056e-05,24
62.4,rl_0,7.460190691947937,0.0,0.5578867197036743,-0.0023132562637306897,24
62.8,rl_0,7.68361879825592,0.0,0.5585702657699585,0.0017088651657060083,24
63.2,rl_0,7.907046904563903,0.0,0.5601061582565308,0.0,24
