sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
52.8,rl_0,3.7873042404760957,0.0,0.8184815645217896,0.0,3
53.2,rl_0,3.7873042404760957,0.0,0.7767459750175476,0.0,4
53.6,rl_0,4.082747226964438,0.0,0.7386074662208557,1.8465186655521382,5
54.0,rl_0,4.301455885182822,0.0,0.5467716455459595,-0.47958955168723727,6
54.4,rl_0,4.723151642095053,0.0,1.0542393922805786,1.2686693668365445,7
54.8,rl_0,5.048721176396811,0.0,0.8139238357543945,-0.6007888913154569,8
55.2,rl_0,5.38904865385195,0.0,0.8508186936378479,0.09223714470862898,9
55.6,rl_0,5.6768606484045625,0.0,0.7195299863815308,-0.3282217681407906,10
56.0,rl_0,5.948705273877585,0.0,0.6796115636825562,-0.09979605674743652,11
56.4,rl_0,6.200618678342306,0.0,0.6297835111618042,-0.1245701313018821,12
56.8,rl_0,6.456065517674887,0.0,0.6386170983314514,0.022083967924119152,13
57.2,rl_0,6.711512357007467,0.0,0.6454746723175049,0.0,14
57.6,rl_0,6.79,0.0,0.6487003564834595,-1.1059949771252964,15
58.0,rl_0,6.868487642992533,0.0,0.645336389541626,0.0,15
58.4,rl_0,7.127694486368693,0.0,0.6480171084403992,1.129495002397668,15
58.8,rl_0,7.374638389338053,0.0,0.6173597574234009,-0.07664337754249573,15
59.2,rl_0,7.618128608454264,0.0,0.6087255477905273,-0.021585524082184948,15
59.6,rl_0,7.861618827570475,0.0,0.6109843850135803,0.0,15
60.0,rl_0,8.114318202723062,0.0,0.6317484378814697,0.057557225227350406,15
60.4,rl_0,8.363523529757058,0.0,0.6230133175849915,-0.021837800741192348,15
60.8,rl_0,8.60013697027067,0.0,0.5915336012840271,-0.07869929075240423,15
61.2,rl_0,8.831579135645425,0.0,0.5786054134368896,-0.03232046961785251,15
61.6,rl_0,9.05727600931028,0.0,0.5642421841621399,-0.03590807318687439,15
62.0,rl_0,9.282972882975136,0.0,0.5741745233535767,0.0,15
62.4,rl_0,9.515418957460914,0.0,0.581115186214447,0.04218250513077226,15
62.8,rl_0,9.747865031946693,0.0,0.6051371693611145,0.0,15
63.2,rl_0,9.977872823465859,0.0,0.5750194787979126,-0.015239268541333839,15
63.6,rl_0,10.207880614985024,0.0,0.5781158208847046,0.0,15
64.0,rl_0,10.09529430515796,0.0,0.581113338470459,-2.141213133413933,15
64.4,rl_0,9.982707995330896,0.0,0.6296637058258057,0.0,15
64.8,rl_0,8.782707995330895,0.0,0.6258629560470581,-6.7963355635808576,15
65.2,rl_0,7.582707995330895,0.0,1.3221842050552368,5.551115123125783e-15,15
65.6,rl_0,7.303481497665448,0.0,1.327359914779663,5.754834389590957,15
66.0,rl_0,6.79,0.0,0.954284131526947,-1.4640937500000062,15
66.4,rl_0,6.79,0.0,1.1618536710739136,3.20925936040905,15
66.8,rl_0,6.79,0.0,0.6889458298683167,0.0,15
67.2,rl_0,7.035775270462036,0.0,0.6144381761550903,1.5360954403877247,15
67.6,rl_0,7.257235016822815,0.0,0.553649365901947,-0.15197202563285717,15
68.0,rl_0,7.48083080291748,0.0,0.5589894652366638,0.013350248336790882,15
68.4,rl_0,7.7044265890121455,0.0,0.5617929697036743,0.0,15
68.8,rl_0,7.931425728797912,0.0,0.5674978494644165,0.021270960569380604,15
69.2,rl_0,8.158424868583678,0.0,0.5757662057876587,0.0,15
