sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
37.6,rl_0,1.2030940947251743,0.0,1.3319401741027832,-1.3877787807814457e-15,3
38.0,rl_0,1.203094094725174,0.0,1.3306341171264648,0.0,4
38.4,rl_0,1.2828513782088178,0.0,1.3292911052703857,0.4984830217727748,5
38.8,rl_0,1.3626086616924615,0.0,1.3349899053573608,0.0,6
39.2,rl_0,1.3275223217587342,0.0,1.3277572393417358,-0.7177726463585693,7
39.6,rl_0,1.2924359818250069,0.0,1.3183794021606445,0.0,8
40.0,rl_0,1.2512518472152865,0.0,1.323533296585083,-0.03811121672495643,9
40.4,rl_0,1.2100677126055661,0.0,1.3183097839355469,0.0,10
40.8,rl_0,0.7996024356517405,0.0,1.3046406507492065,-2.3080071396506576,11
41.2,rl_0,0.3891371586979149,0.0,-0.20588845014572144,0.0,12
41.6,rl_0,0.0,0.4,-1.0728493928909302,0.133300739099442,13
42.0,rl_0,0.0,0.8,-1.1586132049560547,2.432107241861968,14
42.4,rl_0,0.001667106185653795,1.2,-1.2857732772827148,0.010419413660336217,15
42.8,rl_0,0.00333421237130759,1.6,-1.2862330675125122,0.0,16
43.2,rl_0,0.0006033449168579604,2.0,-1.2862166166305542,-0.027487335250646398,17
43.6,rl_0,0.0,2.4,-1.2849096059799194,0.01329701585994793,18
44.0,rl_0,0.0,2.8,-1.2855231761932373,0.003770905730362252,19
44.4,rl_0,0.0,3.2,-1.2857643365859985,0.0,20
44.8,rl_0,0.0,3.6,-1.2857643365859985,0.0,21
45.2,rl_0,0.0,4.0,-1.2857643365859985,0.0,22
45.6,rl_0,0.0,4.4,-1.2857643365859985,0.0,23
46.0,rl_0,0.0,4.8,-1.2857643365859985,0.0,24
46.4,rl_0,0.0,5.2,-1.2857643365859985,0.0,25
46.8,rl_0,0.0,5.6,-1.2857643365859985,0.0,26
47.2,rl_0,0.0,6.0,-1.2857643365859985,0.0,27
