sim_time,state,agent_action,agent_reard,agent_id,agent_speed,agent_waiting,agent_jeck,agent_collision
75.2,[-0.564 -1.     0.    -0.949  0.163 -0.173  0.021],0.7331875562667847,-11.713091949535647,rl_0,3.050614607792732,0.0,0.0,3
75.6,[-0.564 -1.     0.    -0.91   0.187 -0.173  0.021],0.7136132717132568,-11.713091949535647,rl_0,3.050614607792732,0.0,0.0,5
76.0,[-0.525 -1.     0.069 -0.869  0.177 -0.173  0.021],0.6867501735687256,-12.023018772846365,rl_0,3.3253146772202222,0.0,1.7168754339218133,7
76.4,[-0.497 -1.     0.048 -0.83   0.173 -0.173  0.021],0.4838325083255768,-11.287967045491914,rl_0,3.518847680550453,0.0,-0.5072941631078715,9
76.8,[-0.468 -1.     0.051 -0.795  0.142 -0.959 -0.095],0.5074660181999207,-11.030584585840652,rl_0,3.721834087830421,0.0,0.05908377468585857,11
77.2,[-0.439 -1.     0.051 -0.766  0.111 -0.935 -0.12 ],0.695469081401825,-10.8232752428016,rl_0,3.924820495110389,0.0,0.0,13
77.6,[-0.401 -1.     0.066 -0.74   0.127 -0.904 -0.149],0.6630534529685974,-10.5835770778439,rl_0,4.190041876297828,0.0,0.38896858692169245,15
78.0,[-0.364 -1.     0.066 -0.71   0.142 -0.873 -0.131],0.6700348258018494,-10.283360288241457,rl_0,4.455263257485267,0.0,2.7755575615628914e-15,17
78.4,[-0.475 -1.    -0.194 -0.673  0.182 -0.854 -0.037],0.6866438984870911,-19.563595781546532,rl_0,3.678076913642617,0.0,-6.515048281438061,19
78.8,[-0.586 -1.    -0.194 -0.628  0.222 -0.849 -0.008],0.6823447346687317,-11.865489631063996,rl_0,2.9008905697999667,0.0,0.0,21
79.2,[-0.757 -1.    -0.3   -0.561  0.38  -0.854  0.051],0.7777413725852966,-14.483569669939017,rl_0,1.7008905697999666,0.0,-2.6425853509834365,22
79.6,[-0.928 -1.    -0.3   -0.458  0.537 -0.876  0.141],0.6800707578659058,-14.308346773921137,rl_0,0.5008905697999664,0.0,0.0,22
80.0,[-1.    -1.    -0.125 -0.319  0.682 -0.914  0.181],-1.2084506750106812,-30.636572407202255,rl_0,0.0,0.4,4.369433938750211,22
80.4,[-1.    -1.     0.    -0.154  0.79  -0.948  0.119],-1.5071425437927246,-28.77827059095162,rl_0,0.0,0.8,3.1305660612497896,22
80.8,[-1.    -1.     0.     0.03   0.856 -0.967  0.056],-1.3900221586227417,-26.81818181818182,rl_0,0.0,1.2,0.0,22
81.2,[-1.    -1.     0.     0.229  0.921 -0.979  0.054],-1.3434500694274902,-26.81818181818182,rl_0,0.0,1.6,0.0,22
81.6,[-1.    -1.     0.     0.433  0.903 -0.991  0.051],-1.3032394647598267,-26.81818181818182,rl_0,0.0,2.0,0.0,22
82.0,[-1.    -1.     0.    -0.996  0.596 -0.999  0.018],-1.3146839141845703,-26.81818181818182,rl_0,0.0,2.4,0.0,23
82.4,[-1.    -1.     0.    -0.996  0.654 -1.     0.   ],-1.5479390621185303,-26.81818181818182,rl_0,0.0,2.8,0.0,25
82.8,[-1.    -1.     0.    -0.996  0.713 -1.     0.   ],-1.5819382667541504,-26.81818181818182,rl_0,0.0,3.2,0.0,27
83.2,[-1.    -1.     0.    -0.877  0.75  -1.     0.   ],-1.5516419410705566,-26.81818181818182,rl_0,0.0,3.6,0.0,29
83.6,[-1.    -1.     0.    -0.703  0.786 -1.     0.   ],-1.519871711730957,-26.81818181818182,rl_0,0.0,4.0,0.0,31
