sim_time,state,agent_action,agent_reard,agent_id,agent_speed,agent_waiting,agent_jeck,agent_collision
62.4,[-0.716 -1.     0.067 -0.933  0.196 -1.     0.   ],0.6703417301177979,-13.353797371984083,rl_0,1.990536692047119,0.0,1.6758543252944942,3
62.8,[-0.677 -1.     0.067 -0.891  0.176 -1.     0.   ],0.716084361076355,-12.519174980800184,rl_0,2.258673384094238,0.0,0.0,5
63.2,[-0.638 -1.     0.069 -0.862  0.085 -1.     0.   ],0.6879614591598511,-12.239464455278066,rl_0,2.5338579677581787,0.0,0.044049322605134444,7
63.6,[-0.599 -1.     0.069 -0.853 -0.007 -1.     0.   ],0.6950798034667969,-12.089867655831089,rl_0,2.8090425514221193,0.0,0.0,9
64.0,[-0.57  -1.     0.051 -0.861 -0.06  -1.     0.   ],0.7079097032546997,-11.582930069980115,rl_0,3.012306002643925,0.0,-0.44950707776334475,11
64.4,[-0.541 -1.     0.051 -0.88  -0.114 -0.979 -0.105],0.7843184471130371,-11.030713670720091,rl_0,3.2155694538657302,0.0,0.0,13
64.8,[-0.603 -1.    -0.109 -0.906 -0.118 -0.956 -0.098],0.7978993058204651,-14.520821579022588,rl_0,2.7810593273422595,0.0,-3.986084860907976,15
65.2,[-0.665 -1.    -0.109 -0.933 -0.122 -0.935 -0.091],-0.07905912399291992,-11.603491259395106,rl_0,2.3465492008187887,0.0,0.0,17
65.6,[-0.749 -1.    -0.147 -0.957 -0.097 -0.921 -0.032],-0.5457514524459839,-12.269037753654159,rl_0,1.7598032003740944,0.0,-0.9514742120076469,19
66.0,[-0.833 -1.    -0.148 -0.976 -0.072 -0.921  0.027],-1.4781802892684937,-12.551887072209164,rl_0,1.168531084666697,0.0,-0.028288220391894936,21
66.4,[-0.914 -1.    -0.142 -0.99  -0.043 -0.932  0.073],-1.4237902164459229,-12.97344290777188,rl_0,0.5990149980883278,0.0,0.135975182056427,23
66.8,[-0.996 -1.    -0.142 -0.995 -0.002 -0.953  0.119],-1.4033727645874023,-23.031851989732637,rl_0,0.029498911509958647,0.4,0.0,25
67.2,[-0.986 -1.     0.016 -0.996 -0.007 -0.974  0.064],-1.4531354904174805,-17.643427672521838,rl_0,0.09503049784077687,0.8,3.969047955682421,27
67.6,[-0.977 -1.     0.016 -0.998 -0.011 -0.982  0.01 ],-1.432971477508545,-13.256082488988644,rl_0,0.1605620841715951,0.0,0.0,29
68.0,[-0.995 -1.    -0.031 -1.    -0.003 -0.986  0.023],-1.4385682344436646,-21.001364925822052,rl_0,0.03667331951974953,0.4,-1.1838771936416486,31
68.4,[-1.    -1.    -0.009 -1.     0.    -0.992  0.03 ],-1.4224791526794434,-26.877607864037987,rl_0,0.0,0.8,0.5450965320756002,33
68.8,[-1.    -1.     0.    -1.     0.    -0.997  0.017],-1.425355076789856,-26.828689102280237,rl_0,0.0,1.2,0.22920824699843456,35
69.2,[-1.    -1.     0.    -1.     0.    -1.     0.004],-1.4273416996002197,-26.81818181818182,rl_0,0.0,1.6,0.0,37
69.6,[-1. -1.  0. -1.  0. -1.  0.],-1.427642583847046,-26.81818181818182,rl_0,0.0,2.0,0.0,39
70.0,[-1. -1.  0. -1.  0. -1.  0.],-1.4277065992355347,-26.81818181818182,rl_0,0.0,2.4,0.0,41
70.4,[-1. -1.  0. -1.  0. -1.  0.],-1.4277065992355347,-26.81818181818182,rl_0,0.0,2.8,0.0,43
70.8,[-1. -1.  0. -1.  0. -1.  0.],-1.4277065992355347,-26.81818181818182,rl_0,0.0,3.2,0.0,45
71.2,[-1. -1.  0. -1.  0. -1.  0.],-1.4277065992355347,-26.81818181818182,rl_0,0.0,3.6,0.0,47
71.6,[-1. -1.  0. -1.  0. -1.  0.],-1.4277065992355347,-26.81818181818182,rl_0,0.0,4.0,0.0,49
72.0,[-1. -1.  0. -1.  0. -1.  0.],-1.4277065992355347,-26.81818181818182,rl_0,0.0,4.4,0.0,51
