sim_time,state,agent_action,agent_reard,agent_id,agent_speed,agent_waiting,agent_jeck,agent_collision
111.2,[-0.454 -1.     0.    -0.902  0.11  -0.386 -0.016],0.714634895324707,-10.926825024175635,rl_0,3.8230873765674778,0.0,0.0,3
111.6,[-0.454 -1.     0.    -0.875  0.128 -0.386 -0.016],0.695698618888855,-10.926825024175635,rl_0,3.8230873765674778,0.0,0.0,5
112.0,[-0.415 -1.     0.067 -0.846  0.126 -0.386 -0.016],0.6733018755912781,-11.219364244421175,rl_0,4.092408126803989,0.0,1.6832546889781974,7
112.4,[-0.388 -1.     0.047 -0.818  0.129 -0.967 -0.115],0.47199344635009766,-10.511182569132513,rl_0,4.281205505344029,0.0,-0.503271073102951,9
112.8,[-0.348 -1.     0.071 -0.793  0.09  -0.937 -0.158],0.711859941482544,-10.24261744342623,rl_0,4.5659494819370465,0.0,0.5996662378311146,11
113.2,[-0.307 -1.     0.071 -0.778  0.051 -0.896 -0.202],0.7126977443695068,-9.880868833606577,rl_0,4.850693458530064,0.0,0.0,13
113.6,[-0.266 -1.     0.072 -0.766  0.056 -0.853 -0.189],0.7197248339653015,-9.587915329016479,rl_0,5.1385833921161845,0.0,0.01966223120689059,15
114.0,[-0.225 -1.     0.072 -0.752  0.062 -0.812 -0.176],0.7450645565986633,-9.294807183091974,rl_0,5.426473325702305,0.0,0.0,17
114.4,[-0.182 -1.     0.074 -0.73   0.14  -0.779 -0.121],0.7435774207115173,-2.806280896085495,rl_0,5.723904293986911,0.0,0.05963146686553955,19
114.8,[-0.14  -1.     0.074 -0.69   0.218 -0.758 -0.066],0.8289365172386169,-2.1813589187165565,rl_0,6.021335262271518,0.0,0.0,21
115.2,[-0.087 -1.     0.093 -0.637  0.249 -0.738 -0.114],1.1209443807601929,-1.4446097731035827,rl_0,6.392785,0.0,0.4626173090242214,23
115.6,[-0.034 -1.     0.093 -0.578  0.279 -0.707 -0.163],1.2786202430725098,-0.6222547176470794,rl_0,6.764234737728482,0.0,0.0,25
116.0,[-0.087 -1.    -0.093 -0.509  0.337  0.152  0.405],1.377686858177185,-12.622955807511758,rl_0,6.392785,0.0,-4.6431217216060245,27
116.4,[-0.14  -1.    -0.093 -0.427  0.395  0.057  0.441],1.198383092880249,-8.689322711941166,rl_0,6.021335262271518,0.0,0.0,29
116.8,[-0.074 -1.     0.115 -0.348  0.314 -0.032  0.358],1.149695634841919,-13.620499766062714,rl_0,6.481213516208285,0.0,5.195799947907808,31
117.2,[-0.008 -1.     0.115 -0.286  0.234 -0.103  0.275],1.1840921640396118,-7.753141980712747,rl_0,6.941091770145053,0.0,0.0,33
117.6,[ 0.041 -1.     0.086 -0.244  0.147 -0.159  0.228],0.8592989444732666,-7.508697350541395,rl_0,7.284811347934359,0.0,-0.725991725921632,34
118.0,[ 0.056 -1.     0.027 -0.219  0.077 -0.207  0.197],0.2707756459712982,-7.72598977427415,rl_0,7.393121606322878,0.0,-1.471308246254921,34
118.4,[ 0.004 -1.    -0.091 -0.203  0.059 -0.251  0.197],-0.0651787519454956,-9.422679945714833,rl_0,7.027178058145159,0.0,-2.9640862910389862,34
118.8,[-0.048 -1.    -0.091 -0.192  0.042 -0.295  0.198],0.37646424770355225,-8.03799669196496,rl_0,6.66123450996744,0.0,0.0,34
119.2,[-0.067 -1.    -0.033 -0.874  0.071 -0.336  0.169],0.5104145407676697,-8.596822121221681,rl_0,6.528052523792782,0.0,1.454759762519131,35
119.6,[-0.086 -1.    -0.033 -0.86   0.052 -0.371  0.139],0.053900837898254395,-8.309117163820513,rl_0,6.394870537618124,0.0,0.0,37
120.0,[-0.115 -1.    -0.05  -0.843  0.099 -0.406  0.17 ],0.20299354195594788,-8.544198686101232,rl_0,6.196515191291962,0.0,-0.4073335009469048,39
120.4,[-0.143 -1.    -0.05  -0.816  0.146 -0.447  0.2  ],0.45658552646636963,-8.712911975984488,rl_0,5.998159844965799,0.0,0.0,41
120.8,[-0.102 -1.     0.071 -0.791  0.075 -0.483  0.12 ],0.7149069309234619,-10.254374288793285,rl_0,6.284122617335184,0.0,3.0269882418471727,43
121.2,[-0.094 -1.     0.014 -0.781  0.02  -0.503  0.057],0.13689354062080383,-8.783731847495787,rl_0,6.338880033583505,0.0,-1.4450334757566463,45
121.6,[-0.1   -1.    -0.01  -0.782 -0.037 -0.519  0.086],0.3258330821990967,-8.487876567831556,rl_0,6.298452829194122,0.0,-0.5949038789856531,47
122.0,[-0.106 -1.    -0.01  -0.797 -0.093 -0.541  0.115],0.6064391732215881,-8.223157647688453,rl_0,6.2580256248047395,0.0,0.0,49
122.4,[-0.195 -1.    -0.155 -0.807 -0.001 -0.571  0.151],0.7250382900238037,-11.882731895591995,rl_0,5.637993679289716,0.0,-3.622529632035254,51
122.8,[-0.283 -1.    -0.155 -0.797  0.092 -0.609  0.187],0.6250708103179932,-9.710613624875435,rl_0,5.017961733774692,0.0,0.0,53
123.2,[-0.251 -1.     0.056 -0.771  0.142 -0.641  0.097],0.5652431845664978,-15.073718398352876,rl_0,5.244059007601291,0.0,5.28830762088514,55
123.6,[-0.219 -1.     0.056 -0.733  0.193 -0.652  0.008],0.8218058347702026,-9.250344174585573,rl_0,5.47015628142789,0.0,0.0,57
124.0,[-0.162 -1.     0.099 -0.703  0.079 -0.65  -0.03 ],0.9855084419250488,-9.069880059980116,rl_0,5.86435965819791,0.0,1.0506631433963798,59
124.4,[-0.126 -1.     0.063 -0.697 -0.025 -0.64  -0.058],0.629389226436615,-8.846403318584427,rl_0,6.1161153487725555,0.0,-0.8902980387210879,61
124.8,[-0.109 -1.     0.03  -0.708 -0.078 -0.629 -0.039],0.5571446418762207,-8.526598485486165,rl_0,6.236751958848951,0.0,-0.8194942531140614,63
125.2,[-0.092 -1.     0.03  -0.732 -0.131 -0.623 -0.019],0.704626202583313,-8.100144019365615,rl_0,6.357388568925347,0.0,0.0,65
125.6,[-0.162 -1.    -0.123 -0.752 -0.049 -0.622  0.017],0.7340580224990845,-11.769105555384282,rl_0,5.864931404911396,0.0,-3.8318360880646662,67
126.0,[-0.233 -1.    -0.123 -0.753  0.033 -0.63   0.054],0.6494612693786621,-9.349770537268347,rl_0,5.3724742408974455,0.0,0.0,69
126.4,[-0.198 -1.     0.06  -0.753 -0.03  -0.638  0.019],0.6000884771347046,-13.353303296655813,rl_0,5.612509631751327,0.0,4.578078467923952,71
126.8,[-0.164 -1.     0.06  -0.767 -0.093 -0.639 -0.016],0.7159989476203918,-8.678971546814948,rl_0,5.8525450226052085,0.0,0.0,73
127.2,[-0.221 -1.    -0.099 -0.777 -0.001 -0.641  0.036],0.7444822788238525,-6.7233749028052365,rl_0,5.454889894489516,0.0,-3.985565743559838,75
127.6,[-0.278 -1.    -0.099 -0.767  0.091 -0.655  0.087],0.6371831297874451,-4.204692065482707,rl_0,5.057234766373823,0.0,0.0,77
128.0,[-0.242 -1.     0.063 -0.737  0.175 -0.668  0.031],0.6261889934539795,-6.960849040205835,rl_0,5.307710363755415,0.0,4.050817034358028,79
128.4,[-0.206 -1.     0.063 -0.689  0.259 -0.669 -0.025],0.9208395481109619,-3.1533585565908986,rl_0,5.558185961137007,0.0,0.0,81
128.8,[-0.138 -1.     0.118 -0.623  0.328 -0.658 -0.072],1.183776617050171,-9.067406289710071,rl_0,6.031696607957076,0.0,1.3939690589904796,83
129.2,[-0.071 -1.     0.118 -1.     0.    -0.637 -0.119],1.4262384176254272,-8.196810148140795,rl_0,6.505207254777145,0.0,0.0,84
129.6,[-0.083 -1.    -0.021 -1.     0.    -0.034 -0.061],-0.21500247716903687,-10.730075564019078,rl_0,6.41920626390953,0.0,-3.4969477355480225,84
130.0,[-0.095 -1.    -0.021 -1.     0.    -0.017 -0.09 ],-0.06873500347137451,-8.371883593835584,rl_0,6.333205273041915,0.0,0.0,84
