sim_time,state,agent_action,agent_reard,agent_id,agent_speed,agent_waiting,agent_jeck,agent_collision
75.2,[-0.861 -1.     0.    -0.964  0.098 -0.422 -0.029],0.7271729111671448,-13.82985292973134,rl_0,0.9709897851443299,0.0,0.0,3
75.6,[-0.861 -1.     0.    -0.94   0.115 -0.422 -0.029],0.7769501209259033,-13.82985292973134,rl_0,0.9709897851443299,0.0,0.0,5
76.0,[-0.816 -1.     0.079 -0.922  0.048 -0.422 -0.029],0.7845145463943481,-14.279772277722625,rl_0,1.2847956037020691,0.0,1.9612863659858704,7
76.4,[-0.776 -1.     0.071 -0.919 -0.016 -0.422 -0.029],0.7071239948272705,-13.209017968918479,rl_0,1.5676452016329774,0.0,-0.19347637891769381,9
76.8,[-0.757 -1.     0.033 -0.926 -0.053 -0.422 -0.029],0.7197967171669006,-12.87155747346177,rl_0,1.7000019248918214,0.0,-0.9405804667004011,11
77.2,[-0.738 -1.     0.033 -0.942 -0.09  -0.422 -0.029],0.7944140434265137,-12.203560074593277,rl_0,1.8323586481506655,0.0,0.0,13
77.6,[-0.792 -1.    -0.094 -0.963 -0.093 -0.422 -0.029],0.8009065985679626,-14.3652981556889,rl_0,1.456902571573068,0.0,-3.1738299989777605,15
78.0,[-0.846 -1.    -0.094 -0.983 -0.077 -0.422 -0.029],-0.1567050814628601,-12.472047495197145,rl_0,1.0814464949954703,0.0,0.0,17
78.4,[-0.923 -1.    -0.135 -0.996 -0.039 -0.422 -0.029],-0.561252236366272,-12.997421960517013,rl_0,0.5412985570852872,0.0,-1.0293241333286591,19
78.8,[-1.    -1.    -0.135 -1.    -0.    -0.422 -0.029],-1.504446029663086,-25.790963118355876,rl_0,0.0011506191751040618,0.4,0.0,21
79.2,[-1.    -1.    -0.    -1.     0.    -0.422 -0.029],-1.4665725231170654,-29.087854549459976,rl_0,0.0,0.8,3.368733242094244,23
79.6,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.4573256969451904,-26.818192161341866,rl_0,0.0,1.2,0.007191369844400386,25
80.0,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,1.6,0.0,27
80.4,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,2.0,0.0,29
80.8,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,2.4,0.0,31
81.2,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,2.8,0.0,33
81.6,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,3.2,0.0,35
82.0,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,3.6,0.0,37
82.4,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,4.0,0.0,39
82.8,[-1.    -1.     0.    -1.     0.    -0.422 -0.029],-1.456225872039795,-26.81818181818182,rl_0,0.0,4.4,0.0,41
