sim_time,state,agent_action,agent_reard,agent_id,agent_speed,agent_waiting,agent_jeck,agent_collision
73.2,[-0.812 -1.     0.311 -0.923  0.281 -1.     0.   ],-1.277459979057312,-25.538266836132617,rl_0,1.315818290320246,0.0,7.765114314501537,3
73.6,[-0.773 -1.     0.068 -0.858  0.298 -1.     0.   ],0.6781129837036133,-20.57134966520986,rl_0,1.5870634838016913,0.0,-6.069831855242504,5
74.0,[-0.733 -1.     0.07  -0.789  0.315 -1.     0.   ],0.699317455291748,-12.918617845248336,rl_0,1.8667904659183905,0.0,0.05301117897033719,7
74.4,[-0.695 -1.     0.067 -0.721  0.29  -1.     0.   ],0.6646767854690552,-12.648937372723976,rl_0,2.1326611801060125,0.0,-0.08660167455673273,9
74.8,[-0.654 -1.     0.072 -0.659  0.263 -1.     0.   ],0.7199629545211792,-12.35813032898658,rl_0,2.4206463619144842,0.0,0.13821542263031117,11
75.2,[-0.613 -1.     0.072 -0.607  0.204 -1.     0.   ],0.7536503076553345,-12.06118185403524,rl_0,2.708631543722956,0.0,0.0,13
75.6,[-0.57  -1.     0.075 -0.568  0.143 -1.     0.   ],0.7520591616630554,-11.756274046356397,rl_0,3.0094552083881783,0.0,0.08024051785469055,15
76.0,[-0.529 -1.     0.073 -0.541  0.105 -0.952 -0.079],0.7251230478286743,-11.4606646115278,rl_0,3.299504427519648,0.0,-0.06734028458595387,17
76.4,[-0.492 -1.     0.065 -0.521  0.068 -0.93  -0.122],0.649116039276123,-11.202696041580428,rl_0,3.559150843230097,0.0,-0.19001752138137762,19
76.8,[-0.457 -1.     0.061 -0.5    0.118 -0.898 -0.165],0.6075392365455627,-10.950280237457111,rl_0,3.802166537848322,0.0,-0.10394200682640187,20
77.2,[-0.424 -1.     0.058 -0.468  0.169 -0.864 -0.134],0.5828192830085754,-10.711592586347017,rl_0,4.035294251051752,0.0,-0.06179988384246715,20
77.6,[-0.39  -1.     0.058 -0.423  0.232 -0.837 -0.104],0.6029865145683289,-10.473538033136364,rl_0,4.268421964255182,0.0,0.0,20
78.0,[-0.351 -1.     0.069 -0.365  0.292 -0.814 -0.104],0.6873798370361328,-10.20734237916627,rl_0,4.5433738990696355,0.0,0.26140138506889343,20
78.4,[-0.312 -1.     0.069 -0.294  0.337 -0.791 -0.104],0.8180735111236572,-4.706084155023017,rl_0,4.818325833884089,0.0,0.0,20
78.8,[-0.26  -1.     0.091 -0.215  0.375 -0.769 -0.088],0.9113131165504456,-4.003746949643169,rl_0,5.182851080504267,0.0,0.5598331987857808,20
79.2,[-0.208 -1.     0.091 -0.127  0.407 -0.752 -0.072],1.0505642890930176,-3.176044460078236,rl_0,5.547376327124445,0.0,0.0,20
79.6,[-0.141 -1.     0.117 -0.033  0.431 -0.736 -0.063],1.1678509712219238,-2.2779334174603143,rl_0,6.014516715613214,0.0,0.6413446366786979,20
80.0,[-0.074 -1.     0.117 -0.227  0.387 -0.736 -0.063],1.3478670120239258,-8.22078083722087,rl_0,6.481657104101984,0.0,0.0,20
80.4,[ 0.004 -0.943  0.137 -0.158  0.228  1.     0.331],1.3672606945037842,-7.718815708775656,rl_0,7.028561381903498,0.0,0.4985243082046509,20
80.8,[ 0.071 -0.886  0.118 -0.116  0.145 -0.696 -0.066],1.1757339239120483,-7.276271872396762,rl_0,7.498854951468317,0.0,-0.4788169264793418,20
81.2,[ 0.105 -1.     0.059 -0.091  0.078 -0.678 -0.094],0.5861238837242126,-7.426332589283871,rl_0,7.733304504958002,0.0,-1.4740251004695892,20
81.6,[ 0.117 -1.     0.021 -0.076  0.06  -0.655 -0.111],0.2139151394367218,-7.077862755519703,rl_0,7.818870560732691,0.0,-0.9305218607187249,20
82.0,[ 0.127 -1.057  0.017 -0.064  0.043 -0.63  -0.117],0.17058894038200378,-6.812580949686176,rl_0,7.8871061368854924,0.0,-0.10831549763679615,20
82.4,[ 0.131 -1.057  0.007 -0.057  0.026 -0.603 -0.121],0.06842947006225586,-6.780419627046609,rl_0,7.914477924910395,0.0,-0.2553986757993676,20
82.8,[ 0.131 -1.     0.    -0.052  0.012 -0.573 -0.147],0.0022826194763183594,-6.771913835414283,rl_0,7.915390972700923,0.0,-0.16536712646484375,20
83.2,[ 0.126 -0.943 -0.008 -0.059 -0.067 -0.537 -0.17 ],-0.08347618579864502,-6.930358849264708,rl_0,7.882000498381465,0.0,-0.21439701318741178,20
83.6,[ 0.124 -0.886 -0.003 -0.082 -0.146 -0.506 -0.108],-0.029397428035736084,-6.909122164890022,rl_0,7.87024152716717,0.0,0.13519689440727456,20
84.0,[ 0.123 -0.857 -0.003 -0.119 -0.183 -0.848 -0.088],0.21130794286727905,-7.003434588617702,rl_0,7.858482555952876,0.0,0.0,20
84.4,[ 0.167 -1.     0.077 -0.167 -0.244 -0.82  -0.161],0.7743085622787476,-7.422838840796374,rl_0,8.168205980864375,0.0,2.009264975786207,21
84.8,[ 0.206 -1.     0.069 -0.227 -0.286 -0.78  -0.194],0.6864065527915955,-6.284052887377669,rl_0,8.442768601981014,0.0,-0.21975502371787692,23
85.2,[ 0.244 -1.057  0.066 -0.295 -0.328 -0.733 -0.226],0.6633771657943726,-5.874848774778666,rl_0,8.708119468298763,0.0,-0.05757346749305503,25
85.6,[ 0.279 -1.114  0.061 -0.364 -0.284 -0.686 -0.191],0.6060828566551208,-5.555272926655107,rl_0,8.950552610960811,0.0,-0.14323577284813815,27
86.0,[ 0.24  -1.114 -0.067 -0.418 -0.203 -0.652 -0.119],0.5462536811828613,-7.892407988452762,rl_0,8.681411333549478,0.0,-3.1973401254586253,29
86.4,[ 0.202 -1.057 -0.067 -0.469 -0.232 -0.632 -0.055],0.755456268787384,-6.044920050428013,rl_0,8.412270056138146,0.0,0.0,31
86.8,[ 0.158 -1.    -0.077 -0.524 -0.259 -0.627  0.011],0.7631688714027405,-6.297557001289903,rl_0,8.103834004663442,0.0,-0.24559233789607227,33
87.2,[ 0.114 -1.029 -0.077 -0.572 -0.163 -0.632  0.031],0.7780271768569946,-6.713761892887225,rl_0,7.795397953188738,0.0,0.0,35
87.6,[ 0.072 -1.    -0.072 -0.598 -0.069 -0.641  0.049],0.7638746500015259,-7.187833462626772,rl_0,7.506146773501978,0.0,0.11990544867465092,37
88.0,[ 0.031 -1.    -0.072 -0.615 -0.09  -0.652  0.05 ],0.7220492362976074,-7.4224437301819055,rl_0,7.216895593815218,0.0,0.0,39
88.4,[ 0.024 -1.    -0.013  0.055  0.269 -0.661  0.034],0.7551289200782776,-7.966886802746241,rl_0,7.165561490045835,0.0,1.4869817244836048,40
88.8,[ 0.016 -1.    -0.013  0.117  0.279 -0.662 -0.023],1.20514976978302,-7.5769146571504296,rl_0,7.114227386276452,0.0,0.0,40
89.2,[ 0.086 -1.     0.122  0.176  0.251 -0.647 -0.117],1.2183732986450195,-9.347892596742124,rl_0,7.60157670573446,0.0,3.3667713951711917,40
89.6,[ 0.144 -1.     0.102  0.229  0.222 -0.618 -0.134],1.0215836763381958,-6.713339868788271,rl_0,8.010210176269737,0.0,-0.49197405576706377,40
90.0,[ 0.194 -1.     0.087  0.276  0.196 -0.587 -0.145],0.8704321980476379,-6.339100384153216,rl_0,8.358383055488792,0.0,-0.3778786957263913,40
90.4,[ 0.237 -1.     0.075  0.323  0.223 -0.549 -0.194],0.7543790340423584,-6.0202373082223115,rl_0,8.660134669105735,0.0,-0.29013291001319663,40
90.8,[ 0.291 -1.     0.094  0.375  0.245 -0.5   -0.248],0.9425930976867676,-5.663912507404369,rl_0,9.037171908180442,0.0,0.4705351591110185,40
91.2,[ 0.345 -1.     0.094  0.421  0.161  0.127 -0.19 ],1.1157335042953491,-5.235861793297113,rl_0,9.414209147255148,0.0,0.0,40
91.6,[ 0.376 -1.     0.054  0.449  0.089  0.172 -0.213],0.5363584756851196,-5.2237704811949115,rl_0,9.628752537529197,0.0,-1.015586555004111,40
92.0,[ 0.382 -1.     0.011  0.464  0.047 -0.313 -0.581],0.10601714253425598,-5.205815227508948,rl_0,9.671159394542899,0.0,-1.0758533328771636,40
92.4,[ 0.37  -1.    -0.021  0.471  0.014 -0.196 -0.466],-0.20702099800109863,-5.1811013661383925,rl_0,9.58835099534246,0.0,-0.7825953513383888,40
92.8,[ 0.344 -1.    -0.045  0.466 -0.059 -0.105 -0.342],-0.45423442125320435,-5.457549313667869,rl_0,9.406657226841178,0.0,-0.6180335581302598,40
93.2,[ 0.314 -1.    -0.053  0.445 -0.13  -0.043 -0.216],-0.5289015769958496,-5.551883431039748,rl_0,9.195096596042838,0.0,-0.1866678893566176,40
93.6,[ 0.283 -1.    -0.053  0.408 -0.193  0.008 -0.237],-0.39382779598236084,-5.713587813687619,rl_0,8.983535965244497,0.0,0.0,40
94.0,[ 0.268 -1.    -0.028  0.357 -0.263  0.064 -0.265],-0.2748687267303467,-5.85268008120638,rl_0,8.873588474552358,0.0,0.6350821256637551,40
94.4,[ 0.249 -1.    -0.032  0.298 -0.25   0.112 -0.161],-0.3177974820137024,-5.904996024243001,rl_0,8.746469481746876,0.0,-0.10732188820838928,40
94.8,[ 0.233 -1.    -0.029  0.243 -0.237  0.136 -0.058],-0.28705012798309326,-6.022236832910558,rl_0,8.631649430553638,0.0,0.07686838507652283,40
95.2,[ 0.217 -1.    -0.029  0.192 -0.218  0.137  0.047],-0.2544454336166382,-6.1453057343629585,rl_0,8.5168293793604,0.0,0.0,40
95.6,[ 0.205 -1.    -0.02   1.    -0.242  0.115  0.15 ],-0.19960856437683105,-6.296279702715985,rl_0,8.436985953609668,0.0,0.21860390901565774,40
96.0,[ 0.194 -1.    -0.02   0.974 -0.199  0.076  0.195],0.3283870816230774,-6.386571465696592,rl_0,8.357142527858935,0.0,0.0,40
96.4,[ 0.209 -1.     0.026  0.928 -0.216  0.029  0.228],0.2609623670578003,-6.534602749211773,rl_0,8.461527474682056,0.0,1.151427328586585,40
96.8,[ 0.209 -1.     0.001  0.878 -0.225 -0.018  0.196],0.009301602840423584,-6.33711906731479,rl_0,8.465248115818225,0.0,-0.6291519105434462,40
97.2,[ 0.215 -1.     0.011  0.829 -0.216 -0.058  0.161],0.10796737670898438,-6.227723583786419,rl_0,8.50843506650182,0.0,0.24666443467140642,40
97.6,[ 0.215 -1.    -0.001  0.782 -0.204 -0.098  0.191],-0.009208738803863525,-6.240124906017227,rl_0,8.504751570980273,0.0,-0.29294028878212863,40
98.0,[ 0.214 -1.    -0.002  0.741 -0.165 -0.144  0.221],-0.020381510257720947,-6.250973658453921,rl_0,8.496598966877185,0.0,-0.027931928634639114,40
98.4,[ 0.205 -1.    -0.016  0.708 -0.122 -0.193  0.218],-0.1574949026107788,-6.362172014597389,rl_0,8.433601005832873,0.0,-0.3427834808826469,40
98.8,[ 0.192 -1.    -0.023  0.684 -0.096 -0.242  0.217],-0.23055636882781982,-6.454550675070452,rl_0,8.341378458301746,0.0,-0.1826536655425981,40
99.2,[ 0.176 -1.    -0.027  0.666 -0.068 -0.282  0.146],-0.27035951614379883,-6.57687312828604,rl_0,8.233234651844226,0.0,-0.09950786828994973,40
99.6,[ 0.158 -1.    -0.032  0.66   0.017 -0.307  0.077],-0.31556862592697144,-6.568961460477015,rl_0,8.107007201473438,0.0,-0.11302277445792708,40
100.0,[ 0.136 -1.    -0.039  0.674  0.105 -0.322  0.056],-0.3943940997123718,-6.73474819071183,rl_0,7.9492495615884895,0.0,-0.19706368446350542,40
100.4,[ 0.127 -1.    -0.014  0.697  0.105 -0.332  0.027],-0.1438896656036377,-6.86400561051733,rl_0,7.891693695347034,0.0,0.6262610852718342,40
100.8,[ 0.117 -1.    -0.019  0.721  0.106 -0.33  -0.044],-0.18597298860549927,-6.863496352657995,rl_0,7.817304499904835,0.0,-0.1052083075046506,40
101.2,[ 0.104 -1.    -0.023  0.744  0.102  0.16  -0.107],-0.22890424728393555,-6.956783190530357,rl_0,7.72574280099126,0.0,-0.10732814669609514,40
101.6,[ 0.083 -1.    -0.037  0.767  0.102  0.184 -0.113],-0.36600375175476074,-7.1269904801878345,rl_0,7.579341300289356,0.0,-0.34274876117705855,40
102.0,[ 0.064 -1.    -0.033  0.781  0.026  0.214 -0.152],-0.32716864347457886,-7.238584720845862,rl_0,7.448473842899525,0.0,0.09708777070045471,40
102.4,[ 0.038 -1.    -0.045  0.779 -0.047  0.252 -0.187],-0.45016777515411377,-7.591533095645764,rl_0,7.26840673283788,0.0,-0.3074978291988384,40
102.8,[ 0.027 -1.    -0.021 -0.561  0.383  0.292 -0.172],-0.20564782619476318,-7.5784476582928395,rl_0,7.186147602359974,0.0,0.6112998723983742,41
103.2,[ 0.015 -1.    -0.021 -0.48   0.335  0.329 -0.157],1.2661937475204468,-7.5874381950161425,rl_0,7.103888471882069,0.0,0.0,43
103.6,[ 0.083 -1.     0.119 -0.415  0.249  0.895 -0.181],1.1888272762298584,-9.534116675225254,rl_0,7.579419382374012,0.0,3.486187756061554,45
