sim_time,state,agent_action,agent_reard,agent_id,agent_speed,agent_waiting,agent_jeck,agent_collision
52.8,[-0.92  -1.    -0.029 -0.936  0.159 -1.     0.   ],-0.2937734127044678,-14.35596808729796,rl_0,0.5600906349182129,0.0,-0.7344335317611694,3
53.2,[-0.971 -1.    -0.09  -0.903  0.133 -1.     0.   ],-0.8991245031356812,-15.07222411227456,rl_0,0.2004408336639404,0.0,-1.5133777260780334,5
53.6,[-0.929 -1.     0.075 -0.882  0.06  -1.     0.   ],-1.357995629310608,-17.70422561356193,rl_0,0.5,0.0,4.120056047439575,7
54.0,[-0.966 -1.    -0.066 -0.869  0.057 -1.     0.   ],-0.6614295244216919,-17.06482891406933,rl_0,0.23542819023132322,0.0,-3.525818600654602,9
54.4,[-0.929 -1.     0.066 -0.861  0.015 -1.     0.   ],-1.3615657091140747,-16.496698325636775,rl_0,0.5,0.0,3.3071476221084595,11
54.8,[-0.929 -1.     0.    -0.859 -0.001 -1.     0.   ],-1.2644798755645752,-15.031613676741525,rl_0,0.5,0.0,-1.6535738110542297,13
55.2,[-0.929 -1.     0.    -0.861 -0.017 -1.     0.   ],-1.3288986682891846,-14.365499085788302,rl_0,0.5,0.0,0.0,15
55.6,[-0.929 -1.     0.    -0.867 -0.036 -1.     0.   ],-1.3493132591247559,-14.22957172659953,rl_0,0.5,0.0,0.0,17
56.0,[-0.929 -1.     0.    -0.875 -0.036 -1.     0.   ],-1.3786920309066772,-14.215140558544133,rl_0,0.5,0.0,0.0,19
56.4,[-0.929 -1.     0.    -0.883 -0.036 -1.     0.   ],-1.3857783079147339,-14.199023553703762,rl_0,0.5,0.0,0.0,21
56.8,[-0.929 -1.     0.    -0.891 -0.036 -1.     0.   ],-1.3924217224121094,-14.180906980096436,rl_0,0.5,0.0,0.0,23
57.2,[-0.929 -1.     0.    -0.899 -0.036 -1.     0.   ],-1.398559808731079,-14.160394110499865,rl_0,0.5,0.0,0.0,25
57.6,[-0.929 -1.     0.    -0.907 -0.036 -1.     0.   ],-1.4042218923568726,-14.13697583420249,rl_0,0.5,0.0,0.0,27
58.0,[-0.929 -1.     0.    -0.915 -0.036 -1.     0.   ],-1.409433126449585,-14.109987829498923,rl_0,0.5,0.0,0.0,29
58.4,[-0.929 -1.     0.    -0.923 -0.036 -1.     0.   ],-1.4142202138900757,-14.078546535291284,rl_0,0.5,0.0,0.0,31
58.8,[-0.929 -1.     0.    -0.931 -0.036 -1.     0.   ],-1.4186105728149414,-14.04145057648673,rl_0,0.5,0.0,0.0,33
59.2,[-0.929 -1.     0.    -0.939 -0.036 -1.     0.   ],-1.4226332902908325,-13.997023748730633,rl_0,0.5,0.0,0.0,35
59.6,[-0.929 -1.     0.    -0.947 -0.036 -1.     0.   ],-1.426321029663086,-13.94285470906635,rl_0,0.5,0.0,0.0,37
60.0,[-0.929 -1.     0.    -0.955 -0.036 -1.     0.   ],-1.429704189300537,-13.875344331177626,rl_0,0.5,0.0,0.0,39
60.4,[-0.929 -1.     0.    -0.954  0.047 -1.     0.   ],-1.4328100681304932,-14.309253246753247,rl_0,0.5,0.0,0.0,41
60.8,[-0.929 -1.     0.    -0.934  0.129 -1.     0.   ],-1.3699616193771362,-14.309253246753247,rl_0,0.5,0.0,0.0,43
61.2,[-0.929 -1.     0.    -0.897  0.202 -1.     0.   ],-1.083932638168335,-14.309253246753247,rl_0,0.5,0.0,0.0,45
61.6,[-0.93  -1.    -0.002 -0.844  0.275 -1.     0.   ],-0.020879149436950684,-14.318298966911232,rl_0,0.49164834022521975,0.0,-0.05219787359237657,47
62.0,[-0.931 -1.    -0.002 -0.778  0.313 -1.     0.   ],0.3037554621696472,-14.326254839866191,rl_0,0.4832966804504395,0.0,0.0,49
62.4,[-0.884 -1.     0.082 -0.706  0.328 -1.     0.   ],0.8207230567932129,-14.877471151514733,rl_0,0.8115859031677246,0.0,2.104005515575408,51
62.8,[-0.841 -1.     0.075 -0.635  0.301 -1.     0.   ],0.7503019571304321,-13.692822141151568,rl_0,1.1117066860198974,0.0,-0.1760527491569519,53
63.2,[-0.803 -1.     0.068 -0.571  0.277 -0.989 -0.06 ],0.6764054298400879,-13.418055458694354,rl_0,1.3822688579559326,0.0,-0.18474131822586032,54
63.6,[-0.766 -1.     0.064 -0.51   0.267 -0.973 -0.083],0.6392569541931152,-13.152685696537379,rl_0,1.6379716396331787,0.0,-0.09287118911743136,54
