sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
26.0,rl_0,1.6957808243311268,0.0,0.2012481838464737,-2.77494672849239,3
26.4,rl_0,1.2517893477723443,0.0,0.2020675390958786,0.0,4
26.8,rl_0,1.3332117184445702,0.0,0.20355592668056488,3.283836545193802,5
27.2,rl_0,1.4146340891167961,0.0,0.20520851016044617,0.0,6
27.6,rl_0,1.4967699869916282,0.0,0.20533974468708038,0.004459545016288757,7
28.0,rl_0,1.5789058848664603,0.0,0.20546944439411163,0.0,7
28.4,rl_0,1.661002384071096,0.0,0.20524124801158905,-0.0002462416887283325,7
28.8,rl_0,1.7430009468839012,0.0,0.20499640703201294,-0.0006121024489394444,7
29.2,rl_0,1.825217597131475,0.0,0.20554162561893463,0.0013630464673036746,7
29.6,rl_0,1.905673353318914,0.0,0.2011393904685974,-0.011005587875842493,7
30.0,rl_0,1.9866980418011986,0.0,0.20256172120571136,0.003555826842784049,7
30.4,rl_0,2.0677227302834833,0.0,0.20401574671268463,1.3877787807814457e-15,7
30.8,rl_0,2.1501681550786342,0.0,0.2061135619878769,0.008879601955413818,7
31.2,rl_0,2.232613579873785,0.0,0.20824746787548065,0.0,7
31.6,rl_0,2.316138265971884,0.0,0.2088117152452469,0.006745383143424988,7
32.0,rl_0,2.399662952069983,0.0,0.20937567949295044,0.0,7
32.4,rl_0,2.4836947485253664,0.0,0.21007949113845825,0.0031694397330278568,7
32.8,rl_0,2.56772654498075,0.0,0.21078123152256012,0.0,7
33.2,rl_0,2.6522546812341066,0.0,0.21132034063339233,0.0031021237373335397,7
33.6,rl_0,2.7302302523896547,0.0,0.19493892788887024,-0.04095353186130413,7
34.0,rl_0,2.808171878700003,0.0,0.19485406577587128,-0.000212155282497406,7
34.4,rl_0,2.8861135050103517,0.0,0.20407576858997345,0.0,7
34.8,rl_0,2.967733453159079,0.0,0.20404987037181854,0.022989511489868164,7
35.2,rl_0,3.0493442162320465,0.0,0.20402690768241882,-5.740672349985321e-05,7
35.6,rl_0,3.1309470220849365,0.0,0.20400701463222504,-4.973262548446655e-05,7
36.0,rl_0,3.212541125659689,0.0,0.20398525893688202,-5.4389238357543945e-05,7
36.4,rl_0,3.294288055543646,0.0,0.20436732470989227,0.0009551644325256348,7
36.8,rl_0,3.376034985427603,0.0,0.20476625859737396,0.0,7
37.2,rl_0,3.454058311824545,0.0,0.19505831599235535,-0.02327252179384065,7
37.6,rl_0,3.5320312901780455,0.0,0.19493244588375092,-0.0003146752715121881,7
38.0,rl_0,3.610022197608694,0.0,0.194977268576622,0.00011205673217662415,7
38.4,rl_0,3.687982301358923,0.0,0.1949002593755722,-0.0001925230026234015,7
