sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
69.6,rl_0,1.195844548381071,0.0,0.2051410973072052,-0.12126346984328851,3
70.0,rl_0,1.1764423932061447,0.0,0.20602329075336456,0.0,4
70.4,rl_0,1.2592373515591873,0.0,0.2069873958826065,0.6387319595498042,5
70.8,rl_0,1.3420323099122298,0.0,0.20792095363140106,0.0,6
71.2,rl_0,1.425507261894728,0.0,0.20868737995624542,0.004249960184098123,7
71.6,rl_0,1.5089822138772262,0.0,0.20869451761245728,0.0,8
72.0,rl_0,1.5924611355290663,0.0,0.20869730412960052,2.481043338692368e-05,8
72.4,rl_0,1.6759400571809064,0.0,0.2088572084903717,0.0,8
72.8,rl_0,1.7595466817841778,0.0,0.2090165615081787,0.0007981434464454651,8
73.2,rl_0,1.8431533063874492,0.0,0.2091275304555893,0.0,8
73.6,rl_0,1.9233306612000713,0.0,0.20044338703155518,-0.021432936191558005,8
74.0,rl_0,2.0035080160126935,0.0,0.20124472677707672,0.0,8
74.4,rl_0,2.084336629055525,0.0,0.20207153260707855,0.004070363938808719,8
74.8,rl_0,2.1651652420983565,0.0,0.20425240695476532,0.0,8
75.2,rl_0,2.2492126132474195,0.0,0.21011842787265778,0.02011723816394695,8
75.6,rl_0,2.3332599843964825,0.0,0.21042001247406006,0.0,8
76.0,rl_0,2.417543699883009,0.0,0.21070928871631622,0.0014771521091472284,8
76.4,rl_0,2.5018274153695357,0.0,0.21119441092014313,0.0,8
76.8,rl_0,2.5864981318936597,0.0,0.21167679131031036,0.0024187564849842413,8
77.2,rl_0,2.671168848417784,0.0,0.21178364753723145,0.0,8
77.6,rl_0,2.7559204782471904,0.0,0.21187907457351685,0.0005057081580162048,8
78.0,rl_0,2.837636449478651,0.0,0.20428992807865143,-0.01897286623716299,8
78.4,rl_0,2.9193309034333477,0.0,0.20423613488674164,-0.0001344829797744751,8
78.8,rl_0,3.0010253573880443,0.0,0.204387828707695,0.0,8
79.2,rl_0,3.0828444208131085,0.0,0.20454765856266022,0.0007788091897970029,8
79.6,rl_0,3.164655902527357,0.0,0.20452870428562164,-4.738569259754577e-05,8
80.0,rl_0,3.246459599874998,0.0,0.20450924336910248,-4.865229129846771e-05,8
80.4,rl_0,3.3282505001054057,0.0,0.2044772505760193,-7.998198270631196e-05,8
80.8,rl_0,3.4100262369141827,0.0,0.20443934202194214,-9.477138519231598e-05,8
81.2,rl_0,3.488160016678358,0.0,0.19533444941043854,-0.022762231528761223,8
81.6,rl_0,3.5663767065034158,0.0,0.19554172456264496,0.0005181878805160522,8
82.0,rl_0,3.6445311571583994,0.0,0.1953861266374588,-0.00038899481296372773,8
82.4,rl_0,3.7225653673634773,0.0,0.1950855255126953,-0.0007515028119103873,8
82.8,rl_0,3.8005649174676184,0.0,0.1949988752603531,-0.0002166256308555603,8
83.2,rl_0,3.8785296048150304,0.0,0.19491171836853027,-0.00021789222955648224,8
83.6,rl_0,3.9564567233548407,0.0,0.19481779634952545,-0.00023480504751094422,8
84.0,rl_0,4.034349235437894,0.0,0.19473128020763397,-0.0002162903547320294,8
84.4,rl_0,4.112101724289441,0.0,0.1943812221288681,-0.0008751451969130075,8
84.8,rl_0,4.191416099213147,0.0,0.19828593730926514,0.009761787950995915,8
85.2,rl_0,4.270730474136854,0.0,0.19886262714862823,0.0,8
85.6,rl_0,4.3508465553746465,0.0,0.20029020309448242,0.005010664463039882,8
86.0,rl_0,4.430962636612439,0.0,0.21872581541538239,0.0,8
86.4,rl_0,4.50850465550282,0.0,0.19385504722595215,-0.016087889671323463,8
86.8,rl_0,4.585977634333158,0.0,0.1936824470758438,-0.0004315003752697333,8
87.2,rl_0,4.663386502407575,0.0,0.19352217018604279,-0.00040069222450589415,8
87.6,rl_0,4.740795370481992,0.0,0.19381015002727509,0.0,8
88.0,rl_0,4.818434872768903,0.0,0.19409875571727753,0.0014414638280890735,8
88.4,rl_0,4.89590227260449,0.0,0.19366849958896637,-0.0010756403207801135,8
88.8,rl_0,4.973188706778074,0.0,0.19321608543395996,-0.0011310353875138013,8
89.2,rl_0,5.050475140951658,0.0,0.20415787398815155,0.0,8
89.6,rl_0,5.1326007510648015,0.0,0.2053140252828598,0.030244849622246273,8
90.0,rl_0,5.214726361177945,0.0,0.2071554809808731,0.0,8
90.4,rl_0,5.29834429278233,0.0,0.20904482901096344,0.009327009320259094,8
90.8,rl_0,5.381962224386715,0.0,0.20972540974617004,0.0,8
91.2,rl_0,5.466125621937298,0.0,0.21040849387645721,0.0034091621637366565,8
91.6,rl_0,5.5502560104356045,0.0,0.21032597124576569,-0.00020630657672771058,8
92.0,rl_0,5.634347506903195,0.0,0.21022874116897583,-0.0002430751919746399,8
92.4,rl_0,5.7184390033707855,0.0,0.21089176833629608,0.0,8
92.8,rl_0,5.8030634070859195,0.0,0.21156100928783417,0.0033306702971469537,8
93.2,rl_0,5.8876878108010535,0.0,0.21215613186359406,0.0,8
93.6,rl_0,5.972791012667203,0.0,0.21275800466537476,0.0029924884438481403,8
94.0,rl_0,6.0577819551453835,0.0,0.21247735619544983,-0.0007016211748089862,8
94.4,rl_0,6.1426547194943675,0.0,0.2121819108724594,-0.0007386133074771539,8
94.8,rl_0,6.220385214231992,0.0,0.1943262368440628,-0.04463918507099374,8
95.2,rl_0,6.298130008123899,0.0,0.19436198472976685,8.936971426232176e-05,8
